master_sample_id,target_analyte,left_observation_uid,right_observation_uid,left_instrument,right_instrument,left_sensor_family,right_sensor_family,cross_instrument,cross_sensor_family,cross_instrument_same_sensor,cross_instrument_cross_sensor
35.0,benzyl_fentanyl,session3_row457,session3_row469,Pendar-3,Mira-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
35.0,benzyl_fentanyl,session3_row457,session3_row470,Pendar-3,Agilent-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
35.0,benzyl_fentanyl,session3_row458,session3_row469,RMX-2,Mira-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
35.0,benzyl_fentanyl,session3_row458,session3_row470,RMX-2,Agilent-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
35.0,benzyl_fentanyl,session3_row469,session3_row470,Mira-1,Agilent-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
36.0,benzyl_fentanyl,session2_row193,session2_row200,Pendar-2,RMX-2,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
36.0,benzyl_fentanyl,session2_row193,session3_row459,Pendar-2,Pendar-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
36.0,benzyl_fentanyl,session2_row193,session3_row460,Pendar-2,RMX-2,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
36.0,benzyl_fentanyl,session2_row193,session3_row471,Pendar-2,Mira-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
36.0,benzyl_fentanyl,session2_row193,session3_row487,Pendar-2,Pendar-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
36.0,benzyl_fentanyl,session2_row193,session3_row488,Pendar-2,Pendar-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
36.0,benzyl_fentanyl,session2_row193,session3_row491,Pendar-2,Pendar-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
36.0,benzyl_fentanyl,session2_row193,session3_row492,Pendar-2,RMX-2,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
36.0,benzyl_fentanyl,session2_row193,session3_row493,Pendar-2,Pendar-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
36.0,benzyl_fentanyl,session2_row193,session3_row494,Pendar-2,RMX-2,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
36.0,benzyl_fentanyl,session2_row193,session3_row495,Pendar-2,Mira-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
36.0,benzyl_fentanyl,session2_row193,session3_row496,Pendar-2,Agilent-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
36.0,benzyl_fentanyl,session2_row193,session3_row499_scan4214,Pendar-2,Mira-1,pSERS_Metrohm_silver,GaN_polymer,True,True,False,True
36.0,benzyl_fentanyl,session2_row193,session3_row499_scan4213,Pendar-2,Mira-1,pSERS_Metrohm_silver,GaN_polymer,True,True,False,True
36.0,benzyl_fentanyl,session2_row193,session3_row500,Pendar-2,Agilent-3,pSERS_Metrohm_silver,GaN_polymer,True,True,False,True
36.0,benzyl_fentanyl,session2_row193,session3_row501,Pendar-2,Mira-1,pSERS_Metrohm_silver,GaN_polymer,True,True,False,True
36.0,benzyl_fentanyl,session2_row193,session3_row502,Pendar-2,Agilent-3,pSERS_Metrohm_silver,GaN_polymer,True,True,False,True
36.0,benzyl_fentanyl,session2_row200,session3_row459,RMX-2,Pendar-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
36.0,benzyl_fentanyl,session2_row200,session3_row471,RMX-2,Mira-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
36.0,benzyl_fentanyl,session2_row200,session3_row487,RMX-2,Pendar-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
36.0,benzyl_fentanyl,session2_row200,session3_row488,RMX-2,Pendar-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
36.0,benzyl_fentanyl,session2_row200,session3_row491,RMX-2,Pendar-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
36.0,benzyl_fentanyl,session2_row200,session3_row493,RMX-2,Pendar-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
36.0,benzyl_fentanyl,session2_row200,session3_row495,RMX-2,Mira-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
36.0,benzyl_fentanyl,session2_row200,session3_row496,RMX-2,Agilent-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
36.0,benzyl_fentanyl,session2_row200,session3_row499_scan4214,RMX-2,Mira-1,pSERS_Metrohm_silver,GaN_polymer,True,True,False,True
36.0,benzyl_fentanyl,session2_row200,session3_row499_scan4213,RMX-2,Mira-1,pSERS_Metrohm_silver,GaN_polymer,True,True,False,True
36.0,benzyl_fentanyl,session2_row200,session3_row500,RMX-2,Agilent-3,pSERS_Metrohm_silver,GaN_polymer,True,True,False,True
36.0,benzyl_fentanyl,session2_row200,session3_row501,RMX-2,Mira-1,pSERS_Metrohm_silver,GaN_polymer,True,True,False,True
36.0,benzyl_fentanyl,session2_row200,session3_row502,RMX-2,Agilent-3,pSERS_Metrohm_silver,GaN_polymer,True,True,False,True
36.0,benzyl_fentanyl,session3_row459,session3_row460,Pendar-3,RMX-2,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
36.0,benzyl_fentanyl,session3_row459,session3_row471,Pendar-3,Mira-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
36.0,benzyl_fentanyl,session3_row459,session3_row492,Pendar-3,RMX-2,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
36.0,benzyl_fentanyl,session3_row459,session3_row494,Pendar-3,RMX-2,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
36.0,benzyl_fentanyl,session3_row459,session3_row495,Pendar-3,Mira-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
36.0,benzyl_fentanyl,session3_row459,session3_row496,Pendar-3,Agilent-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
36.0,benzyl_fentanyl,session3_row459,session3_row499_scan4214,Pendar-3,Mira-1,pSERS_Metrohm_silver,GaN_polymer,True,True,False,True
36.0,benzyl_fentanyl,session3_row459,session3_row499_scan4213,Pendar-3,Mira-1,pSERS_Metrohm_silver,GaN_polymer,True,True,False,True
36.0,benzyl_fentanyl,session3_row459,session3_row500,Pendar-3,Agilent-3,pSERS_Metrohm_silver,GaN_polymer,True,True,False,True
36.0,benzyl_fentanyl,session3_row459,session3_row501,Pendar-3,Mira-1,pSERS_Metrohm_silver,GaN_polymer,True,True,False,True
36.0,benzyl_fentanyl,session3_row459,session3_row502,Pendar-3,Agilent-3,pSERS_Metrohm_silver,GaN_polymer,True,True,False,True
36.0,benzyl_fentanyl,session3_row460,session3_row471,RMX-2,Mira-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
36.0,benzyl_fentanyl,session3_row460,session3_row487,RMX-2,Pendar-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
36.0,benzyl_fentanyl,session3_row460,session3_row488,RMX-2,Pendar-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
36.0,benzyl_fentanyl,session3_row460,session3_row491,RMX-2,Pendar-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
36.0,benzyl_fentanyl,session3_row460,session3_row493,RMX-2,Pendar-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
36.0,benzyl_fentanyl,session3_row460,session3_row495,RMX-2,Mira-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
36.0,benzyl_fentanyl,session3_row460,session3_row496,RMX-2,Agilent-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
36.0,benzyl_fentanyl,session3_row460,session3_row499_scan4214,RMX-2,Mira-1,pSERS_Metrohm_silver,GaN_polymer,True,True,False,True
36.0,benzyl_fentanyl,session3_row460,session3_row499_scan4213,RMX-2,Mira-1,pSERS_Metrohm_silver,GaN_polymer,True,True,False,True
36.0,benzyl_fentanyl,session3_row460,session3_row500,RMX-2,Agilent-3,pSERS_Metrohm_silver,GaN_polymer,True,True,False,True
36.0,benzyl_fentanyl,session3_row460,session3_row501,RMX-2,Mira-1,pSERS_Metrohm_silver,GaN_polymer,True,True,False,True
36.0,benzyl_fentanyl,session3_row460,session3_row502,RMX-2,Agilent-3,pSERS_Metrohm_silver,GaN_polymer,True,True,False,True
36.0,benzyl_fentanyl,session3_row471,session3_row487,Mira-1,Pendar-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
36.0,benzyl_fentanyl,session3_row471,session3_row488,Mira-1,Pendar-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
36.0,benzyl_fentanyl,session3_row471,session3_row491,Mira-1,Pendar-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
36.0,benzyl_fentanyl,session3_row471,session3_row492,Mira-1,RMX-2,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
36.0,benzyl_fentanyl,session3_row471,session3_row493,Mira-1,Pendar-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
36.0,benzyl_fentanyl,session3_row471,session3_row494,Mira-1,RMX-2,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
36.0,benzyl_fentanyl,session3_row471,session3_row496,Mira-1,Agilent-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
36.0,benzyl_fentanyl,session3_row471,session3_row499_scan4214,Mira-1,Mira-1,pSERS_Metrohm_silver,GaN_polymer,False,True,False,False
36.0,benzyl_fentanyl,session3_row471,session3_row499_scan4213,Mira-1,Mira-1,pSERS_Metrohm_silver,GaN_polymer,False,True,False,False
36.0,benzyl_fentanyl,session3_row471,session3_row500,Mira-1,Agilent-3,pSERS_Metrohm_silver,GaN_polymer,True,True,False,True
36.0,benzyl_fentanyl,session3_row471,session3_row501,Mira-1,Mira-1,pSERS_Metrohm_silver,GaN_polymer,False,True,False,False
36.0,benzyl_fentanyl,session3_row471,session3_row502,Mira-1,Agilent-3,pSERS_Metrohm_silver,GaN_polymer,True,True,False,True
36.0,benzyl_fentanyl,session3_row487,session3_row492,Pendar-3,RMX-2,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
36.0,benzyl_fentanyl,session3_row487,session3_row494,Pendar-3,RMX-2,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
36.0,benzyl_fentanyl,session3_row487,session3_row495,Pendar-3,Mira-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
36.0,benzyl_fentanyl,session3_row487,session3_row496,Pendar-3,Agilent-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
36.0,benzyl_fentanyl,session3_row487,session3_row499_scan4214,Pendar-3,Mira-1,pSERS_Metrohm_silver,GaN_polymer,True,True,False,True
36.0,benzyl_fentanyl,session3_row487,session3_row499_scan4213,Pendar-3,Mira-1,pSERS_Metrohm_silver,GaN_polymer,True,True,False,True
36.0,benzyl_fentanyl,session3_row487,session3_row500,Pendar-3,Agilent-3,pSERS_Metrohm_silver,GaN_polymer,True,True,False,True
36.0,benzyl_fentanyl,session3_row487,session3_row501,Pendar-3,Mira-1,pSERS_Metrohm_silver,GaN_polymer,True,True,False,True
36.0,benzyl_fentanyl,session3_row487,session3_row502,Pendar-3,Agilent-3,pSERS_Metrohm_silver,GaN_polymer,True,True,False,True
36.0,benzyl_fentanyl,session3_row488,session3_row492,Pendar-3,RMX-2,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
36.0,benzyl_fentanyl,session3_row488,session3_row494,Pendar-3,RMX-2,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
36.0,benzyl_fentanyl,session3_row488,session3_row495,Pendar-3,Mira-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
36.0,benzyl_fentanyl,session3_row488,session3_row496,Pendar-3,Agilent-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
36.0,benzyl_fentanyl,session3_row488,session3_row499_scan4214,Pendar-3,Mira-1,pSERS_Metrohm_silver,GaN_polymer,True,True,False,True
36.0,benzyl_fentanyl,session3_row488,session3_row499_scan4213,Pendar-3,Mira-1,pSERS_Metrohm_silver,GaN_polymer,True,True,False,True
36.0,benzyl_fentanyl,session3_row488,session3_row500,Pendar-3,Agilent-3,pSERS_Metrohm_silver,GaN_polymer,True,True,False,True
36.0,benzyl_fentanyl,session3_row488,session3_row501,Pendar-3,Mira-1,pSERS_Metrohm_silver,GaN_polymer,True,True,False,True
36.0,benzyl_fentanyl,session3_row488,session3_row502,Pendar-3,Agilent-3,pSERS_Metrohm_silver,GaN_polymer,True,True,False,True
36.0,benzyl_fentanyl,session3_row491,session3_row492,Pendar-3,RMX-2,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
36.0,benzyl_fentanyl,session3_row491,session3_row494,Pendar-3,RMX-2,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
36.0,benzyl_fentanyl,session3_row491,session3_row495,Pendar-3,Mira-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
36.0,benzyl_fentanyl,session3_row491,session3_row496,Pendar-3,Agilent-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
36.0,benzyl_fentanyl,session3_row491,session3_row499_scan4214,Pendar-3,Mira-1,pSERS_Metrohm_silver,GaN_polymer,True,True,False,True
36.0,benzyl_fentanyl,session3_row491,session3_row499_scan4213,Pendar-3,Mira-1,pSERS_Metrohm_silver,GaN_polymer,True,True,False,True
36.0,benzyl_fentanyl,session3_row491,session3_row500,Pendar-3,Agilent-3,pSERS_Metrohm_silver,GaN_polymer,True,True,False,True
36.0,benzyl_fentanyl,session3_row491,session3_row501,Pendar-3,Mira-1,pSERS_Metrohm_silver,GaN_polymer,True,True,False,True
36.0,benzyl_fentanyl,session3_row491,session3_row502,Pendar-3,Agilent-3,pSERS_Metrohm_silver,GaN_polymer,True,True,False,True
36.0,benzyl_fentanyl,session3_row492,session3_row493,RMX-2,Pendar-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
36.0,benzyl_fentanyl,session3_row492,session3_row495,RMX-2,Mira-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
36.0,benzyl_fentanyl,session3_row492,session3_row496,RMX-2,Agilent-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
36.0,benzyl_fentanyl,session3_row492,session3_row499_scan4214,RMX-2,Mira-1,pSERS_Metrohm_silver,GaN_polymer,True,True,False,True
36.0,benzyl_fentanyl,session3_row492,session3_row499_scan4213,RMX-2,Mira-1,pSERS_Metrohm_silver,GaN_polymer,True,True,False,True
36.0,benzyl_fentanyl,session3_row492,session3_row500,RMX-2,Agilent-3,pSERS_Metrohm_silver,GaN_polymer,True,True,False,True
36.0,benzyl_fentanyl,session3_row492,session3_row501,RMX-2,Mira-1,pSERS_Metrohm_silver,GaN_polymer,True,True,False,True
36.0,benzyl_fentanyl,session3_row492,session3_row502,RMX-2,Agilent-3,pSERS_Metrohm_silver,GaN_polymer,True,True,False,True
36.0,benzyl_fentanyl,session3_row493,session3_row494,Pendar-3,RMX-2,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
36.0,benzyl_fentanyl,session3_row493,session3_row495,Pendar-3,Mira-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
36.0,benzyl_fentanyl,session3_row493,session3_row496,Pendar-3,Agilent-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
36.0,benzyl_fentanyl,session3_row493,session3_row499_scan4214,Pendar-3,Mira-1,pSERS_Metrohm_silver,GaN_polymer,True,True,False,True
36.0,benzyl_fentanyl,session3_row493,session3_row499_scan4213,Pendar-3,Mira-1,pSERS_Metrohm_silver,GaN_polymer,True,True,False,True
36.0,benzyl_fentanyl,session3_row493,session3_row500,Pendar-3,Agilent-3,pSERS_Metrohm_silver,GaN_polymer,True,True,False,True
36.0,benzyl_fentanyl,session3_row493,session3_row501,Pendar-3,Mira-1,pSERS_Metrohm_silver,GaN_polymer,True,True,False,True
36.0,benzyl_fentanyl,session3_row493,session3_row502,Pendar-3,Agilent-3,pSERS_Metrohm_silver,GaN_polymer,True,True,False,True
36.0,benzyl_fentanyl,session3_row494,session3_row495,RMX-2,Mira-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
36.0,benzyl_fentanyl,session3_row494,session3_row496,RMX-2,Agilent-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
36.0,benzyl_fentanyl,session3_row494,session3_row499_scan4214,RMX-2,Mira-1,pSERS_Metrohm_silver,GaN_polymer,True,True,False,True
36.0,benzyl_fentanyl,session3_row494,session3_row499_scan4213,RMX-2,Mira-1,pSERS_Metrohm_silver,GaN_polymer,True,True,False,True
36.0,benzyl_fentanyl,session3_row494,session3_row500,RMX-2,Agilent-3,pSERS_Metrohm_silver,GaN_polymer,True,True,False,True
36.0,benzyl_fentanyl,session3_row494,session3_row501,RMX-2,Mira-1,pSERS_Metrohm_silver,GaN_polymer,True,True,False,True
36.0,benzyl_fentanyl,session3_row494,session3_row502,RMX-2,Agilent-3,pSERS_Metrohm_silver,GaN_polymer,True,True,False,True
36.0,benzyl_fentanyl,session3_row495,session3_row496,Mira-1,Agilent-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
36.0,benzyl_fentanyl,session3_row495,session3_row499_scan4214,Mira-1,Mira-1,pSERS_Metrohm_silver,GaN_polymer,False,True,False,False
36.0,benzyl_fentanyl,session3_row495,session3_row499_scan4213,Mira-1,Mira-1,pSERS_Metrohm_silver,GaN_polymer,False,True,False,False
36.0,benzyl_fentanyl,session3_row495,session3_row500,Mira-1,Agilent-3,pSERS_Metrohm_silver,GaN_polymer,True,True,False,True
36.0,benzyl_fentanyl,session3_row495,session3_row501,Mira-1,Mira-1,pSERS_Metrohm_silver,GaN_polymer,False,True,False,False
36.0,benzyl_fentanyl,session3_row495,session3_row502,Mira-1,Agilent-3,pSERS_Metrohm_silver,GaN_polymer,True,True,False,True
36.0,benzyl_fentanyl,session3_row496,session3_row499_scan4214,Agilent-3,Mira-1,pSERS_Metrohm_silver,GaN_polymer,True,True,False,True
36.0,benzyl_fentanyl,session3_row496,session3_row499_scan4213,Agilent-3,Mira-1,pSERS_Metrohm_silver,GaN_polymer,True,True,False,True
36.0,benzyl_fentanyl,session3_row496,session3_row500,Agilent-3,Agilent-3,pSERS_Metrohm_silver,GaN_polymer,False,True,False,False
36.0,benzyl_fentanyl,session3_row496,session3_row501,Agilent-3,Mira-1,pSERS_Metrohm_silver,GaN_polymer,True,True,False,True
36.0,benzyl_fentanyl,session3_row496,session3_row502,Agilent-3,Agilent-3,pSERS_Metrohm_silver,GaN_polymer,False,True,False,False
36.0,benzyl_fentanyl,session3_row499_scan4214,session3_row500,Mira-1,Agilent-3,GaN_polymer,GaN_polymer,True,False,True,False
36.0,benzyl_fentanyl,session3_row499_scan4214,session3_row502,Mira-1,Agilent-3,GaN_polymer,GaN_polymer,True,False,True,False
36.0,benzyl_fentanyl,session3_row499_scan4213,session3_row500,Mira-1,Agilent-3,GaN_polymer,GaN_polymer,True,False,True,False
36.0,benzyl_fentanyl,session3_row499_scan4213,session3_row502,Mira-1,Agilent-3,GaN_polymer,GaN_polymer,True,False,True,False
36.0,benzyl_fentanyl,session3_row500,session3_row501,Agilent-3,Mira-1,GaN_polymer,GaN_polymer,True,False,True,False
36.0,benzyl_fentanyl,session3_row501,session3_row502,Mira-1,Agilent-3,GaN_polymer,GaN_polymer,True,False,True,False
37.0,4_ANPP,session2_row195,session2_row202,Pendar-2,RMX-2,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
37.0,4_ANPP,session2_row195,session2_row203,Pendar-2,RMX-2,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
37.0,4_ANPP,session2_row195,session3_row461,Pendar-2,Pendar-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
37.0,4_ANPP,session2_row195,session3_row462,Pendar-2,RMX-2,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
37.0,4_ANPP,session2_row195,session3_row473,Pendar-2,Mira-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
37.0,4_ANPP,session2_row195,session3_row474,Pendar-2,Agilent-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
37.0,4_ANPP,session2_row202,session3_row461,RMX-2,Pendar-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
37.0,4_ANPP,session2_row202,session3_row473,RMX-2,Mira-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
37.0,4_ANPP,session2_row202,session3_row474,RMX-2,Agilent-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
37.0,4_ANPP,session2_row203,session3_row461,RMX-2,Pendar-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
37.0,4_ANPP,session2_row203,session3_row473,RMX-2,Mira-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
37.0,4_ANPP,session2_row203,session3_row474,RMX-2,Agilent-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
37.0,4_ANPP,session3_row461,session3_row462,Pendar-3,RMX-2,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
37.0,4_ANPP,session3_row461,session3_row473,Pendar-3,Mira-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
37.0,4_ANPP,session3_row461,session3_row474,Pendar-3,Agilent-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
37.0,4_ANPP,session3_row462,session3_row473,RMX-2,Mira-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
37.0,4_ANPP,session3_row462,session3_row474,RMX-2,Agilent-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
37.0,4_ANPP,session3_row473,session3_row474,Mira-1,Agilent-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
38.0,benzyl_fentanyl,session2_row210,session2_row227,RMX-2,Pendar-2,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
38.0,benzyl_fentanyl,session2_row210,session3_row463,RMX-2,Pendar-3,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
38.0,benzyl_fentanyl,session2_row210,session3_row475,RMX-2,Mira-1,pSERS_Metrohm_silver,pSERS_Metrohm_silver,True,False,True,False
