epoch,train_loss,stage,scenario,outer_fold,model_family,model,representation,curriculum,seed,fixed_epoch_count
11,0.0267757990160576,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
12,0.0235178208105284,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
13,0.0209947444066893,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
14,0.0189919294953646,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
15,0.0171946646031039,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
16,0.0155563631824567,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
17,0.0141125342079088,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
18,0.0131721107608237,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
19,0.012562861886598,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
20,0.0120843582685745,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
21,0.011720452063555,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
22,0.0113713003516722,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
23,0.0111579773220367,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
24,0.0109466725434892,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
25,0.0107442306809746,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
26,0.0105703320396449,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
27,0.0103826086653832,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
28,0.0101504074526899,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
29,0.0100280744532681,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
30,0.0098166988144443,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
31,0.0096843235255676,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
32,0.009554059699797,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
33,0.0094747323219099,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
34,0.0093703909216434,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
35,0.0092011078258493,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
36,0.0090853194107937,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
37,0.0089401705002867,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
38,0.0088519467561686,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
39,0.0087444606420093,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
40,0.0086531941438802,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
41,0.0086864005980698,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
42,0.0087993967180288,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
43,0.0085861950043016,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
44,0.008440817654677,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
45,0.0083616859413289,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
46,0.0082738565173122,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
47,0.0082557320287474,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
48,0.0081358947239872,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
49,0.0080934622529096,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
50,0.0080677953264875,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
51,0.0079560738974145,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
52,0.0079141539997733,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
53,0.007852910783245,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
54,0.0077971128854778,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
55,0.0078047822940372,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
56,0.0077477588297175,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
57,0.0076542150121304,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
58,0.0075761252927408,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
59,0.0075800919281295,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
60,0.0075937649610473,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
61,0.0075387520344941,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
62,0.0074754504742621,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
63,0.007431029363228,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
64,0.0073885984392719,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
65,0.0073018292697048,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
66,0.0073391044270763,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
67,0.0073204664114665,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
68,0.0072896589257611,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
69,0.0072370810840063,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
70,0.0071737978217996,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
71,0.0071470232924413,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
72,0.0071096124622492,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
73,0.0070878997660929,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
74,0.0070183622024446,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
75,0.0069668486348402,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
76,0.0069998820483571,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
77,0.00698975888163,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
78,0.0069356809114516,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
79,0.0068848932077474,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
80,0.0068511589798578,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
81,0.0068480751397421,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
82,0.0068447371799339,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
83,0.0067923133160628,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
84,0.0068578620556207,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
85,0.0068001728587002,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
86,0.0068072997753787,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
87,0.0067620048585631,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
88,0.0067740787214761,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
89,0.0067159873867402,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
90,0.0066591718525013,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
91,0.0066528492079348,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
92,0.0066412832864773,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
93,0.0065964375979147,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
94,0.0065713903845595,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
95,0.0065347693487532,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
96,0.0065281645709212,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
97,0.0065017602458051,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
98,0.0065361241802986,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
1,0.094424823519565,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,98.0
2,0.0930422631934548,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,98.0
3,0.0908522999631968,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,98.0
4,0.0786783389597005,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,98.0
5,0.051149751625073,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,98.0
6,0.0469758381846569,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,98.0
7,0.0387786841512627,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,98.0
8,0.036279723498623,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,98.0
9,0.033492689651979,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,98.0
10,0.0327281046198957,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,98.0
11,0.031856861988303,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,98.0
12,0.0301468198466811,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,98.0
13,0.0271717643257352,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,98.0
14,0.0234715392723942,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,98.0
15,0.020720389758422,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,98.0
16,0.01903111800101,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,98.0
17,0.0172869825796681,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,98.0
18,0.0158849332777206,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,98.0
19,0.0148238245613629,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,98.0
20,0.0139675036433999,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,98.0
21,0.0133606232350846,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,98.0
22,0.012669064104557,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,98.0
23,0.0120794300660866,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,98.0
24,0.0117522098724577,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,98.0
25,0.0114593182125079,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,98.0
26,0.0111553672119337,outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,98.0
