evaluation_phase,stage,scenario,outer_fold,model_family,model,representation,curriculum,seed,observation_uid,mse,smooth_l1,spectral_angle,pearson_correlation,first_derivative_mae,reference_peak_count,matched_peak_count,repeatable_reference_peak_count,repeatable_matched_peak_count,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change,heldout_substrate_family,poster_axis,evaluation_subset,domain_protocol,domain_type,heldout_domain,n_train,n_test_partition
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session1_row246,0.0281431421021758,0.0140715710510879,0.2082454648930173,0.3323001504052673,0.0162999707274138,43,2,0,0,3.5,0.3632313554579844,0.100867711007595,,,quality_pass,domain_and_sample,instrument,Pendar-2,149.0,42.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session1_row258,0.0343250769961461,0.017162538498073,0.2738422073840539,0.3456450931164085,0.0120115837807367,19,1,0,0,1.0,0.0956585110373381,0.1260648984462022,,,quality_pass,domain_and_sample,instrument,Pendar-2,149.0,42.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session2_row137,0.0014664487780453,0.0007332243890226,0.0695156320926264,0.9349549628585484,0.0166004073494218,79,9,0,0,2.0,0.3253715130455276,0.0821794420480728,,,quality_pass,domain_and_sample,instrument,Pendar-2,149.0,42.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session2_row138,0.0192710023783763,0.0096355011891881,0.1030751414948569,0.174874658858097,0.0519242941907474,147,26,0,0,3.0,2.899135558962219,0.1321351528167724,,,quality_pass,domain_and_sample,instrument,Pendar-2,149.0,42.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session2_row139,0.0269638398525344,0.0134819199262672,0.1209090734223429,0.2639964451804274,0.0599248378191675,150,28,0,0,3.0,1.7837743622365654,0.199133425951004,,,quality_pass,domain_and_sample,instrument,Pendar-2,149.0,42.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session2_row142,0.0051443265507465,0.0025721632753732,0.1056417435344463,0.7236654990818507,0.0284590876291622,107,10,0,0,2.0,0.9461738076418764,0.1525422446429729,,,quality_pass,domain_and_sample,instrument,Pendar-2,149.0,42.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session2_row143,0.0034209730372822,0.0017104865186411,0.0879454550046045,0.8063065561264472,0.0181491728679143,77,9,0,0,3.0,2.804010117631727,0.0771927759051323,,,quality_pass,domain_and_sample,instrument,Pendar-2,149.0,42.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session2_row146,0.0183944672133557,0.0091972336066778,0.095488329568437,0.4105583368921707,0.0557260464178398,138,36,0,0,2.0,0.9441446999108678,0.1505362838506698,,,quality_pass,domain_and_sample,instrument,Pendar-2,149.0,42.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session2_row159,0.0017598853656819,0.0008799426828409,0.0871297427426133,0.9029006593330996,0.013309756883287,61,10,0,0,1.5,0.6366610104217404,0.0589910726994276,,,quality_pass,domain_and_sample,instrument,Pendar-2,149.0,42.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session2_row162,0.0016068422481449,0.0008034211240724,0.062140911484097,0.930166107030892,0.0166976763860189,70,9,0,0,1.0,0.3022041691339697,0.055792823433876,,,quality_pass,domain_and_sample,instrument,Pendar-2,149.0,42.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session2_row165,0.0221623509420832,0.0110811754710416,0.1105881808834685,0.3179626558306124,0.0588888152422649,140,24,0,0,3.0,2.726567872350974,0.2070677578449249,,,quality_pass,domain_and_sample,instrument,Pendar-2,149.0,42.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session2_row169,0.0236030304890179,0.0118015152445089,0.1067164815159364,0.211528187932412,0.0580921161750198,146,31,0,0,3.0,1.6781535029986892,0.1138269007205963,,,quality_pass,domain_and_sample,instrument,Pendar-2,149.0,42.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session2_row170,0.0225712883876791,0.0112856441938395,0.1039961855294075,0.2574077444017761,0.0565235333836504,142,32,0,0,2.0,1.6018893471843785,0.1465907245874405,,,quality_pass,domain_and_sample,instrument,Pendar-2,149.0,42.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session2_row173,0.00169542125357,0.000847710626785,0.0933602287149341,0.9117901015375922,0.0121544428388317,54,9,0,0,3.0,0.4004015245304123,0.051117904484272,,,quality_pass,domain_and_sample,instrument,Pendar-2,149.0,42.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session2_row189,0.0257391106882346,0.0128695553441173,0.1195587563556219,0.1749043135116663,0.0545072107229913,147,18,0,0,2.5,1.188105123580098,0.141322374343872,,,quality_pass,domain_and_sample,instrument,Pendar-2,149.0,42.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session2_row193,0.0020172310768665,0.0010086155384332,0.079632246312279,0.8783558912439754,0.0169167562973286,77,7,0,0,2.0,0.5439592990512584,0.1046644011512398,,,quality_pass,domain_and_sample,instrument,Pendar-2,149.0,42.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session2_row195,0.0027422179182042,0.0013711089591021,0.0741062344094794,0.8529772150171862,0.0216894458611516,94,10,0,0,2.5,1.6478367870855972,0.1197163797914981,,,quality_pass,domain_and_sample,instrument,Pendar-2,149.0,42.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session2_row223,0.0196380605422716,0.0098190302711358,0.106798152527995,0.2981374257612629,0.0570242196360153,143,23,0,0,3.0,1.0879570000858696,0.1908384561538696,,,quality_pass,domain_and_sample,instrument,Pendar-2,149.0,42.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session2_row227,0.0016971417042514,0.0008485708521257,0.0893207001144454,0.9077575904951316,0.0137067860231867,62,8,0,0,1.0,0.5141992022733819,0.0714361858554184,,,quality_pass,domain_and_sample,instrument,Pendar-2,149.0,42.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session2_row229,0.002264174651834,0.001132087325917,0.0887231380296147,0.8670166508729383,0.0188740812677757,91,10,0,0,1.5,2.09495656259406,0.080262903124094,,,quality_pass,domain_and_sample,instrument,Pendar-2,149.0,42.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session2_row241,0.0021743429434994,0.0010871714717497,0.0799262751980608,0.881335704591228,0.0160856556624639,68,10,0,0,1.5,0.817806900992201,0.1100584957748651,,,quality_pass,domain_and_sample,instrument,Pendar-2,149.0,42.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session2_row244,0.0026644012102744,0.0013322006051372,0.0997750206311029,0.8510692347668777,0.0194287809490093,86,10,0,0,1.0,0.6332814654808878,0.0774141298606991,,,quality_pass,domain_and_sample,instrument,Pendar-2,149.0,42.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session2_row247,0.022341898249936,0.011170949124968,0.0837000430401355,0.1886023879684852,0.0509182599293334,139,27,0,0,2.0,2.82673063458454,0.0977241694927215,,,quality_pass,domain_and_sample,instrument,Pendar-2,149.0,42.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session2_row248,0.0205348220257252,0.0102674110128626,0.1084881204103179,0.225289069812176,0.0486932421608694,138,22,0,0,2.0,2.069701725370069,0.1438138931989669,,,quality_pass,domain_and_sample,instrument,Pendar-2,149.0,42.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session2_row251,0.0017411319153866,0.0008705659576933,0.0889947545113382,0.9072859507228442,0.0124754376686489,46,7,0,0,2.0,0.1131083874210914,0.039369155652821,,,quality_pass,domain_and_sample,instrument,Pendar-2,149.0,42.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session2_row263,0.0009298070655942,0.0004649035327971,0.0658618996083209,0.9589588652560248,0.0102069022456583,41,10,0,0,1.5,0.1864721707557544,0.0394797110930085,,,quality_pass,domain_and_sample,instrument,Pendar-2,149.0,42.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session2_row266,0.0275471183014097,0.0137735591507048,0.1166400265425936,0.0792513192012703,0.0552700868089284,138,27,0,0,2.0,3.0808733682214404,0.1215277016162872,,,quality_pass,domain_and_sample,instrument,Pendar-2,149.0,42.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session2_row267,0.0293745134926891,0.0146872567463445,0.133720723596784,0.1704114342815209,0.0653984586309109,150,22,0,0,2.5,2.491548999341841,0.1864935085177421,,,quality_pass,domain_and_sample,instrument,Pendar-2,149.0,42.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session2_row270,0.0013353503640782,0.0006676751820391,0.0867764486166669,0.9304227012503,0.0096272720347873,33,10,0,0,3.0,1.003452778152534,0.0580565687268972,,,quality_pass,domain_and_sample,instrument,Pendar-2,149.0,42.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session2_row272,0.0144055860323003,0.0072027930161501,0.1056118339148893,0.3471679273233022,0.0400218251603655,126,18,0,0,3.0,1.5575209786152544,0.1130180656909942,,,quality_pass,domain_and_sample,instrument,Pendar-2,149.0,42.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session2_row273,0.0145314361565333,0.0072657180782666,0.0991100052933691,0.4205519166630355,0.0421188193958784,138,21,0,0,2.0,2.344386722595199,0.1266791522502899,,,quality_pass,domain_and_sample,instrument,Pendar-2,149.0,42.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session3_row12,0.028026618953387,0.0140133094766935,0.2193794315424961,0.2408785670878946,0.0242906193572395,86,11,0,0,3.0,2.514218572669982,0.0595627129077911,,,quality_pass,domain_and_sample,instrument,Pendar-2,149.0,42.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session3_row83,0.0230906789644778,0.0115453394822389,0.2194816071989617,0.2191574315761104,0.0202293578708278,73,10,0,0,2.0,5.575517428364127,0.0788287911564111,,,quality_pass,domain_and_sample,instrument,Pendar-2,149.0,42.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session3_row95,0.0330767828534068,0.0165383914267034,0.1822124567264383,0.3410223275416241,0.0221575074217149,74,11,0,0,3.0,1.4029373523878317,0.0798046514391899,,,quality_pass,domain_and_sample,instrument,Pendar-2,149.0,42.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,session1_row63,0.0209282246464713,0.0104641123232356,0.1023854016024077,0.4192716138202941,0.0613678228821871,137,30,0,0,1.5,2.5566216501352343,0.1447287052869796,,,quality_pass,domain_and_sample,instrument,Pendar-2,149.0,42.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,session1_row65,0.0024335705070463,0.0012167852535231,0.0917820111187344,0.8667570453457156,0.0166409984922003,73,9,0,0,2.0,2.005474813831081,0.0844133347272872,,,quality_pass,domain_and_sample,instrument,Pendar-2,149.0,42.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,session1_row67,0.0160624025734601,0.00803120128673,0.0993822818686006,0.5514558246539186,0.0514336584668074,137,28,0,0,2.0,1.2567186548455571,0.1580109670758247,,,quality_pass,domain_and_sample,instrument,Pendar-2,149.0,42.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,session1_row188,0.0246494617170423,0.0123247308585211,0.1515361235404748,0.5434220751742325,0.0240512444345014,85,16,0,0,3.0,1.24613965483376,0.0514219813048839,,,quality_pass,domain_and_sample,instrument,Pendar-2,149.0,42.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,session1_row207,0.0296917847802125,0.0148458923901062,0.1970627037414712,0.6389794689890916,0.0164321374453512,41,6,0,0,2.0,0.4671629262830125,0.0922912470996379,,,quality_pass,domain_and_sample,instrument,Pendar-2,149.0,42.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,session1_row209,0.0077270796146435,0.0038635398073217,0.2097936894944892,0.6134855606403411,0.0125822098987243,41,5,0,0,2.0,0.9453507510516372,0.0746126230806112,,,quality_pass,domain_and_sample,instrument,Pendar-2,149.0,42.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,session1_row210,0.0268003948518118,0.0134001974259059,0.2148788841698955,0.5904247248371794,0.0147306659856777,26,5,0,0,4.0,0.6882039065417763,0.0771799050271511,,,quality_pass,domain_and_sample,instrument,Pendar-2,149.0,42.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,session1_row211,0.0211224513411144,0.0105612256705572,0.1675604992023475,0.4830104319209838,0.0290677273693394,104,17,0,0,4.0,1.5115637218893982,0.0711993649601936,,,quality_pass,domain_and_sample,instrument,Pendar-2,149.0,42.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,session1_row246,0.0181529826255667,0.0090764913127833,0.1673407476263254,0.5977738483076734,0.0162057158696864,43,7,0,0,4.0,1.27865420782803,0.0735276862978935,,,quality_pass,domain_and_sample,instrument,Pendar-2,149.0,42.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,session1_row258,0.0213572033625853,0.0106786016812926,0.2154705627310124,0.6171270061242292,0.0118017569960959,19,3,0,0,1.0,0.7226922194206514,0.0891002137213945,,,quality_pass,domain_and_sample,instrument,Pendar-2,149.0,42.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,session2_row137,0.0014165386968426,0.0007082693484213,0.0684618084082995,0.9373766031375652,0.0165048319893727,79,8,0,0,2.0,0.7579450372805876,0.079634690657258,,,quality_pass,domain_and_sample,instrument,Pendar-2,149.0,42.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,session2_row138,0.0161802394246718,0.0080901197123359,0.0931788945983614,0.2460825665448555,0.0516766721094193,147,33,0,0,2.0,1.8749946530282149,0.1017217934131622,,,quality_pass,domain_and_sample,instrument,Pendar-2,149.0,42.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,session2_row139,0.0235057750264214,0.0117528875132107,0.1123753547588018,0.3809953568118696,0.0603340716234275,150,34,0,0,3.0,1.9219785593731504,0.1821740046143531,,,quality_pass,domain_and_sample,instrument,Pendar-2,149.0,42.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,session2_row142,0.004864369235614,0.002432184617807,0.1025660381808223,0.7413547670425856,0.0283601575560585,107,13,0,0,1.0,0.861646485406627,0.1575805395841598,,,quality_pass,domain_and_sample,instrument,Pendar-2,149.0,42.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,session2_row143,0.0027410775785711,0.0013705387892855,0.0782741591239872,0.8494329446958854,0.018128168039423,77,9,0,0,2.0,0.4444319961207638,0.0698704794049263,,,quality_pass,domain_and_sample,instrument,Pendar-2,149.0,42.0
