evaluation_phase,stage,scenario,outer_fold,model_family,model,representation,curriculum,seed,observation_uid,true_label,predicted_label,prediction_confidence,test_class_supported,correct,instrument,sensor_family,substrate_family,source_substrate,target_analyte,heldout_substrate_family,poster_axis,evaluation_subset,domain_protocol,domain_type,heldout_domain,n_train,n_test_partition,failure_type
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,classical,pca_logistic,arpls_minmax,none,2026,session2_row48,benzyl_fentanyl,ethanol,0.4391117708511254,True,False,Mira-3,pSERS_Metrohm_silver,,,benzyl_fentanyl,,,quality_pass,domain_and_sample,instrument,Mira-3,315.0,71.0,misclassification
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,classical,pca_logistic,arpls_minmax,none,2026,session2_row66,blank,ethanol,0.5525396613389443,False,False,Mira-3,pSERS_Metrohm_silver,,,blank,,,quality_pass,domain_and_sample,instrument,Mira-3,315.0,71.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,classical,pca_logistic,arpls_minmax,none,2026,session2_row89,blank,acetaminophen,0.5858509226608506,False,False,Mira-3,pSERS_Metrohm_silver,,,blank,,,quality_pass,domain_and_sample,instrument,Mira-3,315.0,71.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,classical,pca_logistic,arpls_minmax,none,2026,session2_row90,blank,ethanol,0.5399115732564542,False,False,Mira-3,pSERS_Metrohm_silver,,,blank,,,quality_pass,domain_and_sample,instrument,Mira-3,315.0,71.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,classical,pca_logistic,arpls_minmax,none,2026,session2_row95,4_ANPP,acetaminophen,0.6791259010346498,True,False,Mira-3,pSERS_Metrohm_silver,,,4_ANPP,,,quality_pass,domain_and_sample,instrument,Mira-3,315.0,71.0,misclassification
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,classical,pca_logistic,arpls_minmax,none,2026,session2_row104,blank,acetaminophen,0.9385861655039344,False,False,Mira-3,pSERS_Metrohm_silver,,,blank,,,quality_pass,domain_and_sample,instrument,Mira-3,315.0,71.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,classical,pca_logistic,arpls_minmax,none,2026,session3_row211,4_ANPP,acetaminophen,0.6235987288899568,True,False,Mira-3,pSERS_Metrohm_silver,,,4_ANPP,,,quality_pass,domain_and_sample,instrument,Mira-3,315.0,71.0,misclassification
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,classical,pca_logistic,arpls_minmax,none,2026,session3_row219,blank,ethanol,0.7485693191257877,False,False,Mira-3,pSERS_Metrohm_silver,,,blank,,,quality_pass,domain_and_sample,instrument,Mira-3,315.0,71.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,classical,pca_logistic,arpls_minmax,none,2026,session3_row222,benzyl_fentanyl,ethanol,0.5870693012233965,True,False,Mira-3,pSERS_Metrohm_silver,,,benzyl_fentanyl,,,quality_pass,domain_and_sample,instrument,Mira-3,315.0,71.0,misclassification
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,classical,pca_logistic,arpls_minmax,none,2026,session3_row228,blank,acetaminophen,0.9850080655126772,False,False,Mira-3,pSERS_Metrohm_silver,,,blank,,,quality_pass,domain_and_sample,instrument,Mira-3,315.0,71.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,classical,pca_logistic,arpls_minmax,none,2026,session3_row231,blank,acetaminophen,0.536016549667477,False,False,Mira-3,pSERS_Metrohm_silver,,,blank,,,quality_pass,domain_and_sample,instrument,Mira-3,315.0,71.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,classical,pca_logistic,arpls_minmax,none,2026,session3_row235,benzyl_fentanyl,ethanol,0.4168058386169902,True,False,Mira-3,pSERS_Metrohm_silver,,,benzyl_fentanyl,,,quality_pass,domain_and_sample,instrument,Mira-3,315.0,71.0,misclassification
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,classical,pca_logistic,arpls_minmax,none,2026,session3_row238,4_ANPP,acetaminophen,0.3934818273518907,True,False,Mira-3,NRC_Canadian_SERS,,,4_ANPP,,,quality_pass,domain_and_sample,instrument,Mira-3,315.0,71.0,misclassification
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,classical,pca_logistic,arpls_minmax,none,2026,session3_row243,blank,ethyl_paraoxon,0.8330306609522533,False,False,Mira-3,NRC_Canadian_SERS,,,blank,,,quality_pass,domain_and_sample,instrument,Mira-3,315.0,71.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,classical,pca_logistic,arpls_minmax,none,2026,session3_row246,benzyl_fentanyl,ethanol,0.3951407026403504,True,False,Mira-3,pSERS_Metrohm_silver,,,benzyl_fentanyl,,,quality_pass,domain_and_sample,instrument,Mira-3,315.0,71.0,misclassification
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,classical,pca_logistic,arpls_minmax,none,2026,session3_row252,blank,ethanol,0.5650374936321831,False,False,Mira-3,pSERS_Metrohm_silver,,,blank,,,quality_pass,domain_and_sample,instrument,Mira-3,315.0,71.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,classical,pca_logistic,arpls_minmax,none,2026,session3_row255,4_ANPP,ethanol,0.4867066496614722,True,False,Mira-3,pSERS_Metrohm_silver,,,4_ANPP,,,quality_pass,domain_and_sample,instrument,Mira-3,315.0,71.0,misclassification
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,classical,pca_logistic,arpls_minmax,none,2026,session3_row258,4_ANPP,acetaminophen,0.9002312640697122,True,False,Mira-3,pSERS_Metrohm_silver,,,4_ANPP,,,quality_pass,domain_and_sample,instrument,Mira-3,315.0,71.0,misclassification
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,classical,pca_logistic,arpls_minmax,none,2026,session3_row261,blank,ethanol,0.4237973141964196,False,False,Mira-3,pSERS_Metrohm_silver,,,blank,,,quality_pass,domain_and_sample,instrument,Mira-3,315.0,71.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,classical,pca_logistic,arpls_minmax,none,2026,session3_row264,blank,ethyl_paraoxon,0.4919044163863,False,False,Mira-3,NRC_Canadian_SERS,,,blank,,,quality_pass,domain_and_sample,instrument,Mira-3,315.0,71.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,classical,pca_logistic,arpls_minmax,none,2026,session3_row285,blank,ethanol,0.5017299684421775,False,False,Mira-3,pSERS_Metrohm_silver,,,blank,,,quality_pass,domain_and_sample,instrument,Mira-3,315.0,71.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,classical,pca_logistic,arpls_minmax,none,2026,session3_row289,blank,ethanol,0.7931646761000324,False,False,Mira-3,pSERS_Metrohm_silver,,,blank,,,quality_pass,domain_and_sample,instrument,Mira-3,315.0,71.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,classical,pca_logistic,arpls_minmax,none,2026,session3_row293,blank,acetaminophen,0.939857385418459,False,False,Mira-3,pSERS_Metrohm_silver,,,blank,,,quality_pass,domain_and_sample,instrument,Mira-3,315.0,71.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,classical,pca_logistic,arpls_minmax,none,2026,session3_row295,4_ANPP,acetaminophen,0.550057303173739,True,False,Mira-3,pSERS_Metrohm_silver,,,4_ANPP,,,quality_pass,domain_and_sample,instrument,Mira-3,315.0,71.0,misclassification
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,classical,pca_logistic,arpls_minmax,none,2026,session3_row300,benzyl_fentanyl,acetaminophen,0.9259484057129498,True,False,Mira-3,NRC_Canadian_SERS,,,benzyl_fentanyl,,,quality_pass,domain_and_sample,instrument,Mira-3,315.0,71.0,misclassification
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,classical,pca_logistic,arpls_minmax,none,2026,session3_row301,4_ANPP,ethyl_paraoxon,0.5956511300339228,True,False,Mira-3,NRC_Canadian_SERS,,,4_ANPP,,,quality_pass,domain_and_sample,instrument,Mira-3,315.0,71.0,misclassification
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,classical,pca_logistic,arpls_minmax,none,2026,session3_row304,blank,ethyl_paraoxon,0.7073490133636078,False,False,Mira-3,NRC_Canadian_SERS,,,blank,,,quality_pass,domain_and_sample,instrument,Mira-3,315.0,71.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,classical,pca_logistic,arpls_minmax,none,2026,session3_row307,benzyl_fentanyl,acetaminophen,0.3883436380100912,True,False,Mira-3,NRC_Canadian_SERS,,,benzyl_fentanyl,,,quality_pass,domain_and_sample,instrument,Mira-3,315.0,71.0,misclassification
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,classical,pca_logistic,arpls_minmax,none,2026,session3_row310,benzyl_fentanyl,ethyl_paraoxon,0.8963963806168476,True,False,Mira-3,NRC_Canadian_SERS,,,benzyl_fentanyl,,,quality_pass,domain_and_sample,instrument,Mira-3,315.0,71.0,misclassification
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,classical,pca_logistic,arpls_minmax,none,2026,session3_row311,blank,4_nitrophenol,0.6354310088605276,False,False,Mira-3,NRC_Canadian_SERS,,,blank,,,quality_pass,domain_and_sample,instrument,Mira-3,315.0,71.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,classical,pca_logistic,arpls_minmax,none,2026,session3_row313,blank,4_nitrophenol,0.6911946374786977,False,False,Mira-3,NRC_Canadian_SERS,,,blank,,,quality_pass,domain_and_sample,instrument,Mira-3,315.0,71.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,classical,pca_logistic,arpls_minmax,none,2026,session3_row315,benzyl_fentanyl,acetaminophen,0.9578658058015472,True,False,Mira-3,NRC_Canadian_SERS,,,benzyl_fentanyl,,,quality_pass,domain_and_sample,instrument,Mira-3,315.0,71.0,misclassification
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,classical,pca_logistic,arpls_minmax,none,2026,session3_row319,blank,4_ANPP,0.3566181946502607,False,False,Mira-3,NRC_Canadian_SERS,,,blank,,,quality_pass,domain_and_sample,instrument,Mira-3,315.0,71.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,classical,pca_logistic,arpls_minmax,none,2026,session3_row321,blank,benzyl_fentanyl,0.4145394361384051,False,False,Mira-3,NRC_Canadian_SERS,,,blank,,,quality_pass,domain_and_sample,instrument,Mira-3,315.0,71.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,classical,pca_logistic,arpls_minmax,none,2026,session3_row322,blank,ethyl_paraoxon,0.5910679226082515,False,False,Mira-3,NRC_Canadian_SERS,,,blank,,,quality_pass,domain_and_sample,instrument,Mira-3,315.0,71.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,classical,pca_logistic,arpls_minmax,none,2026,session3_row323,4_ANPP,4_nitrophenol,0.3543509756751008,True,False,Mira-3,NRC_Canadian_SERS,,,4_ANPP,,,quality_pass,domain_and_sample,instrument,Mira-3,315.0,71.0,misclassification
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,classical,pca_logistic,arpls_minmax,none,2026,session3_row324,blank,benzyl_fentanyl,0.7514237842071657,False,False,Mira-3,NRC_Canadian_SERS,,,blank,,,quality_pass,domain_and_sample,instrument,Mira-3,315.0,71.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,classical,pca_logistic,arpls_minmax,none,2026,session3_row325,4_ANPP,acetaminophen,0.5791405143192606,True,False,Mira-3,NRC_Canadian_SERS,,,4_ANPP,,,quality_pass,domain_and_sample,instrument,Mira-3,315.0,71.0,misclassification
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,classical,pca_logistic,arpls_minmax,none,2026,session3_row326,4_ANPP,acetaminophen,0.8446497000374262,True,False,Mira-3,NRC_Canadian_SERS,,,4_ANPP,,,quality_pass,domain_and_sample,instrument,Mira-3,315.0,71.0,misclassification
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,classical,pca_logistic,arpls_minmax,none,2026,session3_row340,blank,ethyl_paraoxon,0.4581657705399111,False,False,Mira-3,NRC_Canadian_SERS,,,blank,,,quality_pass,domain_and_sample,instrument,Mira-3,315.0,71.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,classical,pca_logistic,arpls_minmax,none,2026,session3_row342,4_ANPP,acetaminophen,0.4034960022185679,True,False,Mira-3,NRC_Canadian_SERS,,,4_ANPP,,,quality_pass,domain_and_sample,instrument,Mira-3,315.0,71.0,misclassification
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,classical,linear_svm,arpls_minmax,none,2026,session1_row10,benzyl_fentanyl,ethanol,5.256778969676325,True,False,Mira-3,pSERS_Metrohm_silver,,,benzyl_fentanyl,,,quality_pass,domain_and_sample,instrument,Mira-3,315.0,71.0,misclassification
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,classical,linear_svm,arpls_minmax,none,2026,session1_row13,4_ANPP,acetaminophen,5.300172268660139,True,False,Mira-3,pSERS_Metrohm_silver,,,4_ANPP,,,quality_pass,domain_and_sample,instrument,Mira-3,315.0,71.0,misclassification
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,classical,linear_svm,arpls_minmax,none,2026,session1_row14,benzyl_fentanyl,acetaminophen,4.249459659445411,True,False,Mira-3,pSERS_Metrohm_silver,,,benzyl_fentanyl,,,quality_pass,domain_and_sample,instrument,Mira-3,315.0,71.0,misclassification
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,classical,linear_svm,arpls_minmax,none,2026,session1_row16,blank,ethanol,5.285468964470039,False,False,Mira-3,pSERS_Metrohm_silver,,,blank,,,quality_pass,domain_and_sample,instrument,Mira-3,315.0,71.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,classical,linear_svm,arpls_minmax,none,2026,session1_row17,blank,acetaminophen,4.286186728765,False,False,Mira-3,pSERS_Metrohm_silver,,,blank,,,quality_pass,domain_and_sample,instrument,Mira-3,315.0,71.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,classical,linear_svm,arpls_minmax,none,2026,session1_row26,benzyl_fentanyl,ethanol,5.25653468759798,True,False,Mira-3,pSERS_Metrohm_silver,,,benzyl_fentanyl,,,quality_pass,domain_and_sample,instrument,Mira-3,315.0,71.0,misclassification
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,classical,linear_svm,arpls_minmax,none,2026,session1_row31,blank,benzyl_fentanyl,3.23010561401795,False,False,Mira-3,pSERS_Metrohm_silver,,,blank,,,quality_pass,domain_and_sample,instrument,Mira-3,315.0,71.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,classical,linear_svm,arpls_minmax,none,2026,session1_row33,4_ANPP,acetaminophen,5.293048535045723,True,False,Mira-3,pSERS_Metrohm_silver,,,4_ANPP,,,quality_pass,domain_and_sample,instrument,Mira-3,315.0,71.0,misclassification
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,classical,linear_svm,arpls_minmax,none,2026,session1_row35,4_ANPP,acetaminophen,5.296453707076886,True,False,Mira-3,pSERS_Metrohm_silver,,,4_ANPP,,,quality_pass,domain_and_sample,instrument,Mira-3,315.0,71.0,misclassification
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,classical,linear_svm,arpls_minmax,none,2026,session1_row48,blank,4_nitrophenol,4.277782857023391,False,False,Mira-3,pSERS_Metrohm_silver,,,blank,,,quality_pass,domain_and_sample,instrument,Mira-3,315.0,71.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,classical,linear_svm,arpls_minmax,none,2026,session1_row52,blank,acetaminophen,5.297683962265743,False,False,Mira-3,pSERS_Metrohm_silver,,,blank,,,quality_pass,domain_and_sample,instrument,Mira-3,315.0,71.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,classical,linear_svm,arpls_minmax,none,2026,session1_row54,benzyl_fentanyl,4_ANPP,4.041772874019528,True,False,Mira-3,pSERS_Metrohm_silver,,,benzyl_fentanyl,,,quality_pass,domain_and_sample,instrument,Mira-3,315.0,71.0,misclassification
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,classical,linear_svm,arpls_minmax,none,2026,session2_row41,blank,ethanol,5.275674288158231,False,False,Mira-3,pSERS_Metrohm_silver,,,blank,,,quality_pass,domain_and_sample,instrument,Mira-3,315.0,71.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,classical,linear_svm,arpls_minmax,none,2026,session2_row44,blank,ethanol,5.273597387746536,False,False,Mira-3,pSERS_Metrohm_silver,,,blank,,,quality_pass,domain_and_sample,instrument,Mira-3,315.0,71.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,classical,linear_svm,arpls_minmax,none,2026,session2_row46,blank,ethanol,5.283085864276914,False,False,Mira-3,pSERS_Metrohm_silver,,,blank,,,quality_pass,domain_and_sample,instrument,Mira-3,315.0,71.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,classical,linear_svm,arpls_minmax,none,2026,session2_row48,benzyl_fentanyl,acetaminophen,5.295543514066216,True,False,Mira-3,pSERS_Metrohm_silver,,,benzyl_fentanyl,,,quality_pass,domain_and_sample,instrument,Mira-3,315.0,71.0,misclassification
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,classical,linear_svm,arpls_minmax,none,2026,session2_row66,blank,ethanol,5.281786984373675,False,False,Mira-3,pSERS_Metrohm_silver,,,blank,,,quality_pass,domain_and_sample,instrument,Mira-3,315.0,71.0,unsupported_true_class
