heldout_substrate_family,poster_axis,stage,scenario,outer_fold,model_family,model,representation,curriculum,seed,observation_uid,mse,smooth_l1,spectral_angle,pearson_correlation,first_derivative_mae,reference_peak_count,matched_peak_count,repeatable_reference_peak_count,repeatable_matched_peak_count,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0066,0.022307689978456748,0.011153844989228374,0.15109552188749786,0.6369500201800269,0.006481237415656714,11,2,2,2,3.5,0.5027562915174628,0.12937155552208424
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0067,0.012839844236297937,0.006419922118148969,0.10757967507163647,0.6932767132467675,0.007025918772976313,14,3,3,2,5.0,0.8316660967302464,0.0730159655213356
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0068,0.014377132177954957,0.0071885660889774786,0.11468897634038684,0.6247786222264776,0.006256856282374689,9,2,2,1,3.0,1.3782413760333048,0.04999715834856033
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0069,0.006522488081776166,0.003261244040888083,0.05962508462705617,0.882187120143886,0.008846402119712106,25,4,3,3,1.5,0.9099769032808099,0.07484357059001923
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0070,0.014311942520835425,0.007155971260417712,0.11407651075613776,0.6157756322211246,0.006512237977169986,11,3,2,2,4.0,0.8476403738138758,0.024630337953567505
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0071,0.008299446742057168,0.004149723371028584,0.06727423081533197,0.8319569981993491,0.009696175147380148,37,4,3,1,1.5,1.0314936967996085,0.038594841957092285
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0072,0.003887016635251496,0.001943508317625748,0.04087130990057142,0.9163952172254414,0.009627758381622178,32,6,5,3,2.5,0.36068437583067425,0.043670475482940674
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0073,0.021804634492944577,0.010902317246472289,0.15145475152059312,0.6685449802132055,0.006904523702271815,10,3,3,1,4.0,0.5554738455251792,0.0747147873044014
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0074,0.02017238503471382,0.01008619251735691,0.13956505381726067,0.6733988562698175,0.007084534491753272,13,1,3,1,4.0,0.5621313876813858,0.18160430528223515
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0000,0.006189379186471841,0.0030946895932359203,0.0656536126515999,0.9323962728684967,0.006405722183574524,9,1,4,0,1.0,0.31052759833993554,0.008338302373886108
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0001,0.00517541935727306,0.00258770967863653,0.06112345611654358,0.9420317313176132,0.0078102518378623895,19,2,3,1,1.5,1.4504305057048243,0.044887565076351166
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0002,0.003972640534941299,0.0019863202674706495,0.04018524939905705,0.930756242244484,0.007579391863795796,16,8,4,3,3.0,1.94640038519977,0.03756663203239441
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0003,0.004163908898390315,0.0020819544491951576,0.04378008791600941,0.9706498311188414,0.007204873426817357,15,2,2,1,3.5,4.743582595247784,0.2639141008257866
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0004,0.0045559867868892765,0.0022779933934446383,0.0531996912841827,0.9192998481639694,0.007740330809236704,19,4,4,2,2.5,0.43128898397294146,0.011681720614433289
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0005,0.008397714472541748,0.004198857236270874,0.08593668087448825,0.8860017653888705,0.0074683146454793,13,2,5,1,2.0,0.7069133567082695,0.05670095980167389
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0006,0.005617025284804595,0.0028085126424022976,0.06641955921407827,0.9349360185987292,0.007564810043466943,16,1,3,1,1.0,1.1019845946619518,0.06761135160923004
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0007,0.006372096454159524,0.003186048227079762,0.07213633992865416,0.9188482429628808,0.006995363427725222,11,2,4,1,2.5,1.2840734233003679,0.04091660678386688
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0008,0.006213702435113434,0.003106851217556717,0.061546008207964735,0.9281910697976099,0.0066887384983212025,14,4,3,1,3.0,0.310979056658146,0.02088826149702072
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0009,0.004300486936153779,0.0021502434680768893,0.051277552030930464,0.9475224554246258,0.008045207976496646,18,1,3,0,0.0,0.040802468898575896,0.06951674818992615
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0010,0.006973506127404493,0.0034867530637022466,0.060433869387023345,0.9499340910918097,0.007051409164975797,16,2,4,1,2.0,1.7917700818069142,0.03299834951758385
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0011,0.0060769128624111515,0.0030384564312055757,0.064794687817254,0.9281172603793264,0.007981337170515742,19,2,4,0,5.0,0.31063410514803713,0.022857464849948883
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0012,0.005976808466079497,0.0029884042330397486,0.059258244333574274,0.9273739842211223,0.009338563778957386,33,5,3,1,3.0,0.6529998838178175,0.046707749366760254
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0013,0.0093603149881469,0.00468015749407345,0.05571462348305173,0.9001508909524806,0.007895233275900995,22,5,3,0,3.0,5.704291277593952,0.04465824365615845
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0014,0.0049244289505951545,0.0024622144752975772,0.06600293548119612,0.9368887345652807,0.0074911159662795915,14,3,5,3,3.0,0.6829436760659134,0.08455950021743774
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0015,0.004557854267371206,0.002278927133685603,0.05129916382448674,0.9310696332578257,0.008916710665674015,25,5,4,1,3.0,1.0863840121844335,0.04734715819358826
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0016,0.007177977933962315,0.0035889889669811575,0.07324737298288496,0.9130694027605524,0.007811320071507777,19,4,5,2,3.0,0.4472512568402066,0.031587377190589905
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0017,0.005900930442440253,0.0029504652212201266,0.06363384373299083,0.9326603979138794,0.007470022337511182,14,3,4,1,1.0,2.0208698976765254,0.027258634567260742
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0018,0.006773502996922367,0.0033867514984611837,0.07563757116219282,0.914167948489281,0.008902376172398882,26,2,5,2,1.5,1.1494275001849386,0.075882188975811
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0019,0.007336682576317568,0.003668341288158784,0.07290067437683648,0.8853593644500868,0.008107244249632849,20,6,4,2,2.5,0.5856275717129866,0.025150202214717865
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0020,0.003704058592415594,0.001852029296207797,0.04306800463340967,0.9512674525560897,0.00879650041460991,26,8,4,2,1.5,0.7354177563818179,0.05097922682762146
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0021,0.009248474407704333,0.004624237203852167,0.0721707112413437,0.9220657101991276,0.008514175167885177,24,4,4,1,3.5,2.1169653351746858,0.04172860085964203
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0022,0.007477259475853031,0.0037386297379265153,0.07260257028794552,0.9213863384643126,0.00803766050242952,18,3,4,2,1.0,1.407163950456467,0.05665850639343262
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0023,0.006597827651301823,0.0032989138256509115,0.07273692741727397,0.9162338013124718,0.007192955663693803,15,3,4,1,2.0,0.5510464912977255,0.024538710713386536
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0024,0.006752243074768403,0.0033761215373842015,0.07422447941826246,0.9240393330674467,0.006837744551843831,10,4,5,2,4.0,0.6046725475912211,0.04608628526329994
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0025,0.008757541572030495,0.004378770786015247,0.12167923998004718,0.8276928914139187,0.005323176114886467,10,7,5,5,2.0,0.15418028926835828,0.0884990394115448
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0026,0.014510840665343673,0.0072554203326718365,0.1752815244206275,0.8011123671156384,0.005543204230322902,8,5,6,5,1.0,0.1647226972351776,0.2369324490427971
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0027,0.00881486609990952,0.00440743304995476,0.12388335020897336,0.859240268159773,0.005621683535698269,9,7,5,5,1.0,0.098420210258038,0.14339545369148254
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0028,0.010149024278377812,0.005074512139188906,0.1364113953627754,0.7909825850630995,0.006120653077294784,9,6,6,6,2.0,0.09138412829807996,0.16977448016405106
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0029,0.006109017749542973,0.0030545088747714866,0.0957261229342445,0.8891206342970069,0.00583594798143687,13,6,6,5,1.0,0.12487997215899471,0.1320762988179922
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0030,0.01313262145267105,0.006566310726335525,0.15972005354405125,0.8093850930349386,0.0054848553349646475,9,7,6,6,1.0,0.147175940746504,0.1323816440999508
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0031,0.007734425749947425,0.0038672128749737125,0.11500887980742538,0.8490474399618826,0.005534215245612099,9,8,6,6,1.5,0.2015985654482895,0.10323008894920349
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0032,0.01083796446032542,0.00541898223016271,0.1458274199899254,0.8135364588289474,0.0054865774069912734,8,5,6,5,1.0,0.1497494098925235,0.1489000916481018
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0033,0.014651280311546224,0.007325640155773112,0.17413366774226524,0.7944811539528922,0.005772779397333839,9,5,6,5,1.0,0.13803865565483375,0.205564945936203
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0034,0.009761751550718132,0.004880875775359066,0.13573151374008155,0.8373844641902063,0.0056722482297170375,10,7,6,6,1.0,0.11796468441878728,0.13872741907835007
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0035,0.009694246929559941,0.004847123464779971,0.13202173297986666,0.8182715098266525,0.005849548637467836,9,7,6,6,1.0,0.13955431058116258,0.15969626978039742
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0036,0.010879686575580966,0.005439843287790483,0.14130277262190713,0.8229244334024313,0.005697752861306071,8,7,6,6,1.0,0.12108074713714227,0.13562079146504402
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0037,0.008804105966302359,0.0044020529831511794,0.12382479729346933,0.8628936021395989,0.0054906797364154564,9,6,6,6,1.0,0.12498328415309523,0.16302429884672165
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0038,0.01479837938239211,0.007399189691196055,0.17886717983101036,0.8047537581613062,0.005668637869613511,9,5,6,5,1.0,0.1353150970566606,0.22293109446763992
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0039,0.01040964135432,0.00520482067716,0.13699270737294994,0.8252920958772908,0.00538741449110343,8,7,6,6,1.0,0.15851902412584606,0.1221785694360733
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0040,0.011891190013281473,0.005945595006640736,0.15071313618286253,0.7990165978953079,0.005560281041211316,8,7,6,6,1.0,0.15869533785313344,0.13893169909715652
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0041,0.010854530618019968,0.005427265309009984,0.14044528347061827,0.8037615018799708,0.005547954372595996,9,7,6,6,2.0,0.2587490210556326,0.14527009427547455
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0042,0.012186474183219777,0.0060932370916098886,0.15546246759690818,0.8238276395682728,0.005145112078379108,9,5,6,5,1.0,0.11375541240493334,0.19078379124403
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0043,0.014884565869304424,0.007442282934652212,0.17415831266084855,0.7917167281306138,0.005415050200369608,8,5,6,5,1.0,0.15908160176637592,0.19877933710813522
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0044,0.014980860122524154,0.007490430061262077,0.17765915911751132,0.7787000535272662,0.005598619852680713,8,6,6,5,1.0,0.1679768451497316,0.18473731726408005
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0045,0.004952903979915787,0.0024764519899578936,0.09286317530694879,0.8970818658331511,0.005526681481361655,9,6,9,6,1.0,0.1454170716396282,0.09239041060209274
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0046,0.012304121546398105,0.0061520607731990525,0.15239235643861523,0.8014093704340549,0.005853272357489914,10,6,7,6,1.0,0.19330437477090145,0.2006527530029416
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0047,0.01041825201492293,0.005209126007461465,0.14593699694504164,0.8079099373392684,0.0056719629257713676,9,5,6,5,1.0,0.11387405121629979,0.17629463970661163
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0048,0.009958831092237313,0.004979415546118656,0.13700631072394018,0.846329706498561,0.005323893243413685,9,5,6,5,1.0,0.09143057236866951,0.17452630400657654
