heldout_substrate_family,poster_axis,stage,scenario,outer_fold,model_family,model,representation,curriculum,seed,corruption,severity,balanced_accuracy_supported,macro_f1_supported,prediction_agreement,latent_cosine_drift,reconstruction_mse,reconstruction_smooth_l1,reconstruction_spectral_angle,reconstruction_median_row_correlation,reconstruction_first_derivative_mae,repeatable_peak_recall,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,gaussian_broadening,1.0,0.8133333333333334,0.8031634951277807,1.0,8.56240603752667e-06,0.00710421377555209,0.003552106887776045,0.10381302258215178,0.808205904121614,0.016188466556331313,0.41679160419790107,2.0,0.5437680657756574,0.08820990892127156
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,gaussian_broadening,1.5,0.7999999999999999,0.786644572358858,0.9866666666666667,1.9336541299708188e-05,0.0070863505835708,0.0035431752917854,0.10376428858091308,0.8081719955479113,0.016187230382465972,0.41679160419790107,2.0,0.5483999315361681,0.087506462354213
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,composite,0.5,0.7999999999999999,0.7802197802197802,0.96,0.00380380148999393,0.008097790132847914,0.004048895066423957,0.10622178650288662,0.8097381686658077,0.016166159613577823,0.4025487256371814,2.0,0.6957759552953432,0.09457034058868885
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,composite,1.0,0.7066666666666667,0.6491755061172128,0.8266666666666667,0.01760835386812687,0.011611125126709627,0.0058055625633548135,0.11439684350214413,0.7823430293437215,0.016225577732154384,0.3853073463268366,2.0,0.68882983043334,0.08988950029015541
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,composite,1.5,0.6,0.5572395479128209,0.7466666666666667,0.03833726420998573,0.017196955820598835,0.008598477910299418,0.12647774748080184,0.7627195258673902,0.016309306509597533,0.3740629685157421,2.0,0.7974393165218138,0.09673475101590157
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,scale_offset,0.5,0.8200000000000001,0.8469125214408233,0.98,0.007193222176283598,0.004751079796164856,0.002375539898082428,0.03069569192535266,0.9668546673367429,0.005485005093202927,0.803680981595092,1.0,0.19918714278112432,0.05976317822933197
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,scale_offset,1.0,0.8,0.8593894542090657,0.84,0.028825081884860992,0.01023498526938483,0.005117492634692415,0.035435719728123136,0.9642069050557345,0.0055461354342769475,0.8098159509202454,2.0,0.2722851060978214,0.06270836293697357
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,scale_offset,1.5,0.78,0.8321995464852607,0.9,0.06423494964838028,0.01960519583829463,0.009802597919147315,0.0379853755148735,0.9618096750040889,0.005534137127549496,0.8282208588957055,1.5,0.27100415376241405,0.061118923127651215
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,smooth_baseline,0.5,0.76,0.7589743589743589,0.88,0.013079125434160233,0.004806096874761219,0.0024030484373806097,0.03627912988952233,0.9574615550867422,0.005582736619601407,0.7730061349693251,1.5,0.2086943307653656,0.04989822953939438
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,smooth_baseline,1.0,0.6799999999999999,0.64349376114082,0.76,0.05004286393523216,0.009240012816089374,0.004620006408044687,0.05143590486509717,0.9264503400392874,0.0059152444364099725,0.7607361963190185,1.0,0.2885472217216631,0.04744108021259308
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,smooth_baseline,1.5,0.56,0.45436507936507936,0.64,0.10055141150951385,0.01535679470897131,0.007678397354485655,0.0640965989216173,0.8568312593117366,0.0064048675197311755,0.7484662576687117,1.0,0.27390770846175044,0.045371100306510925
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,gaussian_noise,0.5,0.8400000000000001,0.8577441077441077,1.0,5.4752825235482305e-05,0.003167007420087831,0.0015835037100439156,0.029891797562203396,0.9690745029898884,0.005452992064595207,0.8098159509202454,1.25,0.18694583519338803,0.05650104582309723
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,gaussian_noise,1.0,0.8200000000000001,0.8469125214408233,0.98,0.0002647757646627724,0.0031758137687662473,0.0015879068843831236,0.030254274217034745,0.969039437615814,0.005469945805760756,0.803680981595092,1.0,0.20843965206553852,0.0523940846323967
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,gaussian_noise,1.5,0.8,0.8356643356643356,0.96,0.0005367958801798522,0.003226184439891393,0.0016130922199456964,0.030698662958140357,0.9694394614861697,0.005490767016921848,0.8159509202453987,1.0,0.2220299757737526,0.05780908837914467
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,isolated_spikes,0.5,0.8400000000000001,0.8577441077441077,1.0,1.6720294297556393e-05,0.003186485113897303,0.0015932425569486514,0.029729447366503788,0.9689447693231259,0.005442407811259701,0.8098159509202454,1.25,0.18645966553112786,0.059377819299697876
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,isolated_spikes,1.0,0.8400000000000001,0.8577441077441077,1.0,5.287170279189013e-05,0.003191840052899213,0.0015959200264496064,0.029765767084856613,0.968834664988685,0.005440350689805096,0.8159509202453987,1.25,0.18589049181723466,0.05725519359111786
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,isolated_spikes,1.5,0.8400000000000001,0.8577441077441077,1.0,6.299852975644171e-05,0.0031870351843810442,0.0015935175921905221,0.029750217433604828,0.9681509419965256,0.005445123747988587,0.8159509202453987,1.5,0.18006684810040974,0.05565377324819565
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,edge_filled_shift,0.5,0.8400000000000001,0.8577441077441077,1.0,4.93907937197946e-05,0.0031877625901481728,0.0015938812950740864,0.029739000587454156,0.9689583098116119,0.005442014604856377,0.8098159509202454,1.25,0.1933987779106957,0.06069674342870712
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,edge_filled_shift,1.0,0.8400000000000001,0.8577441077441077,1.0,9.798407700145617e-05,0.0031936764019242564,0.0015968382009621282,0.029770604985349988,0.9687631827668619,0.005440411511099748,0.8098159509202454,1.25,0.2016339295959811,0.05848243087530136
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,edge_filled_shift,1.5,0.8400000000000001,0.8577441077441077,1.0,0.0001716113038128242,0.0031946946100946945,0.0015973473050473472,0.029834166257275516,0.9691420182665924,0.005444121342258378,0.8098159509202454,1.0,0.1933987779106957,0.05991462618112564
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,gaussian_broadening,0.5,0.8400000000000001,0.8577441077441077,1.0,5.0067900048134106e-08,0.0031903605433592592,0.0015951802716796296,0.029724839107242627,0.9688972166125348,0.005441300390806696,0.8098159509202454,1.25,0.1873555510448039,0.05962776392698288
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,gaussian_broadening,1.0,0.8400000000000001,0.8577441077441077,1.0,1.0669231187421246e-06,0.0031928835805775575,0.0015964417902887787,0.029725368924548645,0.9688768674128019,0.005439641585107477,0.8098159509202454,1.25,0.18783068121421514,0.05969773232936859
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,gaussian_broadening,1.5,0.8400000000000001,0.8577441077441077,1.0,4.484653345571132e-06,0.003195205265815961,0.0015976026329079804,0.029732383585721327,0.9688613283356156,0.005437776462320888,0.8098159509202454,1.25,0.18811729180087805,0.059815414249897
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,composite,0.5,0.78,0.7817796610169492,0.9,0.019010750576853752,0.006204164918377598,0.003102082459188799,0.03789280407996746,0.9575077039196876,0.005558419807680599,0.7852760736196319,1.5,0.27156922976463577,0.05061813443899155
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,composite,1.0,0.64,0.6060606060606061,0.76,0.06770215183496475,0.012385532944974055,0.0061927664724870275,0.05315247514436391,0.9170697397640897,0.006016245955088484,0.754601226993865,1.5,0.30579793923004395,0.04522806406021118
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,composite,1.5,0.5800000000000001,0.5307835820895522,0.66,0.15963274240493774,0.028844220402407337,0.014422110201203668,0.07280717204697383,0.857019843342324,0.006668631994071723,0.7484662576687117,1.0,0.3181398695683852,0.06554673612117767
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,scale_offset,0.5,0.68,0.7161172161172161,0.94,0.006026990246027708,0.0044260180373437005,0.0022130090186718502,0.027926732573476342,0.9768359249518743,0.005300501348056423,0.8098159509202454,1.5,0.23049608628357676,0.05819391459226608
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,scale_offset,1.0,0.7,0.7394429469901167,0.88,0.026561623439192772,0.010069465410303798,0.005034732705151899,0.0332215019289807,0.9743986688593655,0.0053628199519703875,0.7975460122699386,1.5,0.2404965336625528,0.05827285349369049
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,scale_offset,1.5,0.8600000000000001,0.8784067085953878,0.84,0.05646233633160591,0.019666844958648563,0.009833422479324281,0.036240004226018654,0.9713705735563263,0.005346794598501166,0.7914110429447853,1.25,0.26894404528992877,0.05239341780543327
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,smooth_baseline,0.5,0.78,0.7817796610169492,0.96,0.01182609423995018,0.004812604445058968,0.002406302222529484,0.032917575966718904,0.9692443431711537,0.005445898423467172,0.7914110429447853,1.0,0.2849814898557681,0.05735603719949722
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,smooth_baseline,1.0,0.74,0.7355478861087144,0.88,0.042418189346790314,0.00871548337735674,0.00435774168867837,0.04653901992556703,0.9403776246720927,0.005743853339731244,0.7791411042944786,1.5,0.23369249859125946,0.05516098439693451
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,smooth_baseline,1.5,0.6599999999999999,0.6339366515837104,0.8,0.08292660862207413,0.014198781782736179,0.007099390891368089,0.0593639278829041,0.8888419152656719,0.006121768768236715,0.7730061349693251,1.5,0.3246550479189828,0.06150135025382042
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,gaussian_noise,0.5,0.74,0.7488048674489353,1.0,4.5787095587002113e-05,0.003038769822129526,0.001519384911064763,0.02694267152532437,0.9782077413033026,0.005263014917645862,0.8098159509202454,1.5,0.22997883595484586,0.05183204263448715
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,gaussian_noise,1.0,0.72,0.7382847038019451,0.98,0.00022513985459227115,0.0029895955283813706,0.0014947977641906853,0.027525734704101974,0.9780446024445142,0.005275408940308054,0.803680981595092,1.5,0.24260872313972193,0.04911331087350845
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,gaussian_noise,1.5,0.74,0.7609649122807017,0.96,0.0004870343254879117,0.0029910582974419166,0.0014955291487209583,0.028292760622092118,0.9775579874725859,0.005297103735536594,0.7975460122699386,1.75,0.23564330396683933,0.04946838319301605
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,isolated_spikes,0.5,0.74,0.7488048674489353,1.0,2.158999450330157e-05,0.003086623106782232,0.001543311553391116,0.026691329064880396,0.9780174096354293,0.005254644150724094,0.8098159509202454,1.5,0.219627511452606,0.05190195515751839
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,isolated_spikes,1.0,0.74,0.7488048674489353,1.0,7.231473864521831e-05,0.0030819166460427628,0.0015409583230213814,0.02672468548050514,0.9779756840205945,0.005252936312753964,0.8098159509202454,1.5,0.22665436027443203,0.05104893632233143
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,isolated_spikes,1.5,0.74,0.7488048674489353,1.0,8.511066698702052e-05,0.00308203096189422,0.00154101548094711,0.026695742377965233,0.9782648530761644,0.005258592025015761,0.8098159509202454,1.5,0.2395832597165135,0.05253855884075165
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,edge_filled_shift,0.5,0.74,0.7488048674489353,1.0,4.833698403672315e-05,0.0030912634797574095,0.0015456317398787047,0.026683770623876904,0.9782766593583826,0.005254177087876138,0.8098159509202454,1.25,0.21622529009893832,0.05244792252779007
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,edge_filled_shift,1.0,0.74,0.7488048674489353,1.0,9.940981544787064e-05,0.0030955201556587437,0.0015477600778293719,0.026671874826785347,0.9782738611093953,0.005252588235545097,0.8098159509202454,1.5,0.21474230053359283,0.052953362464904785
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,edge_filled_shift,1.5,0.74,0.7488048674489353,1.0,0.0001715910475468263,0.0030931521813578385,0.0015465760906789193,0.026753461968563635,0.9780653781153499,0.005252912766843761,0.803680981595092,1.5,0.20549343956153318,0.05457320064306259
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,gaussian_broadening,0.5,0.74,0.7488048674489353,1.0,4.0531158873591266e-08,0.00309678006165637,0.001548390030828185,0.026639278983672667,0.9782673555211098,0.0052540029309006055,0.8098159509202454,1.5,0.2150349952070401,0.051492564380168915
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,gaussian_broadening,1.0,0.74,0.7488048674489353,1.0,8.082390081654012e-07,0.0031019656017271546,0.0015509828008635773,0.02663018703991511,0.9782486228859547,0.005251911969041975,0.8098159509202454,1.5,0.21494890137041195,0.05205930955708027
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,gaussian_broadening,1.5,0.74,0.7488048674489353,1.0,3.670454134407919e-06,0.0031061443240710403,0.0015530721620355202,0.026628801809136987,0.978223557993503,0.005249379797397705,0.8098159509202454,1.5,0.21488346987789267,0.05263480544090271
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,composite,0.5,0.78,0.7844611528822054,0.92,0.016465313732624054,0.006046213474122971,0.0030231067370614854,0.034365231268592006,0.9672908698695144,0.0054219157813518125,0.8159509202453987,1.5,0.24984437554533168,0.05590571463108063
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,composite,1.0,0.74,0.7355478861087144,0.8,0.055978115648031235,0.011150295673006825,0.0055751478365034125,0.048968287555107314,0.9323234793730774,0.005788959700142109,0.7914110429447853,1.0,0.28362277446073797,0.052836835384368896
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,composite,1.5,0.7,0.7124735729386893,0.68,0.130904883146286,0.02716956323218367,0.013584781616091834,0.06727921928925526,0.8820900305820458,0.006232204438917064,0.7300613496932515,1.0,0.3100465344822868,0.061709530651569366
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,scale_offset,0.5,0.94,0.9591836734693877,1.0,0.006223502103239298,0.004203825743581053,0.0021019128717905265,0.029029164102464082,0.9724790088445285,0.005448768308495345,0.7791411042944786,1.5,0.24824216410217365,0.048070624470710754
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,scale_offset,1.0,0.8400000000000001,0.8922101449275363,0.9,0.027052786201238632,0.009817328128708858,0.004908664064354429,0.03317430718152827,0.9713375748186953,0.005485322036087954,0.7730061349693251,1.75,0.25501443066179974,0.055567857809364796
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,scale_offset,1.5,0.8,0.8260120585701981,0.86,0.05774858966469765,0.018987128328561663,0.009493564164280831,0.03728740471234544,0.9684643458458209,0.005479929786910361,0.7791411042944786,1.0,0.2740949489071321,0.05422601103782654
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,smooth_baseline,0.5,0.86,0.8681818181818182,0.88,0.010375658050179482,0.0037549179247049237,0.0018774589623524619,0.03313434140265254,0.9687520667587999,0.005529659210339639,0.8098159509202454,1.0,0.20670089708492137,0.052716296166181564
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,smooth_baseline,1.0,0.54,0.44517102615694165,0.56,0.03653125837445259,0.006977892510283058,0.003488946255141529,0.045713807313658046,0.9484238375302918,0.005706278047721883,0.8159509202453987,1.0,0.22276022064021592,0.05529426783323288
