epoch,train_loss,heldout_substrate_family,poster_axis,stage,scenario,outer_fold,model_family,model,representation,curriculum,seed,fixed_epoch_count
57,0.0,PICO,330-1800_native,poster,poster_holdout_PICO,,siamese,historical_circular_triplet,derivative_1_historical,triplet,3141,
58,0.0,PICO,330-1800_native,poster,poster_holdout_PICO,,siamese,historical_circular_triplet,derivative_1_historical,triplet,3141,
59,0.0,PICO,330-1800_native,poster,poster_holdout_PICO,,siamese,historical_circular_triplet,derivative_1_historical,triplet,3141,
60,0.0,PICO,330-1800_native,poster,poster_holdout_PICO,,siamese,historical_circular_triplet,derivative_1_historical,triplet,3141,
61,0.0,PICO,330-1800_native,poster,poster_holdout_PICO,,siamese,historical_circular_triplet,derivative_1_historical,triplet,3141,
62,0.0,PICO,330-1800_native,poster,poster_holdout_PICO,,siamese,historical_circular_triplet,derivative_1_historical,triplet,3141,
63,0.0,PICO,330-1800_native,poster,poster_holdout_PICO,,siamese,historical_circular_triplet,derivative_1_historical,triplet,3141,
64,0.0,PICO,330-1800_native,poster,poster_holdout_PICO,,siamese,historical_circular_triplet,derivative_1_historical,triplet,3141,
65,0.0,PICO,330-1800_native,poster,poster_holdout_PICO,,siamese,historical_circular_triplet,derivative_1_historical,triplet,3141,
66,0.0,PICO,330-1800_native,poster,poster_holdout_PICO,,siamese,historical_circular_triplet,derivative_1_historical,triplet,3141,
67,0.0,PICO,330-1800_native,poster,poster_holdout_PICO,,siamese,historical_circular_triplet,derivative_1_historical,triplet,3141,
68,0.0,PICO,330-1800_native,poster,poster_holdout_PICO,,siamese,historical_circular_triplet,derivative_1_historical,triplet,3141,
69,0.0,PICO,330-1800_native,poster,poster_holdout_PICO,,siamese,historical_circular_triplet,derivative_1_historical,triplet,3141,
70,0.0002573707699775,PICO,330-1800_native,poster,poster_holdout_PICO,,siamese,historical_circular_triplet,derivative_1_historical,triplet,3141,
71,0.0,PICO,330-1800_native,poster,poster_holdout_PICO,,siamese,historical_circular_triplet,derivative_1_historical,triplet,3141,
72,0.0,PICO,330-1800_native,poster,poster_holdout_PICO,,siamese,historical_circular_triplet,derivative_1_historical,triplet,3141,
73,0.0,PICO,330-1800_native,poster,poster_holdout_PICO,,siamese,historical_circular_triplet,derivative_1_historical,triplet,3141,
74,0.0,PICO,330-1800_native,poster,poster_holdout_PICO,,siamese,historical_circular_triplet,derivative_1_historical,triplet,3141,
75,0.0,PICO,330-1800_native,poster,poster_holdout_PICO,,siamese,historical_circular_triplet,derivative_1_historical,triplet,3141,
76,0.0,PICO,330-1800_native,poster,poster_holdout_PICO,,siamese,historical_circular_triplet,derivative_1_historical,triplet,3141,
77,0.0,PICO,330-1800_native,poster,poster_holdout_PICO,,siamese,historical_circular_triplet,derivative_1_historical,triplet,3141,
78,0.0,PICO,330-1800_native,poster,poster_holdout_PICO,,siamese,historical_circular_triplet,derivative_1_historical,triplet,3141,
79,0.0,PICO,330-1800_native,poster,poster_holdout_PICO,,siamese,historical_circular_triplet,derivative_1_historical,triplet,3141,
80,0.0,PICO,330-1800_native,poster,poster_holdout_PICO,,siamese,historical_circular_triplet,derivative_1_historical,triplet,3141,
81,0.0,PICO,330-1800_native,poster,poster_holdout_PICO,,siamese,historical_circular_triplet,derivative_1_historical,triplet,3141,
82,0.0,PICO,330-1800_native,poster,poster_holdout_PICO,,siamese,historical_circular_triplet,derivative_1_historical,triplet,3141,
83,0.0,PICO,330-1800_native,poster,poster_holdout_PICO,,siamese,historical_circular_triplet,derivative_1_historical,triplet,3141,
84,0.0,PICO,330-1800_native,poster,poster_holdout_PICO,,siamese,historical_circular_triplet,derivative_1_historical,triplet,3141,
85,0.0,PICO,330-1800_native,poster,poster_holdout_PICO,,siamese,historical_circular_triplet,derivative_1_historical,triplet,3141,
86,0.0,PICO,330-1800_native,poster,poster_holdout_PICO,,siamese,historical_circular_triplet,derivative_1_historical,triplet,3141,
87,0.0,PICO,330-1800_native,poster,poster_holdout_PICO,,siamese,historical_circular_triplet,derivative_1_historical,triplet,3141,
88,0.0,PICO,330-1800_native,poster,poster_holdout_PICO,,siamese,historical_circular_triplet,derivative_1_historical,triplet,3141,
89,0.0,PICO,330-1800_native,poster,poster_holdout_PICO,,siamese,historical_circular_triplet,derivative_1_historical,triplet,3141,
90,0.0,PICO,330-1800_native,poster,poster_holdout_PICO,,siamese,historical_circular_triplet,derivative_1_historical,triplet,3141,
91,0.0003710965812206,PICO,330-1800_native,poster,poster_holdout_PICO,,siamese,historical_circular_triplet,derivative_1_historical,triplet,3141,
92,0.0,PICO,330-1800_native,poster,poster_holdout_PICO,,siamese,historical_circular_triplet,derivative_1_historical,triplet,3141,
93,0.0034860801696777,PICO,330-1800_native,poster,poster_holdout_PICO,,siamese,historical_circular_triplet,derivative_1_historical,triplet,3141,
94,0.0010052779316902,PICO,330-1800_native,poster,poster_holdout_PICO,,siamese,historical_circular_triplet,derivative_1_historical,triplet,3141,
95,0.0,PICO,330-1800_native,poster,poster_holdout_PICO,,siamese,historical_circular_triplet,derivative_1_historical,triplet,3141,
96,0.0,PICO,330-1800_native,poster,poster_holdout_PICO,,siamese,historical_circular_triplet,derivative_1_historical,triplet,3141,
97,0.0,PICO,330-1800_native,poster,poster_holdout_PICO,,siamese,historical_circular_triplet,derivative_1_historical,triplet,3141,
98,0.0,PICO,330-1800_native,poster,poster_holdout_PICO,,siamese,historical_circular_triplet,derivative_1_historical,triplet,3141,
99,0.0,PICO,330-1800_native,poster,poster_holdout_PICO,,siamese,historical_circular_triplet,derivative_1_historical,triplet,3141,
100,0.0,PICO,330-1800_native,poster,poster_holdout_PICO,,siamese,historical_circular_triplet,derivative_1_historical,triplet,3141,
1,0.1690395545959472,pSERS,330-1800_native,poster,poster_holdout_pSERS,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,
2,0.1500138944387435,pSERS,330-1800_native,poster,poster_holdout_pSERS,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,
3,0.0684777128696441,pSERS,330-1800_native,poster,poster_holdout_pSERS,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,
4,0.0258347551524639,pSERS,330-1800_native,poster,poster_holdout_pSERS,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,
5,0.02149777546525,pSERS,330-1800_native,poster,poster_holdout_pSERS,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,
6,0.0153107179701328,pSERS,330-1800_native,poster,poster_holdout_pSERS,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,
7,0.0055595204979181,pSERS,330-1800_native,poster,poster_holdout_pSERS,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,
8,0.0055362085998058,pSERS,330-1800_native,poster,poster_holdout_pSERS,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,
9,0.0016254618763923,pSERS,330-1800_native,poster,poster_holdout_pSERS,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,
10,0.0028343652188777,pSERS,330-1800_native,poster,poster_holdout_pSERS,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,
11,0.0070537032186985,pSERS,330-1800_native,poster,poster_holdout_pSERS,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,
12,0.0066951730847358,pSERS,330-1800_native,poster,poster_holdout_pSERS,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,
13,0.0042239440232515,pSERS,330-1800_native,poster,poster_holdout_pSERS,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,
14,0.0036201064288616,pSERS,330-1800_native,poster,poster_holdout_pSERS,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,
15,0.0035931761562824,pSERS,330-1800_native,poster,poster_holdout_pSERS,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,
16,0.0001980811357498,pSERS,330-1800_native,poster,poster_holdout_pSERS,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,
17,0.000321240723133,pSERS,330-1800_native,poster,poster_holdout_pSERS,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,
18,0.0,pSERS,330-1800_native,poster,poster_holdout_pSERS,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,
19,0.0031505936384201,pSERS,330-1800_native,poster,poster_holdout_pSERS,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,
20,0.0005801220238208,pSERS,330-1800_native,poster,poster_holdout_pSERS,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,
21,0.0070174440741539,pSERS,330-1800_native,poster,poster_holdout_pSERS,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,
22,0.0034732095897197,pSERS,330-1800_native,poster,poster_holdout_pSERS,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,
23,0.0041581383347511,pSERS,330-1800_native,poster,poster_holdout_pSERS,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,
24,0.0038958802819252,pSERS,330-1800_native,poster,poster_holdout_pSERS,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,
25,0.0065595934540033,pSERS,330-1800_native,poster,poster_holdout_pSERS,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,
26,0.0047513397037982,pSERS,330-1800_native,poster,poster_holdout_pSERS,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,
27,0.0029011446237564,pSERS,330-1800_native,poster,poster_holdout_pSERS,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,
28,0.0049755229055881,pSERS,330-1800_native,poster,poster_holdout_pSERS,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,
29,0.0,pSERS,330-1800_native,poster,poster_holdout_pSERS,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,
30,0.0046336542069911,pSERS,330-1800_native,poster,poster_holdout_pSERS,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,
31,0.0003230781853199,pSERS,330-1800_native,poster,poster_holdout_pSERS,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,
32,0.0,pSERS,330-1800_native,poster,poster_holdout_pSERS,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,
33,0.0006964620947837,pSERS,330-1800_native,poster,poster_holdout_pSERS,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,
34,2.8994083404541012e-05,pSERS,330-1800_native,poster,poster_holdout_pSERS,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,
35,0.0005284982919692,pSERS,330-1800_native,poster,poster_holdout_pSERS,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,
36,0.0,pSERS,330-1800_native,poster,poster_holdout_pSERS,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,
37,0.0,pSERS,330-1800_native,poster,poster_holdout_pSERS,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,
38,0.0002548706531524,pSERS,330-1800_native,poster,poster_holdout_pSERS,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,
39,0.0,pSERS,330-1800_native,poster,poster_holdout_pSERS,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,
40,0.0,pSERS,330-1800_native,poster,poster_holdout_pSERS,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,
41,1.0208636522293091e-05,pSERS,330-1800_native,poster,poster_holdout_pSERS,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,
42,3.696829080581665e-06,pSERS,330-1800_native,poster,poster_holdout_pSERS,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,
43,0.0,pSERS,330-1800_native,poster,poster_holdout_pSERS,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,
44,0.0,pSERS,330-1800_native,poster,poster_holdout_pSERS,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,
45,0.0017296387255191,pSERS,330-1800_native,poster,poster_holdout_pSERS,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,
46,0.0,pSERS,330-1800_native,poster,poster_holdout_pSERS,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,
47,0.0011516603827476,pSERS,330-1800_native,poster,poster_holdout_pSERS,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,
48,0.0010802605748176,pSERS,330-1800_native,poster,poster_holdout_pSERS,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,
49,0.0,pSERS,330-1800_native,poster,poster_holdout_pSERS,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,
50,0.0,pSERS,330-1800_native,poster,poster_holdout_pSERS,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,
51,3.435760736465454e-05,pSERS,330-1800_native,poster,poster_holdout_pSERS,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,
52,0.0,pSERS,330-1800_native,poster,poster_holdout_pSERS,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,
53,0.001041367650032,pSERS,330-1800_native,poster,poster_holdout_pSERS,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,
54,0.0,pSERS,330-1800_native,poster,poster_holdout_pSERS,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,
55,0.0,pSERS,330-1800_native,poster,poster_holdout_pSERS,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,
56,0.0,pSERS,330-1800_native,poster,poster_holdout_pSERS,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,
57,0.0006543664634227,pSERS,330-1800_native,poster,poster_holdout_pSERS,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,
58,0.0,pSERS,330-1800_native,poster,poster_holdout_pSERS,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,
59,0.0,pSERS,330-1800_native,poster,poster_holdout_pSERS,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,
60,0.0,pSERS,330-1800_native,poster,poster_holdout_pSERS,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,
61,0.0,pSERS,330-1800_native,poster,poster_holdout_pSERS,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,
62,0.0,pSERS,330-1800_native,poster,poster_holdout_pSERS,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,
63,0.0,pSERS,330-1800_native,poster,poster_holdout_pSERS,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,
64,0.0,pSERS,330-1800_native,poster,poster_holdout_pSERS,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,
65,0.0,pSERS,330-1800_native,poster,poster_holdout_pSERS,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,
66,0.0,pSERS,330-1800_native,poster,poster_holdout_pSERS,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,
67,0.0,pSERS,330-1800_native,poster,poster_holdout_pSERS,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,
68,0.0,pSERS,330-1800_native,poster,poster_holdout_pSERS,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,
69,0.000118054151535,pSERS,330-1800_native,poster,poster_holdout_pSERS,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,
70,0.0,pSERS,330-1800_native,poster,poster_holdout_pSERS,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,
71,0.0,pSERS,330-1800_native,poster,poster_holdout_pSERS,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,
