heldout_substrate_family,poster_axis,stage,scenario,outer_fold,model_family,model,representation,curriculum,kl_schedule,seed,observation_uid,mse,smooth_l1,spectral_angle,pearson_correlation,first_derivative_mae,reference_peak_count,matched_peak_count,repeatable_reference_peak_count,repeatable_matched_peak_count,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0018,0.006853827477162667,0.0034269137385813334,0.07601915075197252,0.9048979756195293,0.008732971691393426,26,2,5,2,2.0,0.4412076304737367,0.07334959506988525
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0019,0.006151596225287914,0.003075798112643957,0.06658302015131268,0.8731364305869009,0.008096957029774785,20,3,4,1,4.0,0.7084276844305194,0.06713828444480896
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0020,0.006950655919705239,0.0034753279598526195,0.05892894663891978,0.9131593510610074,0.008221017150208353,26,3,4,1,2.0,0.5051199193295817,0.11816689372062683
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0021,0.008661271145461917,0.004330635572730958,0.07276147508499803,0.910138565464996,0.008286105175564964,24,3,4,1,2.0,1.6566703392286755,0.05307956039905548
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0022,0.005215545348675451,0.0026077726743377254,0.06025591308114438,0.912009128356762,0.007917322242366416,18,1,4,1,2.0,0.650119515903344,0.1198498010635376
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0023,0.00543164179561671,0.002715820897808355,0.06546771542956234,0.907486153692681,0.007053739850276283,15,1,4,0,0.0,0.4629801406271573,0.0672459602355957
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0024,0.005785465072844975,0.0028927325364224874,0.06811414229090412,0.9170559847775077,0.006556819084965225,10,3,5,2,4.0,0.565899803339287,0.055965349078178406
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0025,0.02251752332300924,0.01125876166150462,0.1911134358322604,0.4813313989704111,0.006480342403519899,10,4,5,4,1.5,0.5577759122371462,0.40098540112376213
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0026,0.031047720559168254,0.015523860279584127,0.25306440558125937,0.44066221015005286,0.0069077459586385104,8,4,6,4,1.5,0.5854867573598007,0.4980634953826666
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0027,0.021790546181873722,0.010895273090936861,0.19453106104847634,0.5649370617145595,0.006912508042795317,9,4,5,4,1.5,0.5218931889456312,0.44450550246983767
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0028,0.024073999352308643,0.012036999676154321,0.20473216113900966,0.4371421188356772,0.007559276475970234,9,4,6,4,1.5,0.5292012115211667,0.4164238255470991
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0029,0.016165601924184203,0.008082800962092102,0.1530939723686539,0.6748173512001294,0.00703382709071905,13,4,6,4,1.0,0.6017025108729054,0.3932539112865925
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0030,0.028554059640702175,0.014277029820351088,0.23617153016783607,0.4455224195629158,0.006860351922223344,9,4,6,4,1.5,0.5687908848657108,0.46268473379313946
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0031,0.020884297198966065,0.010442148599483033,0.1844271578875088,0.5356918825848511,0.006851131690616187,9,4,6,4,2.0,0.533746066302292,0.3894470352679491
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0032,0.02502297086225309,0.012511485431126545,0.21488120911174488,0.49544246852564067,0.007013742609747819,8,4,6,4,1.5,0.5703854172235706,0.45100900903344154
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0033,0.030214456318852306,0.015107228159426153,0.2483555057028381,0.4472193360238857,0.007205433227188353,9,4,6,4,1.5,0.5863020923066099,0.47949010878801346
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0034,0.023976241936457473,0.011988120968228736,0.20763439165785058,0.5183314984155472,0.007245761590144996,10,4,6,4,2.0,0.5151093510680277,0.43878062814474106
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0035,0.024052658187736876,0.012026329093868438,0.20327868731782656,0.47314610541135294,0.007217561967803964,9,4,6,4,1.0,0.5635663645011078,0.46301706694066525
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0036,0.025044753895421684,0.012522376947710842,0.21289769898843586,0.4914559638038593,0.007046669986365097,8,4,6,4,1.5,0.5741939175625109,0.42672447115182877
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0037,0.022095859591963998,0.011047929795981999,0.19515234216771793,0.566592714929448,0.006754027655614274,9,4,6,4,1.0,0.5904211025794122,0.43505387380719185
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0038,0.031579573605901766,0.015789786802950883,0.25820622132276305,0.43767057131927745,0.007049124286110912,9,4,6,4,1.5,0.5736023928675825,0.5062938425689936
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0039,0.02532906587208693,0.012664532936043464,0.21306462590904762,0.4605519009521631,0.006846853589273191,8,4,6,4,1.5,0.5949050695049876,0.42655072174966335
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0040,0.028175059327032386,0.014087529663516193,0.22826183911834932,0.4079891955817328,0.006922183968126774,8,4,6,4,1.5,0.5474032392168265,0.4715847671031952
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0041,0.025920426853977104,0.012960213426988552,0.2143203903754065,0.42684775943069714,0.007020248896109738,9,4,6,4,2.0,0.5586259685388031,0.4043055325746536
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0042,0.02601453593865306,0.01300726796932653,0.22468851376519178,0.5169557116351836,0.006489665304002951,9,4,6,4,2.0,0.6494742954837145,0.4895867984741926
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0043,0.03036812965818087,0.015184064829090436,0.24946441327466126,0.42641882291888966,0.006708183740764591,8,4,6,4,1.5,0.5946948457983211,0.44608784280717373
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0044,0.03186526482331602,0.01593263241165801,0.25641265310076555,0.38797556153927193,0.006870849349901878,8,4,6,4,1.5,0.6073171723835207,0.4732023514807224
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0045,0.015347948097208557,0.007673974048604279,0.15371440163778122,0.6739036805081919,0.006676318172664781,9,4,9,4,1.0,0.6541344992564282,0.3065978344529867
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0046,0.026842594264940074,0.013421297132470037,0.22551816106414221,0.4427571545088364,0.007163583271737609,10,4,7,4,2.0,0.5626524425234722,0.4672119030728936
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0047,0.024459556568541492,0.012229778284270746,0.21222540887910687,0.5078280028520148,0.007167529113929569,9,4,6,4,1.5,0.5939576040341331,0.48176675103604794
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0048,0.022444045190086113,0.011222022595043056,0.20123719082693084,0.5899804328490447,0.00662840306875296,9,4,6,4,1.5,0.5845426084988129,0.4707374321296811
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0049,0.024759306551401766,0.012379653275700883,0.21415444798706834,0.5188194172844909,0.006917658717637615,9,4,6,4,2.0,0.5145197020167838,0.48559597972780466
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0050,0.018876037864415766,0.009438018932207883,0.16006468361086656,0.38731335783191817,0.006437841965650608,9,3,3,2,3.0,0.8645642974079598,0.22116800397634506
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0051,0.01669706789089755,0.008348533945448775,0.1253102552938123,0.40854774922416326,0.00656178388445239,12,2,3,1,3.5,2.6812153438622475,0.12106327712535858
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0052,0.016638994380393086,0.008319497190196543,0.1465045162354621,0.5957018640037935,0.005725610244553536,8,2,2,1,1.5,1.57632740138648,0.13832427188754082
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0053,0.011177752606035367,0.005588876303017683,0.08762781388492265,0.639995035755065,0.006712205844066505,13,1,2,0,1.0,0.10664828988992772,0.05941849946975708
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0054,0.017101990717729488,0.008550995358864744,0.1488184390334289,0.43747047513559834,0.0060640948764713746,9,3,2,2,3.0,0.8412814068919428,0.19211098551750183
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0055,0.017057246508328835,0.008528623254164418,0.14065307380796319,0.40413096526843845,0.006953820002132229,17,2,3,2,3.5,0.9026632043826625,0.27359963953495026
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0056,0.02500569373791479,0.012502846868957395,0.19846288154236338,0.5054584657637883,0.005649835805441918,10,4,2,2,3.5,0.5331778745994016,0.12562918104231358
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0057,0.016304174251456926,0.008152087125728463,0.12965035743900005,0.4232561923462701,0.006825218408235482,13,2,3,2,4.0,1.0571971183516449,0.23117892444133759
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0058,0.017665005534999764,0.008832502767499882,0.151615733904542,0.6675651427038153,0.005526593386395169,8,0,2,0,,,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0059,0.013523876586289363,0.006761938293144682,0.10445523134462988,0.5413834574763278,0.00726756112916129,16,0,4,0,,,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0060,0.01599329861012039,0.007996649305060196,0.14369388622657275,0.556815954954266,0.00599045359795647,8,3,3,2,4.0,0.7932768035591287,0.17531248927116394
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0061,0.016519538884761657,0.008259769442380828,0.14805666935364478,0.5087571703455372,0.006123549014404749,11,4,3,2,4.0,0.8092379107229595,0.15636902302503586
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0062,0.01320718810225919,0.006603594051129595,0.10195637567186587,0.5816783185164475,0.007136662502972675,16,1,2,1,3.0,0.3501591385833983,0.2408854067325592
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0063,0.008427634891609923,0.004213817445804961,0.10092109377123776,0.8064714478720859,0.006501296529812472,10,1,3,1,4.0,0.4132217539001962,0.1274595558643341
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0064,0.012125239503436159,0.006062619751718079,0.09572324916698534,0.6109294526068357,0.007511841931513378,17,2,3,1,4.5,3.0997037967288787,0.13143377006053925
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0065,0.023751630090392543,0.011875815045196272,0.18875317038702516,0.30812397139979913,0.005077460184028106,7,1,1,0,2.0,0.3079610136955805,0.15093757957220078
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0066,0.020748191549580006,0.010374095774790003,0.1738951515313327,0.5016217579345178,0.0063161159616096745,11,2,2,1,2.5,1.8939751821480875,0.17475255578756332
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0067,0.015455308673957035,0.007727654336978518,0.136908144269094,0.4900432375014711,0.006943805022830409,14,2,3,1,4.5,2.6242409195896808,0.13329534977674484
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0068,0.016710599775039695,0.008355299887519848,0.1452192431259019,0.4212127998340621,0.006019395971837055,9,1,2,1,5.0,0.477040812256971,0.1379009485244751
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0069,0.010253529970677291,0.0051267649853386455,0.08057001361561465,0.7598476912192021,0.008941413120898817,25,2,3,1,1.0,0.6604331883449235,0.11570706963539124
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0070,0.01707680185886686,0.00853840092943343,0.14489184859654897,0.39695356956426975,0.006559030773517277,11,1,2,1,3.0,0.44466581879751027,0.1478082537651062
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0071,0.012223357316922626,0.006111678658461313,0.09091358312276974,0.6486351615044821,0.009780416999544416,37,3,3,0,4.0,0.7469453678323723,0.03009447455406189
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0072,0.011460603584886367,0.005730301792443183,0.04889654334175501,0.8837688817248514,0.009477507573153292,32,3,5,2,1.0,2.3102278622796075,0.07902964949607849
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0073,0.019223094779507226,0.009611547389753613,0.16578479901507231,0.5787963958993942,0.006832751466094383,10,3,3,1,4.0,0.6221771496782749,0.13445546478033066
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0074,0.017887103350538985,0.008943551675269492,0.15620879254624365,0.5789848361083336,0.006906708363385405,13,2,3,1,3.5,2.717902406912438,0.1259080395102501
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,poster_row_0000,0.00654228888027215,0.003271144440136075,0.06407020826118381,0.9181111003698281,0.006145634671140994,9,3,4,1,2.0,0.39567646544938695,0.09227246046066284
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,poster_row_0001,0.007500788322469291,0.0037503941612346456,0.07245797415896307,0.9201795316923052,0.007743895705789328,19,2,3,1,0.5,0.8048983288258391,0.048613183200359344
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,poster_row_0002,0.009998026110341202,0.004999013055170601,0.05876267919433564,0.8380241933682577,0.006812213763395058,16,1,4,0,0.0,0.37969028280531575,0.03885924816131592
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,poster_row_0003,0.006436292168745962,0.003218146084372981,0.053846996450936185,0.9427797340738507,0.006804613167020891,15,2,2,1,1.5,1.3532885460156183,0.20150688290596008
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,poster_row_0004,0.006967127294575743,0.0034835636472878716,0.0570211017912251,0.9001634589523498,0.0075890423770345345,19,3,4,2,0.0,0.3928885013176333,0.05998733639717102
