scenario,outer_fold,declared_seed,evaluation_subset,representation,confidence_kind,observation_uid,true_label,predicted_label,raw_prototype_confidence,calibrated_correctness_probability,instrument,sensor_family
nato_outer_o1__train_quality_pass__test_quality_pass,1,3141,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row413,acetaminophen,4_ANPP,-0.3102211952209472,0.6644170547026162,Mira-1,pSERS_Metrohm_silver
nato_outer_o1__train_quality_pass__test_quality_pass,1,3141,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row414,acetaminophen,4_ANPP,-0.2592669129371643,0.6942282595708327,Agilent-3,pSERS_Metrohm_silver
nato_outer_o1__train_strict_core__test_strict_core,1,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row10,benzyl_fentanyl,4_ANPP,-0.2301852256059646,0.6756233228463882,Mira-3,pSERS_Metrohm_silver
nato_outer_o1__train_strict_core__test_strict_core,1,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row26,benzyl_fentanyl,acetaminophen,-0.412418931722641,0.5631516078004413,Mira-3,pSERS_Metrohm_silver
nato_outer_o1__train_strict_core__test_strict_core,1,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row41,4_ANPP,acetaminophen,-0.3974631428718567,0.5728128528349793,Mira-3,pSERS_Metrohm_silver
nato_outer_o1__train_strict_core__test_strict_core,1,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row58,blank,acetaminophen,-0.2819169163703918,0.6450923785455183,Pendar-2,pSERS_Metrohm_silver
nato_outer_o1__train_strict_core__test_strict_core,1,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row67,blank,ethyl_paraoxon,-0.3413174748420715,0.6085334570357094,Pendar-2,pSERS_Metrohm_silver
nato_outer_o1__train_strict_core__test_strict_core,1,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row165,acetaminophen,blank,-0.3554742932319641,0.5996197808628702,Pendar-2,pSERS_Metrohm_silver
nato_outer_o1__train_strict_core__test_strict_core,1,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row266,acetaminophen,blank,-0.4361220896244049,0.547743904080966,Pendar-2,pSERS_Metrohm_silver
nato_outer_o1__train_strict_core__test_strict_core,1,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row345,ethanol,ethyl_paraoxon,-0.4319393038749695,0.5504703517064172,Mira-2,NRC_Canadian_SERS
nato_outer_o1__train_strict_core__test_strict_core,1,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row346,4_nitrophenol,ethyl_paraoxon,-0.3251160085201263,0.6186460902321602,RMX-1,NRC_Canadian_SERS
nato_outer_o1__train_strict_core__test_strict_core,1,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row357,4_nitrophenol,ethyl_paraoxon,-0.3938296735286712,0.5751519537122126,Pendar-3,NRC_Canadian_SERS
nato_outer_o1__train_strict_core__test_strict_core,1,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row377,ethyl_paraoxon,4_nitrophenol,-0.059259109199047,0.7656175074192583,RMX-1,H_SERS_H_Kit
nato_outer_o1__train_strict_core__test_strict_core,1,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row378,ethyl_paraoxon,4_nitrophenol,-0.059259109199047,0.7656175074192583,Pendar-3,H_SERS_H_Kit
nato_outer_o1__train_strict_core__test_strict_core,1,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row382,ethyl_paraoxon,4_nitrophenol,-0.059259109199047,0.7656175074192583,Mira-2,H_SERS_H_Kit
nato_outer_o1__train_strict_core__test_strict_core,1,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row385,ethyl_paraoxon,blank,-0.4307449162006378,0.5512483354599889,Mira-2,NRC_Canadian_SERS
nato_outer_o1__train_strict_core__test_strict_core,1,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row393,ethyl_paraoxon,4_nitrophenol,-0.417250782251358,0.5600196569044116,Mira-2,NRC_Canadian_SERS
nato_outer_o1__train_strict_core__test_strict_core,1,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row395,ethyl_paraoxon,4_nitrophenol,-0.2654861211776733,0.6549327952600906,RMX-1,NRC_Canadian_SERS
nato_outer_o1__train_strict_core__test_strict_core,1,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row60,ethyl_paraoxon,4_nitrophenol,-0.1584954559803009,0.7155447727899763,Pendar-2,H_SERS_H_Kit
nato_outer_o1__train_strict_core__test_strict_core,1,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row128,ethyl_paraoxon,4_nitrophenol,-0.059259109199047,0.7656175074192583,RMX-1,H_SERS_H_Kit
nato_outer_o1__train_strict_core__test_strict_core,1,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row129,ethyl_paraoxon,4_nitrophenol,-0.059259109199047,0.7656175074192583,Mira-2,H_SERS_H_Kit
nato_outer_o1__train_strict_core__test_strict_core,1,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row142,ethyl_paraoxon,4_nitrophenol,-0.059259109199047,0.7656175074192583,RMX-1,H_SERS_H_Kit
nato_outer_o1__train_strict_core__test_strict_core,1,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row143,ethyl_paraoxon,4_nitrophenol,-0.059259109199047,0.7656175074192583,Mira-2,H_SERS_H_Kit
nato_outer_o1__train_strict_core__test_strict_core,1,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row229,blank,4_ANPP,-0.4750371277332306,0.5222621281392994,Pendar-1,NRC_Canadian_SERS
nato_outer_o1__train_strict_core__test_strict_core,1,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row232,4_ANPP,blank,-0.610958993434906,0.4332177346883969,Pendar-1,NRC_Canadian_SERS
nato_outer_o1__train_strict_core__test_strict_core,1,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row238,4_ANPP,blank,-0.3676613867282867,0.5918929054386678,Mira-3,NRC_Canadian_SERS
nato_outer_o1__train_strict_core__test_strict_core,1,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row243,blank,4_ANPP,-0.5175272226333618,0.4943111294845842,Mira-3,NRC_Canadian_SERS
nato_outer_o1__train_strict_core__test_strict_core,1,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row255,4_ANPP,benzyl_fentanyl,-0.1285270452499389,0.7313271233675479,Mira-3,pSERS_Metrohm_silver
nato_outer_o1__train_strict_core__test_strict_core,1,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row258,4_ANPP,acetaminophen,-0.3308934271335602,0.6150512251722977,Mira-3,pSERS_Metrohm_silver
nato_outer_o1__train_strict_core__test_strict_core,1,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row300,benzyl_fentanyl,acetaminophen,-0.5188486576080322,0.4934415230076411,Mira-3,NRC_Canadian_SERS
nato_outer_o1__train_strict_core__test_strict_core,1,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row305,blank,acetaminophen,-0.1810878366231918,0.7032848113470991,Pendar-1,NRC_Canadian_SERS
nato_outer_o1__train_strict_core__test_strict_core,1,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row310,benzyl_fentanyl,acetaminophen,-0.3927051424980163,0.5758752112239586,Mira-3,NRC_Canadian_SERS
nato_outer_o1__train_strict_core__test_strict_core,1,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row335,blank,acetaminophen,-0.4399430453777313,0.5452507955988485,Pendar-1,pSERS_Metrohm_silver
nato_outer_o1__train_strict_core__test_strict_core,1,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row336,benzyl_fentanyl,acetaminophen,-0.4200583696365356,0.5581975964629415,Agilent-1,NRC_Canadian_SERS
nato_outer_o1__train_strict_core__test_strict_core,1,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row337,benzyl_fentanyl,acetaminophen,-0.3141686022281647,0.6254220593742292,Agilent-1,NRC_Canadian_SERS
nato_outer_o1__train_strict_core__test_strict_core,1,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row400,acetaminophen,benzyl_fentanyl,-0.4252193570137024,0.5548441767044838,RMX-2,pSERS_Metrohm_silver
nato_outer_o1__train_strict_core__test_strict_core,1,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row413,acetaminophen,4_ANPP,-0.3037729561328888,0.631811367902667,Mira-1,pSERS_Metrohm_silver
nato_outer_o1__train_strict_core__test_strict_core,1,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row414,acetaminophen,4_ANPP,-0.1801466643810272,0.7038016124366203,Agilent-3,pSERS_Metrohm_silver
nato_outer_o1__train_strict_core__test_strict_core,1,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row12,benzyl_fentanyl,acetaminophen,-0.3539002537727356,0.4935744626768304,Agilent-3,pSERS_Metrohm_silver
nato_outer_o1__train_strict_core__test_strict_core,1,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row26,benzyl_fentanyl,acetaminophen,-0.2374694645404815,0.5834525984664174,Mira-3,pSERS_Metrohm_silver
nato_outer_o1__train_strict_core__test_strict_core,1,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row29,4_ANPP,acetaminophen,-0.280367910861969,0.5506605544334027,Agilent-3,pSERS_Metrohm_silver
nato_outer_o1__train_strict_core__test_strict_core,1,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row51,blank,ethyl_paraoxon,-0.1559273451566696,0.6435844357718286,Agilent-3,pSERS_Metrohm_silver
nato_outer_o1__train_strict_core__test_strict_core,1,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row135,acetaminophen,blank,-0.1217374876141548,0.6676227726290517,Pendar-3,NRC_Canadian_SERS
nato_outer_o1__train_strict_core__test_strict_core,1,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row136,acetaminophen,blank,-0.0487621761858463,0.71601123821165,RMX-2,pSERS_Metrohm_silver
nato_outer_o1__train_strict_core__test_strict_core,1,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row138,acetaminophen,ethyl_paraoxon,-0.2331946194171905,0.5866851188238482,RMX-2,NRC_Canadian_SERS
nato_outer_o1__train_strict_core__test_strict_core,1,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row194,ethanol,4_nitrophenol,-0.1903802305459976,0.6186069641221376,Pendar-2,H_SERS_H_Kit
nato_outer_o1__train_strict_core__test_strict_core,1,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row49,blank,ethanol,-0.0935057029128074,0.6868408390888353,Pendar-3,pSERS_Metrohm_silver
nato_outer_o1__train_strict_core__test_strict_core,1,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row165,acetaminophen,ethanol,-0.1418848633766174,0.6535535790653402,Pendar-2,pSERS_Metrohm_silver
nato_outer_o1__train_strict_core__test_strict_core,1,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row166,acetaminophen,ethyl_paraoxon,-0.1611751616001129,0.6398261373010464,Pendar-2,pSERS_Metrohm_silver
nato_outer_o1__train_strict_core__test_strict_core,1,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row259,acetaminophen,ethyl_paraoxon,-0.1870619654655456,0.6210425436220709,RMX-2,pSERS_Metrohm_silver
nato_outer_o1__train_strict_core__test_strict_core,1,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row266,acetaminophen,ethyl_paraoxon,-0.0174601916223764,0.7354131191996163,Pendar-2,pSERS_Metrohm_silver
nato_outer_o1__train_strict_core__test_strict_core,1,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row267,acetaminophen,ethanol,-0.1935868114233017,0.6162476783141392,Pendar-2,pSERS_Metrohm_silver
nato_outer_o1__train_strict_core__test_strict_core,1,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row272,acetaminophen,blank,-0.0692377537488937,0.7028658816937967,Pendar-2,pSERS_Metrohm_silver
nato_outer_o1__train_strict_core__test_strict_core,1,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row273,acetaminophen,4_ANPP,-0.230611577630043,0.5886347480407528,Pendar-2,pSERS_Metrohm_silver
nato_outer_o1__train_strict_core__test_strict_core,1,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row343,ethanol,4_nitrophenol,-0.2309713512659073,0.5883633632260369,RMX-1,NRC_Canadian_SERS
nato_outer_o1__train_strict_core__test_strict_core,1,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row345,ethanol,ethyl_paraoxon,-0.032827004790306,0.7259950745497957,Mira-2,NRC_Canadian_SERS
nato_outer_o1__train_strict_core__test_strict_core,1,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row346,4_nitrophenol,ethyl_paraoxon,-0.0232044253498315,0.7319169460605384,RMX-1,NRC_Canadian_SERS
nato_outer_o1__train_strict_core__test_strict_core,1,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row353,ethanol,4_nitrophenol,-0.1272262781858444,0.6638181247779922,Pendar-3,NRC_Canadian_SERS
nato_outer_o1__train_strict_core__test_strict_core,1,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row357,4_nitrophenol,ethyl_paraoxon,-0.1020572483539581,0.6810831730767662,Pendar-3,NRC_Canadian_SERS
nato_outer_o1__train_strict_core__test_strict_core,1,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row377,ethyl_paraoxon,4_nitrophenol,-0.0188875999301671,0.7345470719086409,RMX-1,H_SERS_H_Kit
nato_outer_o1__train_strict_core__test_strict_core,1,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row378,ethyl_paraoxon,4_nitrophenol,-0.0188875999301671,0.7345470719086409,Pendar-3,H_SERS_H_Kit
nato_outer_o1__train_strict_core__test_strict_core,1,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row382,ethyl_paraoxon,4_nitrophenol,-0.0188875999301671,0.7345470719086409,Mira-2,H_SERS_H_Kit
nato_outer_o1__train_strict_core__test_strict_core,1,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row385,ethyl_paraoxon,blank,-0.2299304902553558,0.5891483588134006,Mira-2,NRC_Canadian_SERS
nato_outer_o1__train_strict_core__test_strict_core,1,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row387,ethyl_paraoxon,blank,-0.1390608251094818,0.6555425958596717,Pendar-3,NRC_Canadian_SERS
nato_outer_o1__train_strict_core__test_strict_core,1,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row60,ethyl_paraoxon,4_nitrophenol,-0.0188875999301671,0.7345470719086409,Pendar-2,H_SERS_H_Kit
nato_outer_o1__train_strict_core__test_strict_core,1,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row128,ethyl_paraoxon,4_nitrophenol,-0.0188875999301671,0.7345470719086409,RMX-1,H_SERS_H_Kit
nato_outer_o1__train_strict_core__test_strict_core,1,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row129,ethyl_paraoxon,4_nitrophenol,-0.0188875999301671,0.7345470719086409,Mira-2,H_SERS_H_Kit
nato_outer_o1__train_strict_core__test_strict_core,1,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row142,ethyl_paraoxon,4_nitrophenol,-0.0188875999301671,0.7345470719086409,RMX-1,H_SERS_H_Kit
nato_outer_o1__train_strict_core__test_strict_core,1,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row143,ethyl_paraoxon,4_nitrophenol,-0.0188875999301671,0.7345470719086409,Mira-2,H_SERS_H_Kit
