label,substrate,n,raman_shift_cm-1,mean_raw_intensity,display_minmax_intensity
pyridine,pSERS,25,1680.469208,915.8279967599999,0.06513495109177382
pyridine,pSERS,25,1682.685239,914.899729812,0.0634490954951659
pyridine,pSERS,25,1684.901271,914.6095252599998,0.06292204563175667
pyridine,pSERS,25,1687.117302,914.8432117880001,0.06334645128567978
pyridine,pSERS,25,1689.333333,917.165787136,0.06756455541769257
pyridine,pSERS,25,1691.549365,915.529009808,0.06459195122796534
pyridine,pSERS,25,1693.765396,915.4165352240001,0.06438768250190448
pyridine,pSERS,25,1695.981427,915.3871028440001,0.064334229405625
pyridine,pSERS,25,1698.197458,913.135905788,0.060245757695948636
pyridine,pSERS,25,1700.41349,915.2716113679999,0.06412448160452641
pyridine,pSERS,25,1702.629521,914.0349317680001,0.061878507825795306
pyridine,pSERS,25,1704.845552,908.7372465440001,0.05225721052204951
pyridine,pSERS,25,1707.061584,910.726904432,0.05587069249837878
pyridine,pSERS,25,1709.277615,911.181358928,0.05669604199200893
pyridine,pSERS,25,1711.493646,911.572309664,0.057406060255293836
pyridine,pSERS,25,1713.709677,909.7302766360001,0.0540606845569761
pyridine,pSERS,25,1715.925709,908.8878391639998,0.05253070664488518
pyridine,pSERS,25,1718.14174,907.1192338600001,0.04931868540857721
pyridine,pSERS,25,1720.357771,905.607221468,0.046572670850279885
pyridine,pSERS,25,1722.573803,903.909216756,0.043488869630210696
pyridine,pSERS,25,1724.789834,904.034780744,0.043716910445795516
pyridine,pSERS,25,1727.005865,902.786316716,0.041449534586617716
pyridine,pSERS,25,1729.221896,899.7666279040001,0.035965380168868195
pyridine,pSERS,25,1731.437928,902.348914568,0.04065515441315267
pyridine,pSERS,25,1733.653959,899.53001384,0.035535657722227054
pyridine,pSERS,25,1735.86999,898.27177234,0.03325052468023952
pyridine,pSERS,25,1738.086022,895.886855896,0.028919200869537486
pyridine,pSERS,25,1740.302053,899.0412183640001,0.03464794046526052
pyridine,pSERS,25,1742.518084,895.56320368,0.028331405622842698
pyridine,pSERS,25,1744.734115,892.820587348,0.02335045148824484
pyridine,pSERS,25,1746.950147,891.0064811719999,0.020055794648161814
pyridine,pSERS,25,1749.166178,893.1808397359999,0.024004717489861802
pyridine,pSERS,25,1751.382209,890.7830022200001,0.019649927302820305
pyridine,pSERS,25,1753.59824,888.643561272,0.015764419471727655
pyridine,pSERS,25,1755.814272,887.5729554040001,0.01382005756353098
pyridine,pSERS,25,1758.030303,887.4251949080001,0.013551704952597263
pyridine,pSERS,25,1760.246334,885.818806152,0.010634290430335076
pyridine,pSERS,25,1762.462366,886.7848916439999,0.012388829506620302
pyridine,pSERS,25,1764.678397,884.8713671639999,0.008913615872433401
pyridine,pSERS,25,1766.894428,886.9701817319999,0.01272534082216786
pyridine,pSERS,25,1769.110459,887.5656834799998,0.01380685078739787
pyridine,pSERS,25,1771.326491,884.902437644,0.008970043975050029
pyridine,pSERS,25,1773.542522,886.416274876,0.011719372684231878
pyridine,pSERS,25,1775.758553,886.5176161040002,0.011903421762742606
pyridine,pSERS,25,1777.974585,883.228930096,0.005930732846025816
pyridine,pSERS,25,1780.190616,882.0286698199999,0.003750901378320445
pyridine,pSERS,25,1782.406647,879.9633459679999,0.0
pyridine,pSERS,25,1784.622678,884.104921828,0.007521649733841849
pyridine,pSERS,25,1786.83871,882.9848314720001,0.005487417448142489
pyridine,pSERS,25,1789.054741,884.329183312,0.007928938260832645
pyridine,pSERS,25,1791.270772,883.812981988,0.006991448357829064
pyridine,pSERS,25,1793.486804,882.171603284,0.004010487460477386
pyridine,pSERS,25,1795.702835,883.9621241159999,0.007262310195278271
pyridine,pSERS,25,1797.918866,882.873951964,0.005286045591141699
"n,n-dimethylformamide",Au,228,330.9061584,628.5564773394736,0.21462908383501328
"n,n-dimethylformamide",Au,228,333.1221896,627.2798526223685,0.2121445485145851
"n,n-dimethylformamide",Au,228,335.3382209,624.5261598364035,0.20678538000040184
"n,n-dimethylformamide",Au,228,337.5542522,622.3818962969298,0.20261226755102887
"n,n-dimethylformamide",Au,228,339.7702835,622.1323740504386,0.20212665355160253
"n,n-dimethylformamide",Au,228,341.9863148,624.0912806820176,0.20593902899002828
"n,n-dimethylformamide",Au,228,344.202346,627.5730666285087,0.21271519433158892
"n,n-dimethylformamide",Au,228,346.4183773,629.4741630127193,0.21641506090225957
"n,n-dimethylformamide",Au,228,348.6344086,630.2574144561403,0.21793940540999288
"n,n-dimethylformamide",Au,228,350.8504399,630.0796290850877,0.21759340393601462
"n,n-dimethylformamide",Au,228,353.0664712,629.2260688872807,0.21593222627655956
"n,n-dimethylformamide",Au,228,355.2825024,628.1629426122807,0.21386319632208547
"n,n-dimethylformamide",Au,228,357.4985337,627.4686562434209,0.21251199343308336
"n,n-dimethylformamide",Au,228,359.714565,627.5706144986842,0.21271042205742122
"n,n-dimethylformamide",Au,228,361.9305963,628.1053211574562,0.2137510548776908
"n,n-dimethylformamide",Au,228,364.1466276,629.7203956969297,0.21689427283726886
"n,n-dimethylformamide",Au,228,366.3626588,630.7644143171053,0.21892611594844788
"n,n-dimethylformamide",Au,228,368.5786901,630.830804150877,0.2190553221941935
"n,n-dimethylformamide",Au,228,370.7947214,632.317762177193,0.22194920297754023
"n,n-dimethylformamide",Au,228,373.0107527,636.0265224947369,0.2291671002033082
"n,n-dimethylformamide",Au,228,375.226784,641.3643809535089,0.23955550777412338
"n,n-dimethylformamide",Au,228,377.4428152,648.5960636815789,0.25362962910616405
"n,n-dimethylformamide",Au,228,379.6588465,657.7449893517544,0.27143504103886296
"n,n-dimethylformamide",Au,228,381.8748778,658.3375803921052,0.27258832700504687
"n,n-dimethylformamide",Au,228,384.0909091,652.1211411833333,0.2604900473974651
"n,n-dimethylformamide",Au,228,386.3069404,642.3151740855261,0.24140591775543246
"n,n-dimethylformamide",Au,228,388.5229717,633.8736416346492,0.22497721693856085
"n,n-dimethylformamide",Au,228,390.7390029,627.8524513548246,0.21325892594763798
"n,n-dimethylformamide",Au,228,392.9550342,623.3292891214912,0.20445605993841162
"n,n-dimethylformamide",Au,228,395.1710655,621.8687297592106,0.20161355557941976
"n,n-dimethylformamide",Au,228,397.3870968,622.2170773986842,0.20229150110441504
"n,n-dimethylformamide",Au,228,399.6031281,622.4076433078949,0.2026623757443618
"n,n-dimethylformamide",Au,228,401.8191593,624.5751721916666,0.20688076662903046
"n,n-dimethylformamide",Au,228,404.0351906,625.8742529026316,0.20940900524703104
"n,n-dimethylformamide",Au,228,406.2512219,627.2544942311404,0.2120951966433333
"n,n-dimethylformamide",Au,228,408.4672532,628.8312269105264,0.21516379462699997
"n,n-dimethylformamide",Au,228,410.6832845,629.6916322986842,0.2168382942259206
"n,n-dimethylformamide",Au,228,412.8993157,630.057350968421,0.2175500468186179
"n,n-dimethylformamide",Au,228,415.115347,630.8129254061404,0.21902052702519198
"n,n-dimethylformamide",Au,228,417.3313783,628.8490476197369,0.21519847684870166
"n,n-dimethylformamide",Au,228,419.5474096,629.6685618719298,0.2167933951343076
"n,n-dimethylformamide",Au,228,421.7634409,630.5983659359649,0.21860295671275742
"n,n-dimethylformamide",Au,228,423.9794721,631.3853892671052,0.22013464197469804
"n,n-dimethylformamide",Au,228,426.1955034,632.5480623877194,0.22239740752793644
"n,n-dimethylformamide",Au,228,428.4115347,634.3710356482457,0.22594523281542106
"n,n-dimethylformamide",Au,228,430.627566,637.0876923710528,0.23123232266324892
"n,n-dimethylformamide",Au,228,432.8435973,642.1246028776314,0.2410350328033186
"n,n-dimethylformamide",Au,228,435.0596285,648.2172253828946,0.2528923434174251
"n,n-dimethylformamide",Au,228,437.2756598,649.9263445907895,0.2562185887751572
"n,n-dimethylformamide",Au,228,439.4916911,648.6989155214912,0.2538297968027543
"n,n-dimethylformamide",Au,228,441.7077224,644.7729214714913,0.24618912468171456
"n,n-dimethylformamide",Au,228,443.9237537,640.3859771442983,0.23765136257855068
"n,n-dimethylformamide",Au,228,446.1397849,637.389174922807,0.2318190605183836
"n,n-dimethylformamide",Au,228,448.3558162,635.7731989675439,0.22867408824578178
"n,n-dimethylformamide",Au,228,450.5718475,634.9205144833334,0.22701461487838065
"n,n-dimethylformamide",Au,228,452.7878788,635.3763142210527,0.22790168100849084
"n,n-dimethylformamide",Au,228,455.0039101,638.0268021385965,0.2330599947707672
"n,n-dimethylformamide",Au,228,457.2199413,642.2883449333333,0.24135370352571633
"n,n-dimethylformamide",Au,228,459.4359726,645.254938748684,0.2471272147360554
"n,n-dimethylformamide",Au,228,461.6520039,644.2748105092105,0.2452197134971299
"n,n-dimethylformamide",Au,228,463.8680352,640.2297762412281,0.23734736826012592
"n,n-dimethylformamide",Au,228,466.0840665,635.8092342785086,0.22874421927307187
"n,n-dimethylformamide",Au,228,468.3000978,632.5185188114035,0.22233991055340271
"n,n-dimethylformamide",Au,228,470.516129,631.1590266355263,0.21969410064266257
"n,n-dimethylformamide",Au,228,472.7321603,631.3013519285088,0.21997109059332492
"n,n-dimethylformamide",Au,228,474.9481916,632.8850070245614,0.2230531608123952
"n,n-dimethylformamide",Au,228,477.1642229,633.9393720298247,0.2251051398012871
"n,n-dimethylformamide",Au,228,479.3802542,635.2114920815789,0.22758090825387914
"n,n-dimethylformamide",Au,228,481.5962854,636.1989460885966,0.22950266671966932
"n,n-dimethylformamide",Au,228,483.8123167,637.0319509872808,0.23112384016644666
"n,n-dimethylformamide",Au,228,486.028348,637.7567670311403,0.23253445915075197
"n,n-dimethylformamide",Au,228,488.2443793,637.035211275,0.23113018525743917
"n,n-dimethylformamide",Au,228,490.4604106,638.1495376118421,0.23329885950075582
"n,n-dimethylformamide",Au,228,492.6764418,638.5040207570177,0.23398874579457773
"n,n-dimethylformamide",Au,228,494.8924731,638.2789790785089,0.23355077526860252
"n,n-dimethylformamide",Au,228,497.1085044,638.4492357802632,0.23388212463336128
"n,n-dimethylformamide",Au,228,499.3245357,637.7323009473685,0.2324868438661118
"n,n-dimethylformamide",Au,228,501.540567,636.938977585965,0.23094289764172937
"n,n-dimethylformamide",Au,228,503.7565982,636.2498919267542,0.22960181624469067
"n,n-dimethylformamide",Au,228,505.9726295,634.9175941530702,0.22700893140414674
"n,n-dimethylformamide",Au,228,508.1886608,634.0520536355264,0.22532443794394197
"n,n-dimethylformamide",Au,228,510.4046921,634.5321763307019,0.22625884080981132
"n,n-dimethylformamide",Au,228,512.6207234,635.8085243197369,0.22874283756894165
"n,n-dimethylformamide",Au,228,514.8367546,637.4435020942983,0.2319247907103661
"n,n-dimethylformamide",Au,228,517.0527859,640.5737906899122,0.23801688063681828
"n,n-dimethylformamide",Au,228,519.2688172,643.6875507750001,0.24407680318655753
"n,n-dimethylformamide",Au,228,521.4848485,644.921367263158,0.2464780261949183
"n,n-dimethylformamide",Au,228,523.7008798,643.6308585267543,0.24396647014093037
"n,n-dimethylformamide",Au,228,525.916911,641.1981843614035,0.23923206009393355
"n,n-dimethylformamide",Au,228,528.1329423,640.0997807969297,0.23709437435477015
"n,n-dimethylformamide",Au,228,530.3489736,639.9172038412281,0.23673904761774323
"n,n-dimethylformamide",Au,228,532.5650049,639.8216404719299,0.23655306456165842
"n,n-dimethylformamide",Au,228,534.7810362,639.3369497315789,0.23560977147971252
"n,n-dimethylformamide",Au,228,536.9970674,638.0880061881578,0.23317910857206745
"n,n-dimethylformamide",Au,228,539.2130987,636.9414376197369,0.23094768529836332
"n,n-dimethylformamide",Au,228,541.42913,636.3132089377192,0.22972504223900098
"n,n-dimethylformamide",Au,228,543.6451613,636.3130663675437,0.229724764772466
"n,n-dimethylformamide",Au,228,545.8611926,636.5560004416665,0.23019755703444117
"n,n-dimethylformamide",Au,228,548.0772239,636.5658241868422,0.23021667576333693
"n,n-dimethylformamide",Au,228,550.2932551,637.6582176456142,0.23234266478403995
"n,n-dimethylformamide",Au,228,552.5092864,638.3287174394737,0.23364757483149803
"n,n-dimethylformamide",Au,228,554.7253177,638.7234442473685,0.23441578234228347
"n,n-dimethylformamide",Au,228,556.941349,639.5974297710526,0.23611671126371295
"n,n-dimethylformamide",Au,228,559.1573803,640.6042646754387,0.2380761883506516
"n,n-dimethylformamide",Au,228,561.3734115,641.2254027671052,0.23928503187916175
"n,n-dimethylformamide",Au,228,563.5894428,642.478782179386,0.24172432776462033
"n,n-dimethylformamide",Au,228,565.8054741,644.0912530872807,0.24486247860107885
"n,n-dimethylformamide",Au,228,568.0215054,644.3035879289474,0.2452757193967566
"n,n-dimethylformamide",Au,228,570.2375367,643.7595906824562,0.24421700546539238
"n,n-dimethylformamide",Au,228,572.4535679,643.3464238381579,0.24341291041370272
"n,n-dimethylformamide",Au,228,574.6695992,642.132773283772,0.2410509338448436
"n,n-dimethylformamide",Au,228,576.8856305,641.0513221407894,0.23894624048738564
"n,n-dimethylformamide",Au,228,579.1016618,640.3230145004386,0.23752882624470023
"n,n-dimethylformamide",Au,228,581.3176931,639.5479978653509,0.23602050811644004
"n,n-dimethylformamide",Au,228,583.5337243,639.1545142464913,0.2352547200692813
"n,n-dimethylformamide",Au,228,585.7497556,638.5145212131579,0.23400918152154698
"n,n-dimethylformamide",Au,228,587.9657869,637.5180112508773,0.23206979858052199
"n,n-dimethylformamide",Au,228,590.1818182,637.5097316464913,0.2320536850200837
"n,n-dimethylformamide",Au,228,592.3978495,638.1574729030702,0.23331430296747713
"n,n-dimethylformamide",Au,228,594.6138807,639.6932107530703,0.23630311783226807
"n,n-dimethylformamide",Au,228,596.829912,641.5798145640351,0.23997477931680003
"n,n-dimethylformamide",Au,228,599.0459433,642.4697975131577,0.24170684203033405
"n,n-dimethylformamide",Au,228,601.2619746,642.938756856579,0.2426195190582526
"n,n-dimethylformamide",Au,228,603.4780059,643.3899991592104,0.24349771562137534
"n,n-dimethylformamide",Au,228,605.6940371,645.027849379386,0.246685259045119
"n,n-dimethylformamide",Au,228,607.9100684,648.4932938543859,0.25342962102069133
"n,n-dimethylformamide",Au,228,610.1260997,653.2474373078948,0.2626820169443807
"n,n-dimethylformamide",Au,228,612.342131,657.6323843442982,0.2712158919698113
"n,n-dimethylformamide",Au,228,614.5581623,659.3501139092106,0.27455889459053906
"n,n-dimethylformamide",Au,228,616.7741935,659.5562600864035,0.2749600911611088
"n,n-dimethylformamide",Au,228,618.9902248,657.9785416407894,0.27188957470368985
"n,n-dimethylformamide",Au,228,621.2062561,656.9861012179825,0.2699581117993246
"n,n-dimethylformamide",Au,228,623.4222874,656.4402819219298,0.26889585184035303
"n,n-dimethylformamide",Au,228,625.6383187,654.7264985714913,0.2655605292442331
"n,n-dimethylformamide",Au,228,627.85435,654.1201672982455,0.2643805023780172
"n,n-dimethylformamide",Au,228,630.0703812,654.3679618811403,0.2648627540414574
"n,n-dimethylformamide",Au,228,632.2864125,654.164737860965,0.26446724450030595
"n,n-dimethylformamide",Au,228,634.5024438,653.7576423868421,0.2636749653984738
"n,n-dimethylformamide",Au,228,636.7184751,653.0002665039473,0.2622009792640367
"n,n-dimethylformamide",Au,228,638.9345064,654.4754344013159,0.2650719143912249
"n,n-dimethylformamide",Au,228,641.1505376,655.3741468223684,0.2668209661862393
"n,n-dimethylformamide",Au,228,643.3665689,654.7032499254387,0.265515283306648
"n,n-dimethylformamide",Au,228,645.5826002,655.6074722653509,0.2672750583689123
"n,n-dimethylformamide",Au,228,647.7986315,656.8409949013159,0.2696757094894327
"n,n-dimethylformamide",Au,228,650.0146628,656.159895333772,0.26835017042566767
"n,n-dimethylformamide",Au,228,652.230694,653.615866217544,0.2633990441386888
"n,n-dimethylformamide",Au,228,654.4467253,651.1850026482456,0.2586681578287645
"n,n-dimethylformamide",Au,228,656.6627566,650.1578381236843,0.2566691157399115
"n,n-dimethylformamide",Au,228,658.8787879,649.9600210864035,0.25628412913459087
"n,n-dimethylformamide",Au,228,661.0948192,650.1622679236842,0.2566777369066606
"n,n-dimethylformamide",Au,228,663.3108504,650.4040816592104,0.25714834879348186
"n,n-dimethylformamide",Au,228,665.5268817,649.3201275008772,0.2550387841297092
"n,n-dimethylformamide",Au,228,667.742913,647.9949846192983,0.2524598239624939
"n,n-dimethylformamide",Au,228,669.9589443,646.2437908008773,0.24905169404264677
"n,n-dimethylformamide",Au,228,672.1749756,644.9789906530701,0.2465901714053323
"n,n-dimethylformamide",Au,228,674.3910068,643.6776866469298,0.24405760586547529
"n,n-dimethylformamide",Au,228,676.6070381,643.23882265,0.24320349965350332
"n,n-dimethylformamide",Au,228,678.8230694,643.4103066118422,0.24353723748136716
"n,n-dimethylformamide",Au,228,681.0391007,643.334874583772,0.24339043354163392
"n,n-dimethylformamide",Au,228,683.255132,644.0979372473683,0.24487548714744536
"n,n-dimethylformamide",Au,228,685.4711632,645.2625667157894,0.24714206009620107
"n,n-dimethylformamide",Au,228,687.6871945,646.5344160754386,0.24961730173454078
"n,n-dimethylformamide",Au,228,689.9032258,646.8202721907895,0.250173627807218
"n,n-dimethylformamide",Au,228,692.1192571,647.349777339035,0.2512041375768765
"n,n-dimethylformamide",Au,228,694.3352884,647.9355777657896,0.2523442078195192
"n,n-dimethylformamide",Au,228,696.5513196,648.0689399785088,0.2526037540459643
"n,n-dimethylformamide",Au,228,698.7673509,648.799162011842,0.25402489403272976
"n,n-dimethylformamide",Au,228,700.9833822,649.9091016491228,0.2561850309903007
"n,n-dimethylformamide",Au,228,703.1994135,650.4061290004386,0.2571523332781359
"n,n-dimethylformamide",Au,228,705.4154448,650.336210660965,0.2570162599422211
"n,n-dimethylformamide",Au,228,707.6314761,651.0987945842105,0.258500381835451
"n,n-dimethylformamide",Au,228,709.8475073,653.2499332324563,0.2626868744507781
"n,n-dimethylformamide",Au,228,712.0635386,653.2930310258771,0.2627707503060327
"n,n-dimethylformamide",Au,228,714.2795699,653.1246743657895,0.2624430987551795
"n,n-dimethylformamide",Au,228,716.4956012,653.9643381342106,0.26407723152887097
"n,n-dimethylformamide",Au,228,718.7116325,653.4522054745614,0.26308053166508605
"n,n-dimethylformamide",Au,228,720.9276637,652.675451393421,0.2615688321624661
"n,n-dimethylformamide",Au,228,723.143695,651.9429068486842,0.26014317216168487
"n,n-dimethylformamide",Au,228,725.3597263,651.4544804710528,0.2591926088752355
"n,n-dimethylformamide",Au,228,727.5757576,650.6141864561403,0.25755724953147424
"n,n-dimethylformamide",Au,228,729.7917889,649.4325790460526,0.2552576345342812
"n,n-dimethylformamide",Au,228,732.0078201,648.7159444706141,0.25386293812063626
"n,n-dimethylformamide",Au,228,734.2238514,648.4758936811403,0.25339575723564073
