label,substrate,n,raman_shift_cm-1,mean_model_input,display_maxabs_intensity
benzenethiol,PICO,25,1715.925709,0.010479615698568524,0.08547324576812942
benzenethiol,PICO,25,1718.14174,0.0029887856019195167,0.024376963206390146
benzenethiol,PICO,25,1720.357771,0.0029139272938482463,0.02376640812998252
benzenethiol,PICO,25,1722.573803,0.0016222660802304744,0.013231434373665037
benzenethiol,PICO,25,1724.789834,-0.0050085986801423135,-0.04085084780353249
benzenethiol,PICO,25,1727.005865,-0.006654914747923612,-0.05427843731835722
benzenethiol,PICO,25,1729.221896,-0.010369867777917534,-0.0845781260171614
benzenethiol,PICO,25,1731.437928,-0.01240861190482974,-0.10120641495734653
benzenethiol,PICO,25,1733.653959,-0.009054313122760504,-0.07384827393136373
benzenethiol,PICO,25,1735.86999,-0.005844580202829092,-0.04766923277121623
benzenethiol,PICO,25,1738.086022,-0.0070842787344008685,-0.05778039145443945
benzenethiol,PICO,25,1740.302053,-0.006782526299357414,-0.055319255399123635
benzenethiol,PICO,25,1742.518084,-0.006601889044104609,-0.05384595208751343
benzenethiol,PICO,25,1744.734115,-0.011617717512417585,-0.09475576707829182
benzenethiol,PICO,25,1746.950147,-0.015184661755338311,-0.12384827492264175
benzenethiol,PICO,25,1749.166178,-0.015220328029245138,-0.12413917415816315
benzenethiol,PICO,25,1751.382209,-0.013173684207722546,-0.10744645417791432
benzenethiol,PICO,25,1753.59824,-0.0036081244045635687,-0.02942837913754543
benzenethiol,PICO,25,1755.814272,0.00374998674611561,0.030585428702480932
benzenethiol,PICO,25,1758.030303,0.009134603068232536,0.07450313021993717
benzenethiol,PICO,25,1760.246334,0.011813930537900887,0.09635610860153425
benzenethiol,PICO,25,1762.462366,0.011068747462704778,0.09027828876915359
benzenethiol,PICO,25,1764.678397,0.007427463599015027,0.06057945633628192
benzenethiol,PICO,25,1766.894428,0.007713117285456974,0.06290928869350852
benzenethiol,PICO,25,1769.110459,0.0066580047644674775,0.05430363993561708
benzenethiol,PICO,25,1771.326491,0.00345402647042647,0.028171534327991927
benzenethiol,PICO,25,1773.542522,-0.0013961852621287108,-0.011387486858327104
benzenethiol,PICO,25,1775.758553,-0.004312033709138632,-0.03516956418850449
benzenethiol,PICO,25,1777.974585,-0.002602254229132086,-0.021224357998942952
benzenethiol,PICO,25,1780.190616,-0.0009934224700555204,-0.008102495871698446
benzenethiol,PICO,25,1782.406647,-0.0009172563976608217,-0.007481274482265769
benzenethiol,PICO,25,1784.622678,-0.0007239502121228724,-0.0059046415617244495
benzenethiol,PICO,25,1786.83871,-0.0004135030088946223,-0.003372589732459258
benzenethiol,PICO,25,1789.054741,1.408449374139309e-05,0.00011487514711462303
benzenethiol,PICO,25,1791.270772,0.0005588127241935581,0.0045577565711573025
benzenethiol,PICO,25,1793.486804,0.0012206817232072354,0.00995605487199379
benzenethiol,PICO,25,1795.702835,0.001999691356904805,0.016309768957699054
benzenethiol,PICO,25,1797.918866,0.0028958410304039716,0.023618893976327937
benzenethiol,pSERS,25,330.9061584,-0.008309428836219013,-0.03903707260235549
benzenethiol,pSERS,25,333.1221896,-0.007199760461226105,-0.033823933917019953
benzenethiol,pSERS,25,335.3382209,-0.0062053623853717,-0.029152326439792396
benzenethiol,pSERS,25,337.5542522,-0.00532623486709781,-0.025022251384813985
benzenethiol,pSERS,25,339.7702835,-0.004562377869151532,-0.021433708577073374
benzenethiol,pSERS,25,341.9863148,-0.00391379133798182,-0.01838669776499178
benzenethiol,pSERS,25,344.202346,-0.003380475249141455,-0.01588121883371799
benzenethiol,pSERS,25,346.4183773,-0.002962429647159297,-0.013917271992445255
benzenethiol,pSERS,25,348.6344086,-0.0026596545628854076,-0.012494857386104844
benzenethiol,pSERS,25,350.8504399,-0.0026474458689335735,-0.0124375018588392
benzenethiol,pSERS,25,353.0664712,-0.0029146064224187286,-0.013692602074322963
benzenethiol,pSERS,25,355.2825024,-0.0034326704445993526,-0.016126427941918407
benzenethiol,pSERS,25,357.4985337,-0.0038766839494928716,-0.018212370040778903
benzenethiol,pSERS,25,359.714565,-0.003892926359549165,-0.018288675663355635
benzenethiol,pSERS,25,361.9305963,-0.0033398751192726195,-0.015690482472820774
benzenethiol,pSERS,25,364.1466276,-0.0022533440573170084,-0.010586041146432879
benzenethiol,pSERS,25,366.3626588,-0.0007323173325130484,-0.003440371828285995
benzenethiol,pSERS,25,368.5786901,0.0011287607502890751,0.0053028332305658
benzenethiol,pSERS,25,370.7947214,0.002418241924024187,0.011360718939756483
benzenethiol,pSERS,25,373.0107527,0.0026699406281113624,0.01254318054801315
benzenethiol,pSERS,25,375.226784,0.001740416733082384,0.008176347100001886
benzenethiol,pSERS,25,377.4428152,-0.00015847786256927064,-0.0007445170960508211
benzenethiol,pSERS,25,379.6588465,-0.002552421617147047,-0.011991085060634447
benzenethiol,pSERS,25,381.8748778,-0.004966268423013389,-0.023331156065375724
benzenethiol,pSERS,25,384.0909091,-0.0069657166488468645,-0.0327244136640566
benzenethiol,pSERS,25,386.3069404,-0.008166729826480151,-0.03836668337184913
benzenethiol,pSERS,25,388.5229717,-0.007827614154666662,-0.03677354341456617
benzenethiol,pSERS,25,390.7390029,-0.006053484799340367,-0.028438816947210545
benzenethiol,pSERS,25,392.9550342,-0.00323976855550427,-0.015220189354626676
benzenethiol,pSERS,25,395.1710655,0.0009924951859284193,0.004662667843269659
benzenethiol,pSERS,25,397.3870968,0.008402195507660509,0.03947288345765229
benzenethiol,pSERS,25,399.6031281,0.02169790256768465,0.10193511666668978
benzenethiol,pSERS,25,401.8191593,0.04273187145590782,0.20075112277125334
benzenethiol,pSERS,25,404.0351906,0.07069405019283295,0.3321153384096983
benzenethiol,pSERS,25,406.2512219,0.09792983770370484,0.4600670226229319
benzenethiol,pSERS,25,408.4672532,0.1161050832271576,0.5454529610609709
benzenethiol,pSERS,25,410.6832845,0.11940956562757492,0.5609771711987394
benzenethiol,pSERS,25,412.8993157,0.10634353339672088,0.4995939330876762
benzenethiol,pSERS,25,415.115347,0.07931317567825318,0.3726073426105865
benzenethiol,pSERS,25,417.3313783,0.04283526241779327,0.2012368457451306
benzenethiol,pSERS,25,419.5474096,0.0018242967943660916,0.008570409328196148
benzenethiol,pSERS,25,421.7634409,-0.03840867005288601,-0.18044104726898094
benzenethiol,pSERS,25,423.9794721,-0.07291473492980004,-0.34254794852196835
benzenethiol,pSERS,25,426.1955034,-0.09687252730131149,-0.45509985776058315
benzenethiol,pSERS,25,428.4115347,-0.10632395625114441,-0.4995019611280772
benzenethiol,pSERS,25,430.627566,-0.10122326701879501,-0.4755393061959629
benzenethiol,pSERS,25,432.8435973,-0.0856511077284813,-0.40238247137938044
benzenethiol,pSERS,25,435.0596285,-0.06645217090845108,-0.3121873081131911
benzenethiol,pSERS,25,437.2756598,-0.05049858242273331,-0.23723854758340632
benzenethiol,pSERS,25,439.4916911,-0.04080342710018158,-0.19169143602167135
benzenethiol,pSERS,25,441.7077224,-0.03416296750307083,-0.1604950555586101
benzenethiol,pSERS,25,443.9237537,-0.027627953737974168,-0.12979405169496175
benzenethiol,pSERS,25,446.1397849,-0.020103934444487093,-0.09444677413707053
benzenethiol,pSERS,25,448.3558162,-0.012285477519035339,-0.0577162506976127
benzenethiol,pSERS,25,450.5718475,-0.005858549288241192,-0.02752302455647646
benzenethiol,pSERS,25,452.7878788,-0.0017662644060328604,-0.008297777526263147
benzenethiol,pSERS,25,455.0039101,0.00041083129646722226,0.0019300545757857768
benzenethiol,pSERS,25,457.2199413,0.0012174903636332601,0.0057196782901200935
benzenethiol,pSERS,25,459.4359726,0.0011406526410792138,0.0053587004403709395
benzenethiol,pSERS,25,461.6520039,0.0010633937467355282,0.004995743957185688
benzenethiol,pSERS,25,463.8680352,0.0004728370028897189,0.0022213527276906115
benzenethiol,pSERS,25,466.0840665,-0.0003813801835349295,-0.0017916954591222038
benzenethiol,pSERS,25,468.3000978,-0.0014333298010751605,-0.006733675756846693
benzenethiol,pSERS,25,470.516129,-0.0026487354990968014,-0.012443560444489838
benzenethiol,pSERS,25,472.7321603,-0.0037307812459766864,-0.01752693009751646
benzenethiol,pSERS,25,474.9481916,-0.0046207454521209005,-0.021707915098232538
benzenethiol,pSERS,25,477.1642229,-0.005078158710093703,-0.023856808230686293
benzenethiol,pSERS,25,479.3802542,-0.005762322000227868,-0.027070955984430878
benzenethiol,pSERS,25,481.5962854,-0.005935346111655236,-0.027883810265137563
benzenethiol,pSERS,25,483.8123167,-0.005816395916044712,-0.027324991179778466
benzenethiol,pSERS,25,486.028348,-0.005336248064413667,-0.025069292633774085
benzenethiol,pSERS,25,488.2443793,-0.004587905234657228,-0.021553634223015386
benzenethiol,pSERS,25,490.4604106,-0.004141957962710876,-0.019458607431774053
benzenethiol,pSERS,25,492.6764418,-0.004002463726938004,-0.018803273988669014
benzenethiol,pSERS,25,494.8924731,-0.0035867003537714483,-0.01685004888696778
benzenethiol,pSERS,25,497.1085044,-0.003675268788356334,-0.01726613674081603
benzenethiol,pSERS,25,499.3245357,-0.003695365865714848,-0.017360551300878192
benzenethiol,pSERS,25,501.540567,-0.003186591272824444,-0.014970366474416184
benzenethiol,pSERS,25,503.7565982,-0.002666266923188232,-0.012525921758193713
benzenethiol,pSERS,25,505.9726295,-0.0022173405799549074,-0.010416899513785945
benzenethiol,pSERS,25,508.1886608,-0.0016163060985309131,-0.007593284660067119
benzenethiol,pSERS,25,510.4046921,-0.0011266651994083076,-0.005292988489911919
benzenethiol,pSERS,25,512.6207234,-0.001185400760441553,-0.005568923744378601
benzenethiol,pSERS,25,514.8367546,-0.0012720141030149535,-0.0059758267227918585
benzenethiol,pSERS,25,517.0527859,-0.0015749958166270516,-0.007399212058244512
benzenethiol,pSERS,25,519.2688172,-0.001965472701122053,-0.009233643135279756
benzenethiol,pSERS,25,521.4848485,-0.0025055525180505355,-0.011770897553129413
benzenethiol,pSERS,25,523.7008798,-0.003005306958220899,-0.014118706379560983
benzenethiol,pSERS,25,525.916911,-0.0032739921659231184,-0.015380969306049094
benzenethiol,pSERS,25,528.1329423,-0.0031483408360509202,-0.014790668795209717
benzenethiol,pSERS,25,530.3489736,-0.0026466210605576635,-0.01243362697103547
benzenethiol,pSERS,25,532.5650049,-0.0016010975552489981,-0.007521836065949027
benzenethiol,pSERS,25,534.7810362,-0.0004869419685383036,-0.0022876167969702607
benzenethiol,pSERS,25,536.9970674,0.0005139571774634532,0.002414532219554075
benzenethiol,pSERS,25,539.2130987,0.0012476514495210723,0.005861372806406985
benzenethiol,pSERS,25,541.42913,0.0016489099734462798,0.00774645521574257
benzenethiol,pSERS,25,543.6451613,0.00185160476306919,0.008698700114229376
benzenethiol,pSERS,25,545.8611926,0.002018829965381883,0.009484311555435795
benzenethiol,pSERS,25,548.0772239,0.002046722063969355,0.009615346539795398
benzenethiol,pSERS,25,550.2932551,0.0018051480765279848,0.008480450089935396
benzenethiol,pSERS,25,552.5092864,0.0014364441245561465,0.006748306614662642
benzenethiol,pSERS,25,554.7253177,0.0012238562471611658,0.005749584732831753
benzenethiol,pSERS,25,556.941349,0.0011054326056910214,0.005193239359277909
benzenethiol,pSERS,25,559.1573803,0.0008086416299920529,0.0037989376455928093
benzenethiol,pSERS,25,561.3734115,0.00046442039043540715,0.00218181211450036
benzenethiol,pSERS,25,563.5894428,0.00019129356922348962,0.0008986828213260188
benzenethiol,pSERS,25,565.8054741,-5.9894684673054146e-05,-0.00028138073027184144
benzenethiol,pSERS,25,568.0215054,-0.00035483002779074013,-0.0016669648214552508
benzenethiol,pSERS,25,570.2375367,-0.000667058040125994,-0.003133788573876541
benzenethiol,pSERS,25,572.4535679,-0.0008968194578483235,-0.004213190458366102
benzenethiol,pSERS,25,574.6695992,-0.0008674414933193475,-0.0040751749874075845
benzenethiol,pSERS,25,576.8856305,-0.0010785024429787883,-0.0050667234774150775
benzenethiol,pSERS,25,579.1016618,-0.0011644699773751199,-0.005470592497515154
benzenethiol,pSERS,25,581.3176931,-0.001292773790191859,-0.006073354174016269
benzenethiol,pSERS,25,583.5337243,-0.0010130760265747085,-0.0047593550869252975
benzenethiol,pSERS,25,585.7497556,-0.0005962814279700979,-0.0028012853655650944
benzenethiol,pSERS,25,587.9657869,3.185108071193099e-06,1.4963398504546298e-05
benzenethiol,pSERS,25,590.1818182,0.0004159316890581977,0.001954015837118995
benzenethiol,pSERS,25,592.3978495,0.0007559570414014161,0.003551429405210099
benzenethiol,pSERS,25,594.6138807,0.0012513073746231384,0.005878548067962395
benzenethiol,pSERS,25,596.829912,0.0019195814500562846,0.009018049484382989
benzenethiol,pSERS,25,599.0459433,0.0025992578570730985,0.01221111819822451
benzenethiol,pSERS,25,601.2619746,0.003325478812912479,0.015622849706759048
benzenethiol,pSERS,25,603.4780059,0.004097600835375487,0.019250220978943994
benzenethiol,pSERS,25,605.6940371,0.004342022691853345,0.020398496503651446
benzenethiol,pSERS,25,607.9100684,0.0039899626607075335,0.018744544918396625
benzenethiol,pSERS,25,610.1260997,0.003309982977807522,0.015550051437233032
benzenethiol,pSERS,25,612.342131,0.002571734967932571,0.012081817732117594
benzenethiol,pSERS,25,614.5581623,0.0013583427167031914,0.006381392066286861
benzenethiol,pSERS,25,616.7741935,0.000534975802875124,0.0025132761431581494
benzenethiol,pSERS,25,618.9902248,-0.00012935169845150086,-0.000607684564512966
benzenethiol,pSERS,25,621.2062561,-0.0006171341423760169,-0.0028992498517247047
benzenethiol,pSERS,25,623.4222874,-0.0009486043697688729,-0.004456472085321935
benzenethiol,pSERS,25,625.6383187,-0.0006437103845655656,-0.0030241030415527636
benzenethiol,pSERS,25,627.85435,3.117418091278523e-06,1.464539606268657e-05
benzenethiol,pSERS,25,630.0703812,0.0007820519615779631,0.0036740213803702175
benzenethiol,pSERS,25,632.2864125,0.0012096720144199936,0.005682948272704392
benzenethiol,pSERS,25,634.5024438,0.00127859580272343,0.0060067470537112115
benzenethiol,pSERS,25,636.7184751,0.0009674197915592231,0.004544865523782147
benzenethiol,pSERS,25,638.9345064,0.0005811201501637697,0.00273005882110149
benzenethiol,pSERS,25,641.1505376,0.00037922949173662345,0.0017815916705790232
benzenethiol,pSERS,25,643.3665689,0.00012558797199744732,0.0005900028603022169
benzenethiol,pSERS,25,645.5826002,-0.00012123409484047442,-0.0005695486724117499
benzenethiol,pSERS,25,647.7986315,-0.00045180864515714347,-0.0021225630823738617
benzenethiol,pSERS,25,650.0146628,-0.0005163516142056324,-0.0024257811035373845
benzenethiol,pSERS,25,652.230694,-0.0007397628162289038,-0.0034753501515984984
benzenethiol,pSERS,25,654.4467253,-0.0007023374334676191,-0.003299528514176787
benzenethiol,pSERS,25,656.6627566,-0.0005038226550095714,-0.0023669209942075204
benzenethiol,pSERS,25,658.8787879,-0.0007410653849365189,-0.003481469521558933
benzenethiol,pSERS,25,661.0948192,-0.0013446131661362414,-0.006316891668865609
benzenethiol,pSERS,25,663.3108504,-0.0018362156546209007,-0.0086264032385208
benzenethiol,pSERS,25,665.5268817,-0.0020271857385523616,-0.009523566350239862
benzenethiol,pSERS,25,667.742913,-0.0015499016870307968,-0.007281321722067368
benzenethiol,pSERS,25,669.9589443,-3.22507563396357e-06,-1.515116311272363e-05
benzenethiol,pSERS,25,672.1749756,0.0037513303512241693,0.017623468250651957
benzenethiol,pSERS,25,674.3910068,0.010886886734515428,0.05114577623150825
benzenethiol,pSERS,25,676.6070381,0.0221147446334362,0.10389340938514133
benzenethiol,pSERS,25,678.8230694,0.0345336689054966,0.16223658290609916
benzenethiol,pSERS,25,681.0391007,0.043279293775558475,0.20332287171544144
benzenethiol,pSERS,25,683.255132,0.04489975959062576,0.21093569841138565
benzenethiol,pSERS,25,685.4711632,0.03892617642879486,0.182872253356273
benzenethiol,pSERS,25,687.6871945,0.026686510667204857,0.12537122285449853
benzenethiol,pSERS,25,689.9032258,0.010072399722412228,0.04731937741976804
benzenethiol,pSERS,25,692.1192571,-0.007659582612395752,-0.0359841438487953
benzenethiol,pSERS,25,694.3352884,-0.02331348292529583,-0.10952499185042193
benzenethiol,pSERS,25,696.5513196,-0.03477756135165691,-0.16338237130089556
benzenethiol,pSERS,25,698.7673509,-0.040567227974534034,-0.19058179026884584
benzenethiol,pSERS,25,700.9833822,-0.039778574779629705,-0.18687675679008647
benzenethiol,pSERS,25,703.1994135,-0.032857815101742745,-0.15436354759915732
benzenethiol,pSERS,25,705.4154448,-0.021643055155873298,-0.10167744764525252
benzenethiol,pSERS,25,707.6314761,-0.009682455230504275,-0.045487447483122015
benzenethiol,pSERS,25,709.8475073,-0.000832909008313436,-0.003912943966372821
benzenethiol,pSERS,25,712.0635386,0.002471383142983541,0.011610372395316723
benzenethiol,pSERS,25,714.2795699,0.0019486327138656635,0.009154530139897326
benzenethiol,pSERS,25,716.4956012,0.0005541674036066979,0.00260343684203174
benzenethiol,pSERS,25,718.7116325,-0.000304885262157768,-0.0014323280635563623
benzenethiol,pSERS,25,720.9276637,-0.0007119354757014662,-0.003344619395741355
benzenethiol,pSERS,25,723.143695,-0.000547805653186515,-0.00257354981634975
benzenethiol,pSERS,25,725.3597263,1.1351217690389603e-05,5.332716818915682e-05
benzenethiol,pSERS,25,727.5757576,0.0006132049357984215,0.0028807907343217525
benzenethiol,pSERS,25,729.7917889,0.001112250099395169,0.005225267432679884
benzenethiol,pSERS,25,732.0078201,0.0008460328535875306,0.0039745988058190445
benzenethiol,pSERS,25,734.2238514,0.0004920233035227284,0.002311488527099204
benzenethiol,pSERS,25,736.4398827,-0.00011665532481856644,-0.0005480379547321407
benzenethiol,pSERS,25,738.655914,-0.0006036689569009468,-0.0028359914216502654
benzenethiol,pSERS,25,740.8719453,-0.0011527310189558193,-0.0054154437525024
benzenethiol,pSERS,25,743.0879765,-0.00169246913972529,-0.007951092907459722
benzenethiol,pSERS,25,745.3040078,-0.0020590374436869753,-0.009673203268776192
benzenethiol,pSERS,25,747.5200391,-0.001924794329679571,-0.009042539201345793
benzenethiol,pSERS,25,749.7360704,-0.0015773150546010584,-0.007410107664062666
benzenethiol,pSERS,25,751.9521017,-0.0012747030214814003,-0.005988459059799063
benzenethiol,pSERS,25,754.1681329,-0.0008189146048971452,-0.003847199310156837
