outer_run_id,experiment_id,task_id,domain,station,held_instrument,outer_repeat,outer_fold,selection_kind,fixed_family_model_id,margin_status,selected_candidate_id,runner_up_candidate_id,supported_candidate_count,mean_ba_margin,worst_ba_margin,macro_f1_margin
P03OUTER-898798fccb5ec37a44a2eaca,EXP-C09-CONTROL-META,T3-ZS,cwa:RMX-1,cwa,RMX-1,3,1,metadata_control,,complete,CTRL-META-C-LOGREG-EN-019,CTRL-META-C-LOGREG-EN-025,30,0.08333333333333326,0.0,0.05555555555555547
P03OUTER-89a9caf6505b5287017b33ec,EXP-C10-T3,T3-ZS,surfaces:Agilent-3,surfaces,Agilent-3,3,1,fixed_family_reuse,C-EXTRA-TREES,complete,C-EXTRA-TREES-010,C-EXTRA-TREES-014,16,0.06666666666666665,0.13333333333333325,0.06697931697931703
P03OUTER-89aafee8c4cd1775a03f9de4,EXP-C10-T3,T3-ZS,pills:Pendar-1,pills,Pendar-1,5,1,fixed_family_reuse,C-EXTRA-TREES,complete,C-EXTRA-TREES-000,C-EXTRA-TREES-001,16,0.0,0.0,0.0
P03OUTER-89c5586a1083dda31abc8c6e,EXP-C10-T3,T3-ZS,cwa:RMX-1,cwa,RMX-1,4,3,fixed_family_reuse,C-RBF-SVM,complete,C-RBF-SVM-025,C-RBF-SVM-012,36,0.05555555555555558,0.0,0.07103174603174606
P03OUTER-89cc04fd86ec8529a30dc0f8,EXP-C06-T1,T1-CWA,cwa:within,cwa,not_applicable,1,1,standard,,complete,C-RBF-SVM-018,C-RBF-SVM-024,36,0.0,0.0,0.0
P03OUTER-89f3659f1c8895a762936a63,EXP-C10-T3,T3-ZS,surfaces:Pendar-2,surfaces,Pendar-2,3,1,fixed_family_reuse,C-RBF-SVM,complete,C-RBF-SVM-019,C-RBF-SVM-025,36,0.0,0.0,0.0
P03OUTER-8a009e4811574f9debcdf70d,EXP-C10-T3,T3-ZS,pills:Pendar-1,pills,Pendar-1,4,3,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-000,C-RANDOM-FOREST-001,16,0.0,0.0,0.0
P03OUTER-8a0ed818b4cb256536186c34,EXP-C10-T3,T3-ZS,cwa:RMX-1,cwa,RMX-1,1,1,fixed_family_reuse,C-EXTRA-TREES,complete,C-EXTRA-TREES-015,C-EXTRA-TREES-011,16,0.03703703703703709,0.0,0.03950617283950608
P03OUTER-8a114b486050329501c158f1,EXP-C12-CORAL,T3-ZS,surfaces:RMX-2,surfaces,RMX-2,3,1,source_covariance,,unavailable,,,0,,,
P03OUTER-8a228f85ae2c8d78bb987c74,EXP-C08-T1,T1-PILLS,pills:within,pills,not_applicable,5,3,standard,,complete,C-EXTRA-TREES-000,C-EXTRA-TREES-001,16,0.0,0.0,0.0
P03OUTER-8a2c55ba647ddaa4cc85dfb3,EXP-C09-T3,T3-ZS,pills:Pendar-3,pills,Pendar-3,4,0,standard,,complete,C-PLS-DA-000,C-LOGREG-EN-000,122,0.0,0.0,0.0
P03OUTER-8a32195ebd22a374bccbc635,EXP-C10-T3,T3-ZS,pills:Agilent-1,pills,Agilent-1,4,0,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-000,C-RANDOM-FOREST-001,16,0.0,0.0,0.0
P03OUTER-8a4551e22c06797bb9c40003,EXP-C07-T1,T1-CWA,cwa:within,cwa,not_applicable,3,3,standard,,complete,C-RANDOM-FOREST-007,C-RANDOM-FOREST-011,16,0.0,0.0,0.0
P03OUTER-8a64221124d0b559e7d09e09,EXP-C09-CONTROL-META,T3-ZS,cwa:Pendar-2,cwa,Pendar-2,4,3,metadata_control,,complete,CTRL-META-C-LOGREG-EN-025,CTRL-META-C-LOGREG-EN-006,30,0.16666666666666669,0.0,0.12222222222222226
P03OUTER-8a77c633708eebe8063c7985,EXP-C10-T3,T3-ZS,pills:Pendar-3,pills,Pendar-3,5,3,fixed_family_reuse,C-EXTRA-TREES,complete,C-EXTRA-TREES-000,C-EXTRA-TREES-001,16,0.0,0.0,0.0
P03OUTER-8a7afd78b563dd05a06dd4db,EXP-C10-T3,T3-ZS,pills:Agilent-3,pills,Agilent-3,5,2,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-000,C-RANDOM-FOREST-001,16,0.0,0.0,0.0
P03OUTER-8a98336b282334109324dd8c,EXP-C10-T3,T3-ZS,cwa:Pendar-2,cwa,Pendar-2,3,1,fixed_family_reuse,C-PCA-LDA,complete,C-PCA-LDA-004,C-PCA-LDA-005,10,0.0,0.0,0.0
P03OUTER-8af80b78e2ee40b9129e0ef0,EXP-C10-T3,T3-ZS,pills:Agilent-1,pills,Agilent-1,1,1,fixed_family_reuse,C-RBF-SVM,complete,C-RBF-SVM-012,C-RBF-SVM-014,36,0.0,0.0,0.0
P03OUTER-8b3f3e13748a97f4d140bb92,EXP-C09-CONTROL-META,T3-ZS,surfaces:RMX-2,surfaces,RMX-2,3,1,metadata_control,,complete,CTRL-META-C-LOGREG-EN-011,CTRL-META-C-LOGREG-EN-028,27,0.0,0.0,0.0
P03OUTER-8bfab3974dad2f23b90c396b,EXP-C05-T1,T1-CWA,cwa:within,cwa,not_applicable,1,0,standard,,complete,C-LOGREG-EN-005,C-LOGREG-EN-010,29,0.0,0.0,0.0
P03OUTER-8c33f9c0be8c027c1f49aa4a,EXP-C04-T1,T1-PILLS,pills:within,pills,not_applicable,4,2,standard,,complete,C-PLS-DA-000,C-PLS-DA-001,5,0.0,0.0,0.0
P03OUTER-8c402ff1d443882f4f8dd7a3,EXP-C03-T1,T1-SURF,surfaces:within,surfaces,not_applicable,5,2,standard,,complete,C-PCA-LDA-006,C-PCA-LDA-007,10,0.0,0.0,0.0
P03OUTER-8c44160f794ae802c841af6d,EXP-C10-T3,T3-ZS,pills:Pendar-1,pills,Pendar-1,1,0,fixed_family_reuse,C-EXTRA-TREES,complete,C-EXTRA-TREES-000,C-EXTRA-TREES-001,16,0.0,0.0,0.0
P03OUTER-8c55b7f383d614d8010372fe,EXP-C04-T1,T1-PILLS,pills:within,pills,not_applicable,2,1,standard,,complete,C-PLS-DA-000,C-PLS-DA-001,5,0.0,0.0,0.0
P03OUTER-8c708ae501c386b1cd42c860,EXP-C09-CONTROL-META,T3-ZS,pills:Pendar-3,pills,Pendar-3,2,0,metadata_control,,complete,CTRL-META-C-LOGREG-EN-020,CTRL-META-C-LOGREG-EN-021,30,0.0,0.0,0.0
P03OUTER-8cae911bdd8aeffaf5dde81f,EXP-C05-T1,T1-CWA,cwa:within,cwa,not_applicable,2,3,standard,,complete,C-LOGREG-EN-005,C-LOGREG-EN-011,29,0.0,0.0,0.0
P03OUTER-8cc5324b584660410633a9fe,EXP-C12-CORAL,T3-ZS,pills:Mira-3,pills,Mira-3,3,2,source_covariance,,unavailable,,,0,,,
P03OUTER-8ce0e9963251e7bf5d4269a0,EXP-C12-CORAL,T3-ZS,surfaces:Agilent-3,surfaces,Agilent-3,5,2,source_covariance,,complete,CORAL-C-RBF-SVM-019,CORAL-C-RBF-SVM-012,42,0.03333333333333344,0.13333333333333341,0.02993071743071729
P03OUTER-8d0dfa4facaed4b8f5f46885,EXP-C10-T3,T3-ZS,cwa:Mira-2,cwa,Mira-2,1,0,fixed_family_reuse,C-EXTRA-TREES,complete,C-EXTRA-TREES-015,C-EXTRA-TREES-010,16,0.0,0.0,0.007936507936507964
P03OUTER-8d61295d358c4e2585a3e17c,EXP-C09-CONTROL-META,T3-ZS,pills:Agilent-1,pills,Agilent-1,1,1,metadata_control,,complete,CTRL-META-C-LOGREG-EN-010,CTRL-META-C-LOGREG-EN-005,15,0.11111111111111116,0.3333333333333333,0.1037037037037038
P03OUTER-8d63d2b4002446a06deba9c1,EXP-C12-CORAL,T3-ZS,pills:Agilent-3,pills,Agilent-3,2,1,source_covariance,,unavailable,,,0,,,
P03OUTER-8d986ba9a6ae59a4720eef5d,EXP-C09-CONTROL-META,T3-ZS,surfaces:Agilent-3,surfaces,Agilent-3,1,0,metadata_control,,complete,CTRL-META-C-LOGREG-EN-002,CTRL-META-C-LOGREG-EN-003,24,0.0,0.0,0.0
P03OUTER-8db10b85f0ebf9e9d06611a8,EXP-C10-T3,T3-ZS,pills:Pendar-3,pills,Pendar-3,5,1,fixed_family_reuse,C-EXTRA-TREES,complete,C-EXTRA-TREES-000,C-EXTRA-TREES-001,16,0.0,0.0,0.0
P03OUTER-8db54a30121bde23883e58ec,EXP-C10-T3,T3-ZS,pills:Agilent-3,pills,Agilent-3,4,3,fixed_family_reuse,C-RBF-SVM,complete,C-RBF-SVM-012,C-RBF-SVM-014,36,0.0,0.0,0.0
P03OUTER-8dde3c0b4ad2f1c825a31c8c,EXP-C04-T1,T1-PILLS,pills:within,pills,not_applicable,3,2,standard,,complete,C-PLS-DA-000,C-PLS-DA-001,5,0.0,0.0,0.0
P03OUTER-8dea3421f8356d7bc5bed56d,EXP-C12-CORAL,T3-ZS,cwa:Mira-2,cwa,Mira-2,3,1,source_covariance,,unavailable,,,0,,,
P03OUTER-8e1738f8d96099b8780fc550,EXP-C10-T3,T3-ZS,pills:Mira-3,pills,Mira-3,1,0,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-000,C-RANDOM-FOREST-001,16,0.0,0.0,0.0
P03OUTER-8e2499615117c60d88b459e2,EXP-C08-T1,T1-SURF,surfaces:within,surfaces,not_applicable,1,0,standard,,complete,C-EXTRA-TREES-000,C-EXTRA-TREES-001,16,0.0,0.0,0.0
P03OUTER-8e473e6014920d57fff9a1fe,EXP-C10-T3,T3-ZS,surfaces:Mira-1,surfaces,Mira-1,1,0,fixed_family_reuse,C-RBF-SVM,complete,C-RBF-SVM-018,C-RBF-SVM-020,36,0.0,0.0,0.0
P03OUTER-8e7930e57c7afdfbc41370d0,EXP-C12-CORAL,T3-ZS,surfaces:Agilent-3,surfaces,Agilent-3,3,0,source_covariance,,complete,CORAL-C-PCA-LDA-005,CORAL-C-PCA-LDA-002,44,0.008333333333333304,0.01666666666666672,-0.050793650793650835
P03OUTER-8e9e471bd072e169bc9f4787,EXP-C09-CONTROL-META,T3-ZS,surfaces:RMX-2,surfaces,RMX-2,1,2,metadata_control,,complete,CTRL-META-C-LOGREG-EN-018,CTRL-META-C-LOGREG-EN-019,28,0.0,0.0,0.0
P03OUTER-8ea21024fa23f78f340d7870,EXP-C10-T3,T3-ZS,pills:Pendar-3,pills,Pendar-3,2,3,fixed_family_reuse,C-PCA-LDA,complete,C-PCA-LDA-004,C-PCA-LDA-005,10,0.0,0.0,0.0
P03OUTER-8ec20c756555ef18c81d0590,EXP-C12-CORAL,T3-ZS,cwa:RMX-1,cwa,RMX-1,4,3,source_covariance,,complete,CORAL-C-PCA-LDA-007,CORAL-C-RBF-SVM-013,46,0.0,0.1111111111111111,0.018253968253968245
P03OUTER-8ed9ab8a24a8f9573f8f9330,EXP-C10-T3,T3-ZS,pills:Pendar-3,pills,Pendar-3,5,3,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-000,C-RANDOM-FOREST-001,16,0.0,0.0,0.0
P03OUTER-8ee00c48fab04796bb606cf4,EXP-C10-T3,T3-ZS,pills:Mira-3,pills,Mira-3,5,3,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-000,C-RANDOM-FOREST-001,16,0.0,0.0,0.0
P03OUTER-8efb013ec31a9bca49fa0ab1,EXP-C04-T1,T1-PILLS,pills:within,pills,not_applicable,1,0,standard,,complete,C-PLS-DA-000,C-PLS-DA-001,5,0.0,0.0,0.0
P03OUTER-8f02404ca98b738d21be0e58,EXP-C10-T3,T3-ZS,pills:Mira-3,pills,Mira-3,5,2,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-000,C-RANDOM-FOREST-001,16,0.0,0.0,0.0
P03OUTER-8f1cd4eda369e9b21ae2adf4,EXP-C09-T3,T3-ZS,pills:Pendar-1,pills,Pendar-1,1,3,standard,,complete,C-SPECTRAL-MATCH-000,C-PLS-DA-000,126,0.0,0.0,0.0
P03OUTER-8f2382a3dc237737c856baf9,EXP-C11-T2,T2-SP,surfaces_to_pills,surfaces,target_station,-1,-1,standard,,complete,C-PLS-DA-000,C-RANDOM-FOREST-000,125,0.0,0.0,0.0
P03OUTER-8f2882d66b4fc4043a6fc040,EXP-C10-T3,T3-ZS,cwa:RMX-1,cwa,RMX-1,3,1,fixed_family_reuse,C-RBF-SVM,complete,C-RBF-SVM-019,C-RBF-SVM-012,36,0.05555555555555558,0.1111111111111111,0.09894179894179894
P03OUTER-8fa8119ccaa85d7b7f9c7a87,EXP-C01-T1,T1-PILLS,pills:within,pills,not_applicable,1,3,standard,,complete,C-SPECTRAL-MATCH-000,C-SPECTRAL-MATCH-001,3,0.0,0.0,0.0
P03OUTER-8fbf06d97799a2982b87350d,EXP-C03-T1,T1-CWA,cwa:within,cwa,not_applicable,4,0,standard,,complete,C-PCA-LDA-004,C-PCA-LDA-006,10,0.0,0.0,0.0
P03OUTER-8fcabcc86ce2c5d309c20a72,EXP-C09-CONTROL-META,T3-ZS,cwa:RMX-1,cwa,RMX-1,2,1,metadata_control,,complete,CTRL-META-C-LOGREG-EN-016,CTRL-META-C-LOGREG-EN-017,30,0.0,0.0,0.0
P03OUTER-9021e1f60965c6a8069bfc58,EXP-C10-T3,T3-ZS,pills:Agilent-3,pills,Agilent-3,1,3,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-000,C-RANDOM-FOREST-001,16,0.0,0.0,0.0
P03OUTER-903e3ea742890716dbb33da3,EXP-C09-CONTROL-META,T3-ZS,pills:Mira-3,pills,Mira-3,2,0,metadata_control,,complete,CTRL-META-C-LOGREG-EN-016,CTRL-META-C-LOGREG-EN-000,24,0.0,0.0,0.06296296296296294
P03OUTER-90de85c247eb94d100434a5a,EXP-C10-T3,T3-ZS,surfaces:Mira-1,surfaces,Mira-1,4,0,fixed_family_reuse,C-PCA-LDA,complete,C-PCA-LDA-004,C-PCA-LDA-005,10,0.01851851851851849,0.16666666666666663,0.0037037037037036535
P03OUTER-90e507a202d85f0123732d05,EXP-C10-T3,T3-ZS,surfaces:Pendar-3,surfaces,Pendar-3,5,2,fixed_family_reuse,C-PCA-LDA,complete,C-PCA-LDA-008,C-PCA-LDA-001,6,0.03333333333333338,0.06666666666666671,0.03968253968253971
P03OUTER-90f39fa6a92b7f11018f01b4,EXP-C10-T3,T3-ZS,surfaces:Pendar-3,surfaces,Pendar-3,3,2,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-004,C-RANDOM-FOREST-000,16,0.0018518518518517713,0.0222222222222222,0.009642209642209687
P03OUTER-91352e643abcd95a053fa0ac,EXP-C12-CORAL,T3-ZS,surfaces:RMX-2,surfaces,RMX-2,5,2,source_covariance,,unavailable,,,0,,,
P03OUTER-916ce84d880c42389dcb54f1,EXP-C10-T3,T3-ZS,surfaces:RMX-2,surfaces,RMX-2,2,3,fixed_family_reuse,C-RBF-SVM,complete,C-RBF-SVM-019,C-RBF-SVM-025,36,0.0,0.0,0.0
P03OUTER-918b5a59ef57b0a071356c77,EXP-C09-T3,T3-ZS,pills:Pendar-3,pills,Pendar-3,3,3,standard,,complete,C-SPECTRAL-MATCH-000,C-PLS-DA-000,125,0.0,0.0,0.0
P03OUTER-91af779110a53739047be355,EXP-C12-CORAL,T3-ZS,pills:Pendar-1,pills,Pendar-1,3,2,source_covariance,,unavailable,,,0,,,
P03OUTER-91d0e819b9dd5fc4823b6c9d,EXP-C03-T1,T1-CWA,cwa:within,cwa,not_applicable,3,2,standard,,complete,C-PCA-LDA-008,C-PCA-LDA-004,10,0.03703703703703709,0.0,0.0444444444444444
P03OUTER-91d27ea41f5b9c755dfab6d8,EXP-C02-T1,T1-SURF,surfaces:within,surfaces,not_applicable,1,0,standard,,complete,C-NEAREST-CENTROID-000,C-NEAREST-CENTROID-001,8,0.0,0.0,0.0
P03OUTER-91dfcc269ceb40a9d10b919b,EXP-C10-T3,T3-ZS,surfaces:Pendar-2,surfaces,Pendar-2,2,1,fixed_family_reuse,C-PCA-LDA,complete,C-PCA-LDA-007,C-PCA-LDA-004,10,0.05555555555555547,0.16666666666666663,0.07407407407407407
P03OUTER-91f0a657ff3f9ab1b3354631,EXP-C04-T1,T1-SURF,surfaces:within,surfaces,not_applicable,4,3,standard,,complete,C-PLS-DA-001,C-PLS-DA-002,5,0.0,0.0,0.0
P03OUTER-91fad3656e446eaef223e254,EXP-C10-T3,T3-ZS,pills:Pendar-3,pills,Pendar-3,2,3,fixed_family_reuse,C-RBF-SVM,complete,C-RBF-SVM-012,C-RBF-SVM-014,36,0.0,0.0,0.0
P03OUTER-92061b2de035785bd1df250d,EXP-C10-T3,T3-ZS,pills:Agilent-1,pills,Agilent-1,3,3,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-000,C-RANDOM-FOREST-001,16,0.0,0.0,0.0
P03OUTER-922954f453b7487ee1347b82,EXP-C10-T3,T3-ZS,surfaces:RMX-2,surfaces,RMX-2,2,1,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-001,C-RANDOM-FOREST-000,16,0.012345679012345734,0.03703703703703709,0.023456790123456805
P03OUTER-923c235c87a58a4d51a4bd9d,EXP-C10-T3,T3-ZS,surfaces:Agilent-3,surfaces,Agilent-3,5,0,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-000,C-RANDOM-FOREST-001,16,0.0,0.0,0.0
P03OUTER-924427a3af73a5eacdc9e407,EXP-C04-T1,T1-PILLS,pills:within,pills,not_applicable,4,1,standard,,complete,C-PLS-DA-000,C-PLS-DA-001,5,0.0,0.0,0.0
P03OUTER-924e3177e5294873a2714a14,EXP-C09-CONTROL-META,T3-ZS,surfaces:Pendar-3,surfaces,Pendar-3,3,2,metadata_control,,complete,CTRL-META-C-LOGREG-EN-005,CTRL-META-C-LOGREG-EN-010,20,0.0,0.0,0.0
P03OUTER-926bc150c24935e2923a40c7,EXP-C12-CORAL,T3-ZS,pills:Pendar-3,pills,Pendar-3,4,2,source_covariance,,unavailable,,,0,,,
P03OUTER-929594866059fd89ed643385,EXP-C10-T3,T3-ZS,pills:Agilent-1,pills,Agilent-1,1,3,fixed_family_reuse,C-RBF-SVM,complete,C-RBF-SVM-012,C-RBF-SVM-014,36,0.0,0.0,0.0
P03OUTER-92a6fe9fe56c0b6feffa39a4,EXP-C09-CONTROL-META,T3-ZS,pills:Mira-3,pills,Mira-3,3,3,metadata_control,,complete,CTRL-META-C-LOGREG-EN-000,CTRL-META-C-LOGREG-EN-005,30,0.1111111111111111,0.0,0.07777777777777778
P03OUTER-92d996b624feabbb70dd1829,EXP-C12-CORAL,T3-ZS,pills:Pendar-3,pills,Pendar-3,5,3,source_covariance,,unavailable,,,0,,,
P03OUTER-930dd57890eb4b51283d4f63,EXP-C12-CORAL,T3-ZS,surfaces:Pendar-2,surfaces,Pendar-2,1,1,source_covariance,,unavailable,,,0,,,
P03OUTER-932a7056d3da083171a9b2a7,EXP-C09-T3,T3-ZS,surfaces:Pendar-3,surfaces,Pendar-3,4,0,standard,,complete,C-RANDOM-FOREST-000,C-EXTRA-TREES-000,125,0.0,0.0,0.0
P03OUTER-9338d06acf12141341480c06,EXP-C10-T3,T3-ZS,pills:Pendar-3,pills,Pendar-3,3,3,fixed_family_reuse,C-PCA-LDA,complete,C-PCA-LDA-004,C-PCA-LDA-005,10,0.0,0.0,0.0
P03OUTER-934e9e53d92957b1062eab26,EXP-C10-T3,T3-ZS,surfaces:Mira-1,surfaces,Mira-1,3,3,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-000,C-RANDOM-FOREST-001,16,0.0,0.0,0.0
P03OUTER-938d3eb48f5f4a63503f52f9,EXP-C10-T3,T3-ZS,cwa:RMX-1,cwa,RMX-1,2,3,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-002,C-RANDOM-FOREST-000,16,0.0,0.0,0.007407407407407418
P03OUTER-93a60f0a476403d113cdd312,EXP-C10-T3,T3-ZS,pills:Pendar-1,pills,Pendar-1,5,3,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-000,C-RANDOM-FOREST-001,16,0.0,0.0,0.0
P03OUTER-93e31880c647893fb9632edd,EXP-C03-T1,T1-PILLS,pills:within,pills,not_applicable,1,3,standard,,complete,C-PCA-LDA-002,C-PCA-LDA-003,10,0.0,0.0,0.0
P03OUTER-93fea86c4bafda678b2096d7,EXP-C08-T1,T1-CWA,cwa:within,cwa,not_applicable,3,0,standard,,complete,C-EXTRA-TREES-009,C-EXTRA-TREES-013,16,0.0,0.0,0.0
P03OUTER-9404555ab83d0157ab978515,EXP-C10-T3,T3-ZS,cwa:Pendar-2,cwa,Pendar-2,4,3,fixed_family_reuse,C-EXTRA-TREES,complete,C-EXTRA-TREES-009,C-EXTRA-TREES-011,16,0.14814814814814814,-0.1481481481481482,0.23492063492063503
P03OUTER-940531a56cc22e0dbe2000b1,EXP-C10-T3,T3-ZS,pills:Agilent-3,pills,Agilent-3,3,1,fixed_family_reuse,C-RBF-SVM,complete,C-RBF-SVM-012,C-RBF-SVM-013,36,0.0,0.0,0.0
P03OUTER-9407aec24ec6c3b2a5189015,EXP-C04-T1,T1-PILLS,pills:within,pills,not_applicable,4,3,standard,,complete,C-PLS-DA-000,C-PLS-DA-001,5,0.0,0.0,0.0
P03OUTER-94292a1ebe01464a29d7b8bb,EXP-C10-T3,T3-ZS,surfaces:Mira-1,surfaces,Mira-1,2,0,fixed_family_reuse,C-PCA-LDA,complete,C-PCA-LDA-002,C-PCA-LDA-000,6,0.033333333333333215,-0.13333333333333341,0.09722222222222227
P03OUTER-945a310515a0cb876d8a6963,EXP-C09-T3,T3-ZS,surfaces:Pendar-3,surfaces,Pendar-3,1,0,standard,,complete,C-LOGREG-EN-019,C-LOGREG-EN-018,121,0.0,0.0,0.018181818181818188
P03OUTER-94b6944b705f29b8e29f0b6f,EXP-C09-CONTROL-META,T3-ZS,surfaces:Mira-1,surfaces,Mira-1,2,1,metadata_control,,complete,CTRL-META-C-LOGREG-EN-011,CTRL-META-C-LOGREG-EN-006,30,0.03703703703703709,-0.1111111111111111,0.07160493827160491
P03OUTER-94c7ff5c8d40372b4a3a8993,EXP-C10-T3,T3-ZS,surfaces:Agilent-3,surfaces,Agilent-3,5,2,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-008,C-RANDOM-FOREST-012,16,0.0,0.022222222222222143,-0.004292929292929459
P03OUTER-94e6600e6dee31311a962a2e,EXP-C10-T3,T3-ZS,cwa:Pendar-2,cwa,Pendar-2,1,1,fixed_family_reuse,C-EXTRA-TREES,complete,C-EXTRA-TREES-011,C-EXTRA-TREES-015,16,0.0,0.0,0.0
P03OUTER-95799f59f327ebbd0e5b2dcd,EXP-C10-T3,T3-ZS,pills:Pendar-1,pills,Pendar-1,3,1,fixed_family_reuse,C-RBF-SVM,complete,C-RBF-SVM-012,C-RBF-SVM-014,36,0.0,0.0,0.0
P03OUTER-95c9ea8cd3bea7b0ec61a97e,EXP-C10-T3,T3-ZS,pills:Agilent-1,pills,Agilent-1,5,1,fixed_family_reuse,C-RBF-SVM,complete,C-RBF-SVM-012,C-RBF-SVM-013,36,0.0,0.0,0.0
P03OUTER-95e5eeea4d0b39b0930df027,EXP-C09-T3,T3-ZS,pills:Pendar-3,pills,Pendar-3,5,2,standard,,complete,C-SPECTRAL-MATCH-000,C-PLS-DA-000,126,0.0,0.0,0.0
P03OUTER-95f0cc2178a296bbbb47bdf4,EXP-C09-CONTROL-META,T3-ZS,surfaces:Mira-1,surfaces,Mira-1,2,2,metadata_control,,complete,CTRL-META-C-LOGREG-EN-000,CTRL-META-C-LOGREG-EN-005,23,0.0,0.0,0.0
P03OUTER-95f7eec6cb3f3c47c2749b3f,EXP-C10-T3,T3-ZS,cwa:Mira-2,cwa,Mira-2,3,1,fixed_family_reuse,C-PCA-LDA,complete,C-PCA-LDA-003,C-PCA-LDA-000,8,0.08333333333333331,0.0,0.07777777777777767
P03OUTER-960228cdc1b7904f821b4795,EXP-C09-CONTROL-META,T3-ZS,cwa:Pendar-2,cwa,Pendar-2,4,1,metadata_control,,complete,CTRL-META-C-LOGREG-EN-005,CTRL-META-C-LOGREG-EN-025,30,0.0,0.0,0.0
P03OUTER-961a383c7fb94d301ea60f27,EXP-C10-T3,T3-ZS,surfaces:Agilent-3,surfaces,Agilent-3,4,1,fixed_family_reuse,C-EXTRA-TREES,complete,C-EXTRA-TREES-002,C-EXTRA-TREES-006,16,0.03703703703703698,0.09259259259259256,0.026565101565101612
P03OUTER-9641f66de7255da8726c8631,EXP-C10-T3,T3-ZS,cwa:Pendar-2,cwa,Pendar-2,5,0,fixed_family_reuse,C-PCA-LDA,complete,C-PCA-LDA-004,C-PCA-LDA-005,10,0.0,0.0,0.0
P03OUTER-9662ae0d08e007af6da96786,EXP-C12-CORAL,T3-ZS,cwa:Mira-2,cwa,Mira-2,4,0,source_covariance,,complete,CORAL-C-PCA-LDA-002,CORAL-C-PCA-LDA-000,46,0.05555555555555558,0.1111111111111111,0.11759259259259258
P03OUTER-968b13566b4810eace2dfe9c,EXP-C09-T3,T3-ZS,pills:Agilent-3,pills,Agilent-3,2,2,standard,,complete,C-PLS-DA-000,C-LOGREG-EN-000,120,0.0,0.0,0.0
P03OUTER-96c42434dd2daea4d2cb7c97,EXP-C12-CORAL,T3-ZS,pills:Agilent-3,pills,Agilent-3,5,3,source_covariance,,unavailable,,,0,,,
P03OUTER-96cea15e593672f5d26da723,EXP-C10-T3,T3-ZS,surfaces:Agilent-3,surfaces,Agilent-3,3,0,fixed_family_reuse,C-RBF-SVM,complete,C-RBF-SVM-019,C-RBF-SVM-018,36,0.06666666666666665,0.1333333333333333,0.11746031746031749
P03OUTER-96d553bcbeadb71588195c7b,EXP-C01-T1,T1-PILLS,pills:within,pills,not_applicable,3,3,standard,,complete,C-SPECTRAL-MATCH-000,C-SPECTRAL-MATCH-002,3,0.0,0.0,0.0
P03OUTER-96de7dd780087f1d8fdcc1ab,EXP-C09-T3,T3-ZS,surfaces:Mira-1,surfaces,Mira-1,2,1,standard,,complete,C-LOGREG-EN-000,C-RANDOM-FOREST-000,125,0.0,0.0,0.0
P03OUTER-97012655310fe5ee1d2e3a5b,EXP-C09-CONTROL-META,T3-ZS,pills:Mira-3,pills,Mira-3,3,2,metadata_control,,complete,CTRL-META-C-LOGREG-EN-005,CTRL-META-C-LOGREG-EN-010,30,0.05555555555555558,0.0,0.018518518518518545
P03OUTER-9731904bc3f08899851d6571,EXP-C10-T3,T3-ZS,surfaces:Agilent-3,surfaces,Agilent-3,2,2,fixed_family_reuse,C-EXTRA-TREES,complete,C-EXTRA-TREES-005,C-EXTRA-TREES-010,16,0.05092592592592593,0.18518518518518517,0.0724146224146226
P03OUTER-974ce7e197c7fe640ee3bc31,EXP-C10-T3,T3-ZS,surfaces:RMX-2,surfaces,RMX-2,4,3,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-004,C-RANDOM-FOREST-008,16,0.005291005291005235,0.0,0.011969598519306068
P03OUTER-975195f484bd8787bbed0185,EXP-C10-T3,T3-ZS,surfaces:Mira-1,surfaces,Mira-1,1,2,fixed_family_reuse,C-EXTRA-TREES,complete,C-EXTRA-TREES-000,C-EXTRA-TREES-001,16,0.0,0.0,0.0
