heldout_substrate_family,poster_axis,stage,scenario,outer_fold,model_family,model,representation,curriculum,kl_schedule,beta_target,seed,observation_uid,mse,smooth_l1,spectral_angle,pearson_correlation,first_derivative_mae,reference_peak_count,matched_peak_count,repeatable_reference_peak_count,repeatable_matched_peak_count,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0059,0.003179433316272258,0.001589716658136129,0.13465837966710428,0.8005747296248864,0.008705917107207434,31,5,5,3,2.0,1.1553579429210132,0.06132354959845543
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0060,0.002873085819087532,0.001436542909543766,0.15861074964439847,0.8133490969319481,0.006286848266276398,12,2,4,2,3.5,0.44158899207188407,0.06269490660633892
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0061,0.0031335730529177606,0.0015667865264588803,0.16304827927545434,0.7967211987758424,0.00671061198193846,16,4,3,2,3.0,0.4154453431977781,0.07981932791881263
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0062,0.0029571263282236458,0.0014785631641118229,0.13419365299868713,0.7986553310223035,0.008914567047197904,30,5,4,2,3.0,0.4184019046475108,0.05397963244467974
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0063,0.0030566803010093225,0.0015283401505046612,0.15608167666966813,0.8057673715156448,0.007252071404696575,17,3,4,2,5.0,0.4899285778942374,0.08575236424803734
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0064,0.003546244764690766,0.001773122382345383,0.1411239606025039,0.7822023112659544,0.009347000132713999,29,8,5,3,2.0,1.4313480572937307,0.06327642314136028
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0065,0.003313971577927289,0.0016569857889636446,0.18072393458770325,0.7959982991353397,0.005632456837421549,8,1,2,1,5.0,0.3331813377850544,0.0830702104140073
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0066,0.003296986024372252,0.001648493012186126,0.16951057749045484,0.7860601946989217,0.0067615919959332265,13,3,3,2,5.0,0.4963334786332178,0.08765774313360453
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0067,0.003586937254688605,0.0017934686273443025,0.16088099444647755,0.784937358329294,0.008101888996149812,22,3,3,2,5.0,0.458630073063914,0.09989452501758933
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0068,0.0031880238229216444,0.0015940119114608222,0.1597006209876388,0.7906104843062675,0.006805326978542975,14,3,3,1,3.0,0.42511564434101096,0.09178222948685288
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0069,0.003696501714622913,0.0018482508573114565,0.125705579628457,0.8044298607985194,0.012126993986644916,50,7,7,4,2.0,0.34519005071766806,0.07781784981489182
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0070,0.0030029868131974673,0.0015014934065987336,0.15874167375471285,0.8006936665595974,0.007384402289587472,18,4,3,2,4.5,0.4328128599768185,0.065119503531605
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0071,0.004094563394557517,0.0020472816972787584,0.12833563373362528,0.7610665177497504,0.012330586497804948,49,8,9,4,3.0,0.971619887084763,0.07288079150021076
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0072,0.00434466195097834,0.00217233097548917,0.11804655652453869,0.7881306549835009,0.014054970437926905,60,9,12,5,2.0,0.3614059066510128,0.07318675518035889
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0073,0.0033157424486887238,0.0016578712243443619,0.1637055408452488,0.794573696080322,0.007117003133587007,17,3,3,1,3.0,0.5726377312808593,0.09292996488511562
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0074,0.0034144211345803815,0.0017072105672901908,0.16813915448836061,0.7710982451095387,0.007441800077046667,15,2,3,1,5.0,0.3443594811908735,0.08626971230842173
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0000,0.011496849321321025,0.005748424660660513,0.1439841290108626,0.7426982087497238,0.011812152651005558,37,6,8,4,2.5,1.2506176968050875,0.11009886348620057
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0001,0.010592860033364727,0.005296430016682363,0.12973880723907166,0.7466848099092293,0.015243131321455751,63,9,12,5,3.0,1.0538489985932433,0.13159489631652832
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0002,0.009899155174804466,0.004949577587402233,0.12602636807245735,0.7446636481477783,0.014927084871700831,63,16,13,8,2.0,0.8502260574185392,0.07302097044885159
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0003,0.00698711299781646,0.00349355649890823,0.09251513075046433,0.9035979048962443,0.014637783699851883,60,12,10,4,3.0,1.6302748146019503,0.047976696863770485
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0004,0.008069635792688493,0.004034817896344247,0.1316851532233751,0.7683667645986219,0.01345889428231333,52,7,11,4,1.0,2.1534198398970945,0.16029474046081305
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0005,0.010895127953520232,0.005447563976760116,0.1530608546615291,0.7424138275913419,0.012071913790756039,44,6,8,3,1.0,2.1920390600404347,0.19612799864262342
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0006,0.008674508298765182,0.004337254149382591,0.12880462549114674,0.7784540065169386,0.014358837679277972,54,6,12,3,1.5,0.6695243875222543,0.021063851192593575
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0007,0.010513418145502964,0.005256709072751482,0.15468511345769537,0.7418727263384257,0.01205381510612954,48,6,7,3,2.5,1.07550200695786,0.057003216817975044
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0008,0.0074429931487416294,0.0037214965743708147,0.11689435254096495,0.8558912642247303,0.011245632598708782,40,7,6,4,3.0,0.4519537208749328,0.054548511281609535
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0009,0.008638651309445841,0.004319325654722921,0.1196286999823027,0.7718210238730865,0.016645938248173998,69,13,13,6,2.0,0.8705419474650579,0.0570666640996933
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0010,0.00953548482150967,0.004767742410754835,0.11979544329208108,0.7841907697698093,0.014200640665367246,51,6,11,4,3.5,0.45718242497892553,0.19083370361477137
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0011,0.008804879280631676,0.004402439640315838,0.12961417689039154,0.7312582085560367,0.014416219295401659,58,9,11,4,2.0,1.6946269373350415,0.03629255294799805
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0012,0.010700935372552818,0.005350467686276409,0.13534884827703347,0.7015030615070565,0.018081138070140567,76,11,17,7,3.0,0.5986401889727336,0.04705130308866501
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0013,0.017651245673218862,0.008825622836609431,0.1135636943727508,0.5719243885537652,0.020748051973059775,80,27,23,13,3.0,0.7471818739887981,0.12382754683494568
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0014,0.007315618395293272,0.003657809197646636,0.11789931067492958,0.8218452839877537,0.01249814200747226,46,7,9,4,2.0,0.652588371411377,0.03976494073867798
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0015,0.007624938436540068,0.003812469218270034,0.1101429250779872,0.7716530841806359,0.016953705212633525,70,15,13,7,2.0,0.6934208933341777,0.05521070957183838
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0016,0.009541524392650113,0.0047707621963250565,0.13916149243196824,0.760273285261778,0.014252235775347798,59,10,10,5,2.5,1.0166113908087009,0.0855115712620318
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0017,0.009674356808976943,0.0048371784044884715,0.13828328957804625,0.7721908709185289,0.01317751488515309,47,7,9,5,2.0,0.6366253188098523,0.06842070445418358
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0018,0.010005763161545191,0.005002881580772596,0.12894410406784,0.7467036351538786,0.016069915969190853,66,9,12,6,2.0,0.7772486569471455,0.1440325565636158
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0019,0.009627035836123093,0.004813517918061547,0.14538177620420617,0.7569042222805705,0.013528217519633472,56,9,12,6,2.0,0.7249441469382567,0.15886492282152176
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0020,0.00869148676915768,0.00434574338457884,0.10849422085560582,0.7468729991501882,0.019459906966824616,86,17,20,9,3.0,0.6051233573955962,0.06341322511434555
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0021,0.008844683154508665,0.004422341577254333,0.11936342640156324,0.7898813511818146,0.016022429065778852,71,10,12,4,3.5,3.305396857847964,0.07771948724985123
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0022,0.010100238812974512,0.005050119406487256,0.1373447504511419,0.7827634912712497,0.013949537832023842,52,9,10,3,2.0,3.922393047945295,0.22123180329799652
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0023,0.010183439400454512,0.005091719700227256,0.14993501173878765,0.7570512720439551,0.012436844382401823,46,7,9,4,1.0,0.6308869442754377,0.10179423866793513
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0024,0.010925240537923457,0.005462620268961728,0.14822069153810058,0.7559426561499752,0.011403236433896902,34,7,9,5,2.0,0.4008419939690504,0.09163020784035325
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0025,0.005476793945888274,0.002738396972944137,0.1578265011523748,0.8417151943209961,0.005862587654430951,9,7,7,7,2.0,0.07645551709876565,0.1455351747572422
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0026,0.004958579244892957,0.0024792896224464784,0.15284512324689445,0.8634890475180637,0.005171625321797494,8,7,6,6,1.0,0.07669888786257911,0.16677136067301035
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0027,0.0035451157951641725,0.0017725578975820863,0.13101210140899128,0.8875425093044822,0.005930358421173878,9,7,6,6,1.0,0.08160697059278554,0.1134058153256774
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0028,0.00501031841118885,0.002505159205594425,0.1554474309702666,0.8434679951115621,0.006914283287145996,10,7,7,7,1.0,0.050517984927997334,0.18818907346576452
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0029,0.0025196589478490216,0.0012598294739245108,0.10697816775320022,0.9154539542459134,0.005763024032681382,13,6,7,6,0.5,0.10100389272650326,0.10357127827592194
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0030,0.004869292793570334,0.002434646396785167,0.1513221929502654,0.8586866936689442,0.00556488986858832,9,7,7,7,1.0,0.038159933563610006,0.15169641841202974
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0031,0.004290933443465044,0.002145466721732522,0.13441905258509623,0.8799705145778474,0.006140650047122368,10,7,7,7,0.0,0.05792144843400811,0.14712440874427557
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0032,0.004182029140744137,0.0020910145703720686,0.14363408565641472,0.8691076219381636,0.0055417602896133235,9,7,7,7,1.0,0.14315825448796857,0.14687389228492975
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0033,0.006575935900700131,0.0032879679503500657,0.17469085020374253,0.8165892206624885,0.0059480441728789754,9,7,7,7,1.0,0.02411201314097111,0.1618568702833727
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0034,0.004319611190669504,0.002159805595334752,0.14095410416010873,0.8753047808735404,0.0060320277846351794,10,7,7,7,1.0,0.06637672937778771,0.15792839671485126
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0035,0.005216156812915404,0.002608078406457702,0.16130097074760708,0.841267803464026,0.006248959894042595,8,7,7,7,2.0,0.09034138852397391,0.15392463561147451
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0036,0.005165560530005265,0.0025827802650026325,0.1583425450252257,0.8438980331689371,0.0062887505388685636,8,7,7,7,1.0,0.08911603013079875,0.15917641599662602
