evaluation_subset,domain_protocol,domain_type,heldout_domain,n_train,n_test_partition,stage,scenario,outer_fold,model_family,model,representation,curriculum,kl_schedule,beta_target,seed,observation_uid,mse,smooth_l1,spectral_angle,pearson_correlation,first_derivative_mae,reference_peak_count,matched_peak_count,repeatable_reference_peak_count,repeatable_matched_peak_count,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change
strict_core,domain_only,instrument,Mira-1,575,23,domain,domain__strict_core__domain_only__instrument__Mira-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session3_row497,0.005183180811024174,0.002591590405512087,0.15718377314732554,0.7201324611521575,0.010516209597699343,37,7,0,0,1.0,0.10784179105184441,0.04945860058069229
strict_core,domain_only,instrument,Mira-1,575,23,domain,domain__strict_core__domain_only__instrument__Mira-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session3_row498,0.0033660734190005836,0.0016830367095002918,0.04804956081931829,0.913695725253759,0.012146770336798259,50,11,0,0,2.0,1.2704805717974856,0.045694321393966675
strict_core,domain_only,instrument,Mira-1,575,23,domain,domain__strict_core__domain_only__instrument__Mira-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session3_row499_scan4214,0.01748765304987601,0.008743826524938004,0.12760909166197265,0.614924678857698,0.008641535089908368,22,4,0,0,2.0,0.35372643852983315,0.07860117405653
strict_core,domain_only,instrument,Mira-1,575,23,domain,domain__strict_core__domain_only__instrument__Mira-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session3_row499_scan4213,0.020482146798718348,0.010241073399359174,0.15204006100756876,0.6177997361216032,0.008731127439865044,25,6,0,0,4.0,1.4474565775609762,0.08626822754740715
strict_core,domain_only,instrument,Mira-1,575,23,domain,domain__strict_core__domain_only__instrument__Mira-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session3_row501,0.0007090264299990092,0.0003545132149995046,0.07059691914383907,0.9669576902375792,0.003227548604232392,9,8,0,0,1.5,0.11208841406688363,0.04508188972249627
strict_core,domain_only,instrument,Mira-1,575,23,domain,domain__strict_core__domain_only__instrument__Mira-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row401,0.005016893736880953,0.0025084468684404763,0.02816025449639625,0.6337987764117837,0.00697948911360332,10,7,0,0,2.0,0.4085188849588489,0.07006335258483887
strict_core,domain_only,instrument,Mira-1,575,23,domain,domain__strict_core__domain_only__instrument__Mira-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row402,0.012389152397194922,0.006194576198597461,0.09297103584609352,0.7856210434398273,0.024796486166971072,97,18,0,0,1.5,1.1221557411762468,0.18583287298679352
strict_core,domain_only,instrument,Mira-1,575,23,domain,domain__strict_core__domain_only__instrument__Mira-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row404,0.0009632842010630602,0.0004816421005315301,0.07074091229527725,0.9551829778629916,0.003680089194593685,12,9,0,0,1.0,0.09572059906926694,0.03932228684425354
strict_core,domain_only,instrument,Mira-1,575,23,domain,domain__strict_core__domain_only__instrument__Mira-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row407,0.014044801993452058,0.007022400996726029,0.0742788471933764,0.5885182114517683,0.03223869172324027,113,26,0,0,3.0,1.2999802792989794,0.0847545713186264
strict_core,domain_only,instrument,Mira-1,575,23,domain,domain__strict_core__domain_only__instrument__Mira-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row409,0.0005331181019147379,0.00026655905095736895,0.05576642151059539,0.9776696211385166,0.0030607341419506286,12,10,0,0,1.0,0.13083051499355883,0.02460424229502678
strict_core,domain_only,instrument,Mira-1,575,23,domain,domain__strict_core__domain_only__instrument__Mira-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row411,0.0008699235218371475,0.00043496176091857374,0.05674370451983285,0.9673120488598954,0.004721907410837178,18,8,0,0,1.0,0.13942704795584815,0.030181841924786568
strict_core,domain_only,instrument,Mira-1,575,23,domain,domain__strict_core__domain_only__instrument__Mira-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row413,0.0030288948590241594,0.0015144474295120797,0.09117543275005299,0.8960914843946662,0.006980115467948573,28,8,0,0,1.0,0.16561075130872874,0.05924679711461067
strict_core,domain_only,instrument,Mira-1,575,23,domain,domain__strict_core__domain_only__instrument__Mira-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row415,0.00100040322448945,0.000500201612244725,0.05737874744469926,0.9578415948220929,0.005165166473016142,17,8,0,0,1.5,0.09168062984937358,0.037643156945705414
strict_core,domain_only,instrument,Mira-1,575,23,domain,domain__strict_core__domain_only__instrument__Mira-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row417,0.000833955801857053,0.0004169779009285265,0.06955048811108794,0.9647188483229219,0.003490867847826199,12,8,0,0,2.0,0.1307673910372265,0.04003022934193723
strict_core,domain_only,instrument,Mira-1,575,23,domain,domain__strict_core__domain_only__instrument__Mira-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row467,0.004183531772786767,0.0020917658863933834,0.08087881349838218,0.9221504925044143,0.009446810563760144,29,11,0,0,1.0,0.19339810455621334,0.07868705689907074
strict_core,domain_only,instrument,Mira-1,575,23,domain,domain__strict_core__domain_only__instrument__Mira-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row469,0.0005122714484970214,0.0002561357242485107,0.052444874019287185,0.9781108319595019,0.003951905988422887,12,8,0,0,1.0,0.14017789649767284,0.03986192122101784
strict_core,domain_only,instrument,Mira-1,575,23,domain,domain__strict_core__domain_only__instrument__Mira-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row471,0.0004608928950655544,0.0002304464475327772,0.04947329541489807,0.9796481605911727,0.0037489607971760313,12,9,0,0,1.0,0.06052545551494192,0.03240567818284035
strict_core,domain_only,instrument,Mira-1,575,23,domain,domain__strict_core__domain_only__instrument__Mira-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row473,0.0010476632692125374,0.0005238316346062687,0.05269816802557483,0.9734472393816186,0.006619529809270586,26,10,0,0,1.5,0.12299470431466765,0.03500693757086992
strict_core,domain_only,instrument,Mira-1,575,23,domain,domain__strict_core__domain_only__instrument__Mira-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row475,0.0004524063022525755,0.00022620315112628774,0.049389664257157684,0.9799639246918247,0.0038615100431655136,13,10,0,0,1.0,0.10484725886136949,0.03594194632023573
strict_core,domain_only,instrument,Mira-1,575,23,domain,domain__strict_core__domain_only__instrument__Mira-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row477,0.0006633277631528408,0.0003316638815764204,0.054863010622273896,0.9649608425672681,0.004340199906977692,13,8,0,0,1.5,0.05103333175003137,0.03280683979392052
strict_core,domain_only,instrument,Mira-1,575,23,domain,domain__strict_core__domain_only__instrument__Mira-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row479,0.0011836836434608751,0.0005918418217304376,0.06920343640359046,0.9547208708296443,0.005569968505629471,15,9,0,0,2.0,0.2404842984451324,0.03293552249670029
strict_core,domain_only,instrument,Mira-1,575,23,domain,domain__strict_core__domain_only__instrument__Mira-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row481,0.005445125010727516,0.002722562505363758,0.07857969210745033,0.8997956484864429,0.015107023224097377,61,15,0,0,2.0,0.2438350981865863,0.1371666118502617
strict_core,domain_only,instrument,Mira-1,575,23,domain,domain__strict_core__domain_only__instrument__Mira-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row495,0.0008975966906226536,0.0004487983453113268,0.06780971633541416,0.9645496570493453,0.0026687956524879806,14,9,0,0,1.0,0.09047087795143216,0.01944166049361229
strict_core,domain_only,instrument,Mira-1,575,23,domain,domain__strict_core__domain_only__instrument__Mira-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row497,0.004552471902100142,0.002276235951050071,0.14640603470125732,0.7536472558613591,0.01033365252826895,37,6,0,0,2.0,0.15542434710700959,0.08956837421283126
strict_core,domain_only,instrument,Mira-1,575,23,domain,domain__strict_core__domain_only__instrument__Mira-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row498,0.003817956862785819,0.0019089784313929094,0.05035493062594124,0.914738721861325,0.012017344108649663,50,11,0,0,4.0,0.6899376820825097,0.0835915207862854
strict_core,domain_only,instrument,Mira-1,575,23,domain,domain__strict_core__domain_only__instrument__Mira-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row499_scan4214,0.016928060871773724,0.008464030435886862,0.12499866840001943,0.636913518929509,0.008538862179432597,22,5,0,0,3.0,0.13899797992095286,0.08434221148490906
strict_core,domain_only,instrument,Mira-1,575,23,domain,domain__strict_core__domain_only__instrument__Mira-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row499_scan4213,0.019553041785123057,0.009776520892561529,0.14420552188613725,0.6661634760352113,0.008837772001113211,25,6,0,0,2.5,0.2240158490199463,0.08766478300094604
strict_core,domain_only,instrument,Mira-1,575,23,domain,domain__strict_core__domain_only__instrument__Mira-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row501,0.0007185190844714131,0.00035925954223570654,0.07100840601171798,0.9666652482225048,0.003190789730288088,9,8,0,0,1.5,0.16545792192254838,0.03676046570762992
strict_core,domain_only,instrument,Mira-2,523,75,domain,domain__strict_core__domain_only__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row74,0.0012383131428109332,0.0006191565714054666,0.055325118817462764,0.9818384088444633,0.002854027551864939,5,2,0,0,3.5,0.2126085264423349,0.04290795815177262
strict_core,domain_only,instrument,Mira-2,523,75,domain,domain__strict_core__domain_only__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row87,0.0017581152814729896,0.0008790576407364948,0.050139111022067064,0.9731939479839326,0.00591483960892739,16,7,0,0,5.0,0.1966546116296871,0.03799005597829819
strict_core,domain_only,instrument,Mira-2,523,75,domain,domain__strict_core__domain_only__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row108,0.0019717538948626485,0.0009858769474313243,0.049209596457735025,0.9805711435098442,0.004950529391478215,6,3,0,0,1.0,0.44740381195379075,0.030163738876581192
strict_core,domain_only,instrument,Mira-2,523,75,domain,domain__strict_core__domain_only__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row222,0.00432160779350223,0.002160803896751115,0.0937628708074111,0.9239291853989159,0.005188767438812647,11,6,0,0,1.5,0.10529805600435492,0.07653642445802689
strict_core,domain_only,instrument,Mira-2,523,75,domain,domain__strict_core__domain_only__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row223,0.0018513398879948491,0.0009256699439974246,0.05823144448657707,0.9764266902319028,0.0025990521846740323,10,9,0,0,2.0,0.07661790369536531,0.0642586350440979
strict_core,domain_only,instrument,Mira-2,523,75,domain,domain__strict_core__domain_only__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row224,0.001642136276245298,0.000821068138122649,0.06799020904861384,0.9610418859990597,0.0039084156547739566,12,8,0,0,1.0,0.1755287921805919,0.05347815342247486
strict_core,domain_only,instrument,Mira-2,523,75,domain,domain__strict_core__domain_only__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row225,0.005549978146498067,0.0027749890732490334,0.10971129652860284,0.9198237116087155,0.003095040981133934,2,1,0,0,5.0,0.897611645494428,0.09094648930476978
strict_core,domain_only,instrument,Mira-2,523,75,domain,domain__strict_core__domain_only__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row226,0.004588733683696269,0.0022943668418481345,0.09000491887352367,0.9330110827245888,0.004954767155993198,13,8,0,0,1.0,0.3032768222191023,0.0728274374268949
strict_core,domain_only,instrument,Mira-2,523,75,domain,domain__strict_core__domain_only__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row227,0.005601470959324747,0.0028007354796623736,0.1060475366406013,0.920907834052285,0.0033971137144336743,1,0,0,0,,,
strict_core,domain_only,instrument,Mira-2,523,75,domain,domain__strict_core__domain_only__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row228,0.0017699654330525002,0.0008849827165262501,0.055597126329602314,0.978199450877041,0.0025695348809573002,10,8,0,0,2.0,0.08066705108940803,0.07502913707867265
strict_core,domain_only,instrument,Mira-2,523,75,domain,domain__strict_core__domain_only__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row229,0.010170937880066453,0.005085468940033227,0.11899170424202955,0.8681701330639016,0.00549316449365246,12,8,0,0,2.5,0.1624014990660958,0.08971073653083295
strict_core,domain_only,instrument,Mira-2,523,75,domain,domain__strict_core__domain_only__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row230,0.005818781108884254,0.002909390554442127,0.08966314462119261,0.9314764166520745,0.00528658102299752,11,11,0,0,3.0,0.1812304458932943,0.033389829099178314
strict_core,domain_only,instrument,Mira-2,523,75,domain,domain__strict_core__domain_only__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row231,0.003814442615396554,0.001907221307698277,0.09058234695320964,0.9502685861220094,0.001990709302481264,2,2,0,0,3.0,0.6030705642778282,0.015051230788230896
strict_core,domain_only,instrument,Mira-2,523,75,domain,domain__strict_core__domain_only__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row232,0.003396692853722934,0.001698346426861467,0.07472245767228677,0.9594477406664095,0.0028873445445372326,10,10,0,0,1.5,0.09495384937544392,0.07340196147561073
