stage,scenario,outer_fold,model_family,model,representation,curriculum,kl_schedule,beta_target,seed,observation_uid,mse,smooth_l1,spectral_angle,pearson_correlation,first_derivative_mae,reference_peak_count,matched_peak_count,repeatable_reference_peak_count,repeatable_matched_peak_count,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session1_row36,0.00423799274739016,0.00211899637369508,0.1625513899892074,0.796139876359028,0.01161884166686962,63,9,4,2,2.0,0.8369184584399992,0.057337963953614235
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session1_row37,0.006796526437476698,0.003398263218738349,0.13116900519596572,0.8296559046771075,0.018368990065313742,82,14,3,2,2.0,0.8471735359748006,0.11224883608520031
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session1_row38,0.0026375102422220875,0.0013187551211110437,0.09252217431504275,0.9324196317265151,0.009136109861512004,35,14,3,3,1.0,0.5203648769653583,0.039512110874056816
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session1_row50,0.002792947968271808,0.001396473984135904,0.1377013978705131,0.8758589411160586,0.006237672036043348,22,11,1,1,1.0,0.2837416054721225,0.03215863835066557
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session1_row54,0.0018362124296135201,0.0009181062148067601,0.027733398433290958,0.9707538793842528,0.0053768685247216905,5,3,0,0,3.0,0.20919722450500036,0.027162030339241028
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session1_row64,0.0002669845587002326,0.0001334922793501163,0.01511766092732302,0.9975496972742616,0.0025708556506184063,2,2,1,1,0.5,0.13969413955258522,0.038784032920375466
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session1_row65,0.002790622723096102,0.001395311361548051,0.09753753958365523,0.8592781984255456,0.01710522169779454,76,12,2,2,2.5,2.906055053440812,0.057618264108896255
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session1_row177,0.02852936933048508,0.01426468466524254,0.13612133657189804,0.38921301768640165,0.06368654991845168,142,30,4,0,3.0,1.6576763615741466,0.16438717395067215
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session1_row181,0.020540427098797217,0.010270213549398608,0.14274041079386146,0.3514193325072063,0.054822836178521225,146,33,7,3,3.0,1.435362796680631,0.132515549659729
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session1_row188,0.0034436580365401074,0.0017218290182700537,0.06423113394746315,0.9477691923109177,0.02274593180452939,86,15,4,4,4.0,0.19507046461753058,0.07636867463588715
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session1_row191,0.00033862472921893485,0.00016931236460946742,0.02338680662385712,0.995567819391691,0.004851945145097228,11,10,5,5,1.0,0.028757616030513813,0.013715679291635752
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session1_row202,0.013366260098320369,0.006683130049160184,0.11326167948612499,0.7334675670012166,0.04393835414533637,127,27,5,2,2.0,1.693318000983171,0.14113788306713104
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session1_row204,0.009494749418493004,0.004747374709246502,0.13137051489717874,0.629572467366501,0.037798499343750465,128,19,2,2,2.0,1.9667687321463532,0.10623905062675476
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session1_row223,9.319990059628368e-05,4.659995029814184e-05,0.011707415025287467,0.9988586064425945,0.0014945008925941953,9,8,4,4,0.5,0.04433127437875022,0.022397106513381004
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session1_row227,0.0010951274748937647,0.0005475637374468824,0.031247057480872736,0.9892632323763623,0.002685669667054234,1,0,0,0,,,
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session1_row230,0.0015022172409036054,0.0007511086204518027,0.03352311479247497,0.9833774127200247,0.003372365487323675,9,8,5,5,1.0,0.08431196247309947,0.03179798647761345
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session1_row231,0.000574461099639135,0.0002872305498195675,0.019139769086281087,0.9912175528388438,0.0025655362552164922,1,0,0,0,,,
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session1_row239,0.00129025593578069,0.000645127967890345,0.0411752750001015,0.9882987604644531,0.003857264360579263,11,8,6,6,1.0,0.12935188026934408,0.0734354043379426
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session1_row242,0.0006583447982011958,0.0003291723991005979,0.03537729718554078,0.992425154351931,0.0017215917908950879,4,2,0,0,2.5,0.021166612620089335,0.03436334780417383
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session1_row243,0.0029723502819443692,0.0014861751409721846,0.07203315926934489,0.9665502989619864,0.005658298295581647,11,4,1,1,2.5,0.12685891696212592,0.11999404290691018
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session1_row257,0.0008846466230437208,0.0004423233115218604,0.02681977298702437,0.9914654859479451,0.002991987531173176,11,10,6,6,1.0,0.09504851633003308,0.0440201498568058
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session1_row261,0.011212699946343491,0.0056063499731717455,0.10899669092395098,0.7686665231557177,0.03847486442154539,114,28,6,6,2.0,0.7138621218495764,0.18680159375071526
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session2_row39,0.0019874899203217167,0.0009937449601608583,0.07283588523701957,0.9273664550820637,0.01919339862448396,94,10,3,2,2.5,4.278617409807721,0.05492677818983793
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session2_row40,0.0001570229560914817,7.851147804574084e-05,0.009972554871199989,0.9987804083767655,0.0025702066598127463,5,5,2,2,2.0,0.0691714868952094,0.010460935533046722
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session2_row41,0.00025687477635245697,0.00012843738817622848,0.01398432792391835,0.997866175960427,0.0023646282607556455,3,0,0,0,,,
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session2_row42,0.026926167595808067,0.013463083797904033,0.14403767023296202,0.2965747124548574,0.06306912592302459,143,27,1,0,2.0,2.2796118041029674,0.20026353001594543
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session2_row47,0.0019110129603220093,0.0009555064801610047,0.08016934318425795,0.8996248541493294,0.01773145296411323,81,11,1,1,2.0,0.4488314357170338,0.06926680356264114
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session2_row48,0.00019577060403402866,9.788530201701433e-05,0.0107121723970452,0.998736725396084,0.0021061907918192447,2,2,1,1,0.0,0.06338447907453389,0.012003183364868164
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session2_row90,0.0001319681227791429,6.598406138957146e-05,0.009217664048537352,0.9989719954941991,0.0022969005543771867,0,0,0,0,,,
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session2_row91,0.01802142843344396,0.00901071421672198,0.11942417710111194,0.6396799757208008,0.057784679773529725,145,25,10,5,2.0,0.9511375805487432,0.23720668628811836
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session2_row111,0.0002642636865004503,0.00013213184325022514,0.029454452959757984,0.9936363922061584,0.00180430746986011,14,14,2,2,1.0,0.0714078141380036,0.02383859921246767
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session2_row112,0.0009717168900745841,0.00048585844503729205,0.04922632654359569,0.9830082392727679,0.0033194705924610647,15,13,4,4,2.0,0.1422422203734593,0.042670958675444126
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session2_row115,0.00033083800520003535,0.00016541900260001768,0.034929849544770415,0.9907576765494892,0.0021356231069720316,15,13,1,1,2.0,0.06636567898226214,0.022455445490777493
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session2_row120,0.001025267138035732,0.000512633569017866,0.048553103792984165,0.9825945223324595,0.0034797900809202735,16,12,1,1,1.0,0.17374605482983607,0.031453412026166916
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session2_row190,0.0010138994778106465,0.0005069497389053232,0.06815187344468729,0.949836908638919,0.011632012262000769,48,8,5,4,1.5,0.14443263772841375,0.0657861027866602
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session2_row195,0.00308441487793938,0.00154220743896969,0.08063794455281746,0.864164653483943,0.022422176524622566,94,11,10,3,3.0,2.612395945897331,0.0816510021686554
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session2_row202,0.0008803674948486614,0.0004401837474243307,0.03300088518316397,0.9717923203680896,0.009353845406855856,26,10,5,5,2.5,0.21204118525163987,0.0631399005651474
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session2_row203,0.0016017517964865408,0.0008008758982432704,0.03750649072850606,0.9643269617718551,0.012255201179068536,41,11,7,7,2.0,0.41142943545230737,0.02548450231552124
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session2_row207,0.0007084032695168682,0.0003542016347584341,0.025618077308472136,0.9868132264346832,0.007459640526628521,18,11,3,3,1.0,0.186448454363297,0.00995403528213501
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session2_row213,0.001741888314288032,0.000870944157144016,0.026049491786536615,0.9815968834710306,0.015883874935763223,71,9,3,3,3.0,3.8373582833583924,0.05871081352233887
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session2_row215,0.0013760322490821892,0.0006880161245410946,0.019881640865655276,0.9917931298125988,0.020885227549422,107,7,3,1,1.0,0.7936834197123545,0.03924638032913208
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session2_row216,0.0019365717035633757,0.0009682858517816879,0.021986177884823092,0.9858121607758672,0.019671884039416908,90,10,3,2,2.0,1.1429515543401694,0.04431399703025818
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session2_row218,0.0019885912217885928,0.0009942956108942964,0.028360090153739866,0.9739730184613056,0.016734306058580322,84,10,4,3,3.0,1.3326576088802518,0.04496563971042633
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session2_row223,0.02337630858864105,0.011688154294320525,0.12093751727922067,0.48231201773231913,0.06249373542186472,145,29,15,4,3.0,2.322492689488512,0.17069871723651886
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session2_row225,0.023540366543315087,0.011770183271657544,0.13222626857517158,0.48819762752534834,0.05513072129763064,134,16,22,8,2.0,0.9603017906010451,0.41163256764411926
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session2_row229,0.00198463450514749,0.000992317252573745,0.0852099664080618,0.892576030349897,0.01952809032684724,94,10,8,4,1.5,0.7900695090937748,0.08362376666627824
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session2_row287,0.00039089082111593877,0.00019544541055796939,0.025098709905396435,0.9942527811711088,0.0031165178938369668,11,11,5,5,1.0,0.08960844023092387,0.01837315410375595
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session2_row292,0.0010816206541645035,0.0005408103270822518,0.03910890962943179,0.9898169366832015,0.003211096434180425,12,10,6,6,1.5,0.1608744046566944,0.025153576396405697
