stage,scenario,outer_fold,model_family,model,representation,curriculum,kl_schedule,seed,observation_uid,mse,smooth_l1,spectral_angle,pearson_correlation,first_derivative_mae,reference_peak_count,matched_peak_count,repeatable_reference_peak_count,repeatable_matched_peak_count,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change
outer,nato_outer_o1__train_strict_core__test_strict_core,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,session1_row41,0.006468790259194735,0.0032343951295973677,0.05894298060127098,0.9656971443101762,0.003924000667674201,5,3,0,0,2.0,0.2243409101993575,0.12330850213766098
outer,nato_outer_o1__train_strict_core__test_strict_core,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,session1_row42,0.0011831953209980907,0.0005915976604990453,0.06560658890692055,0.9719968889679972,0.004692537621420862,15,9,3,3,1.0,0.18911769954480823,0.04435776732861996
outer,nato_outer_o1__train_strict_core__test_strict_core,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,session1_row51,0.00860222622374654,0.00430111311187327,0.1670556556111814,0.7549742936342525,0.019501438065116027,82,11,9,7,3.0,1.31368970315786,0.14748254674486816
outer,nato_outer_o1__train_strict_core__test_strict_core,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,session1_row56,0.023435979109450646,0.011717989554725323,0.13302104713678653,0.3729219045722474,0.05728701665906036,153,14,15,1,3.0,7.878238736363533,0.053731754422187805
outer,nato_outer_o1__train_strict_core__test_strict_core,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,session1_row58,0.021812592147438664,0.010906296073719332,0.12480100777236125,0.44494882202428615,0.052884615255253654,146,15,15,0,3.0,3.689321717961872,0.2593357563018799
outer,nato_outer_o1__train_strict_core__test_strict_core,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,session1_row67,0.013920352625402917,0.006960176312701459,0.09655786545394789,0.767904598473795,0.04113935808372584,132,12,13,5,2.0,4.066112125697555,0.15977274626493454
outer,nato_outer_o1__train_strict_core__test_strict_core,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,session1_row132,0.020648711933610914,0.010324355966805457,0.1355350635668823,0.5621077230913302,0.053245532986308845,143,15,30,5,2.0,5.763491128868601,0.08739033341407776
outer,nato_outer_o1__train_strict_core__test_strict_core,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,session1_row135,0.012350849054003752,0.006175424527001876,0.11480640685622437,0.7979993795534458,0.03414355046248862,120,12,28,5,2.0,0.7942410006560506,0.1898477952927351
outer,nato_outer_o1__train_strict_core__test_strict_core,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,session1_row136,0.007249674701437266,0.003624837350718633,0.047332191960346964,0.9466810094132325,0.024198684856029492,118,5,5,0,2.0,5.471331704825652,0.03159564733505249
outer,nato_outer_o1__train_strict_core__test_strict_core,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,session1_row138,0.0067163725621718845,0.0033581862810859423,0.04166817689559732,0.9665887766655219,0.0037280667594833563,9,6,3,2,3.0,0.6833307305313021,0.09299255162477493
outer,nato_outer_o1__train_strict_core__test_strict_core,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,session1_row182,0.03436901590107988,0.01718450795053994,0.14241480103265994,0.3772104442715579,0.07129682837187179,147,14,3,2,1.5,7.790975011739674,0.23897359520196915
outer,nato_outer_o1__train_strict_core__test_strict_core,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,session1_row194,0.02842361917065459,0.014211809585327294,0.14315842271320647,0.28153627961783856,0.056101218261423384,145,11,1,1,1.0,7.540791234422027,0.06748032569885254
outer,nato_outer_o1__train_strict_core__test_strict_core,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,session1_row199,0.0013959757326487093,0.0006979878663243547,0.04083844268764009,0.9876220181854073,0.004501626876382423,10,10,7,7,1.0,0.08675374948886166,0.029636815190315247
outer,nato_outer_o1__train_strict_core__test_strict_core,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,session1_row206,0.002116921249173513,0.0010584606245867564,0.05211054428993315,0.9761757436121534,0.005813830424366253,11,10,6,6,2.5,0.11675665806431304,0.04536200314760208
outer,nato_outer_o1__train_strict_core__test_strict_core,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,session1_row207,0.0030068509757318275,0.0015034254878659138,0.05989039975897566,0.9686444468102955,0.011804409106927259,40,9,5,5,3.0,0.1158877027939119,0.1201752033084631
outer,nato_outer_o1__train_strict_core__test_strict_core,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,session1_row209,0.007307623325075713,0.0036538116625378565,0.19608141530758044,0.6554781006042716,0.011479401117966128,41,5,1,1,3.0,3.9443283960361444,0.07984433695673943
outer,nato_outer_o1__train_strict_core__test_strict_core,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,session1_row213,0.022893320084325354,0.011446660042162677,0.13860194551922791,0.6017860933826115,0.04221240954377988,124,16,5,1,3.0,3.4917028909118173,0.12920382618904114
outer,nato_outer_o1__train_strict_core__test_strict_core,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,session1_row226,0.0031977211839419846,0.0015988605919709923,0.04646910371114464,0.971696597492628,0.0033741933930182965,11,7,0,0,1.0,0.322993319942966,0.04823486506938934
outer,nato_outer_o1__train_strict_core__test_strict_core,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,session1_row228,0.0011663072794567293,0.0005831536397283647,0.041056149504321605,0.9865260038343004,0.002310528212443127,9,9,5,5,1.0,0.028262465811106804,0.07547368854284286
outer,nato_outer_o1__train_strict_core__test_strict_core,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,session1_row232,0.0016199806114329915,0.0008099903057164958,0.04372481900628204,0.9801650843556193,0.002540071023811054,9,8,7,7,1.0,0.09351595683312709,0.02264447510242462
outer,nato_outer_o1__train_strict_core__test_strict_core,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,session1_row233,0.002282403872124674,0.001141201936062337,0.03295375250145064,0.9793923648398625,0.002627211458581899,1,0,0,0,,,
outer,nato_outer_o1__train_strict_core__test_strict_core,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,session1_row237,0.0018594436332379702,0.0009297218166189851,0.026640746982161827,0.9872994787790349,0.002704083800864672,12,11,3,3,2.0,0.18421394679197814,0.024988174438476562
outer,nato_outer_o1__train_strict_core__test_strict_core,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,session1_row244,0.0023850764730362745,0.0011925382365181373,0.06266159226370371,0.9731861128791244,0.002474744544841607,9,3,2,0,0.0,0.6387053719063669,0.0036265328526496887
outer,nato_outer_o1__train_strict_core__test_strict_core,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,session1_row245,0.0014641733741935761,0.0007320866870967881,0.052480893411569134,0.9832202075221019,0.0030445294373273716,8,4,0,0,3.0,0.5250215466930133,0.066930309869349
outer,nato_outer_o1__train_strict_core__test_strict_core,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,session2_row15,0.0021963459280967767,0.0010981729640483883,0.0950888949485264,0.9050013825700073,0.011654193312195795,45,9,2,2,3.0,0.22864952484476259,0.05373688228428364
outer,nato_outer_o1__train_strict_core__test_strict_core,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,session2_row19,0.0012744978074738069,0.0006372489037369034,0.027735331940694472,0.9917724227402185,0.0024859023151527384,4,2,1,1,2.0,0.13251644823957526,0.10092189721763134
outer,nato_outer_o1__train_strict_core__test_strict_core,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,session2_row35,0.0018236459736417437,0.0009118229868208718,0.08900218150433085,0.9194886022799366,0.012836474187206477,56,8,1,1,2.5,0.2830269382953189,0.06805799808353186
outer,nato_outer_o1__train_strict_core__test_strict_core,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,session2_row36,0.0025023153297683994,0.0012511576648841997,0.043166944860335704,0.9779315852875694,0.002496379541033613,6,2,1,1,1.0,0.1251083790610868,0.11766909062862396
outer,nato_outer_o1__train_strict_core__test_strict_core,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,session2_row37,0.001030498390320885,0.0005152491951604425,0.025222119652999423,0.9937261809647709,0.002928242015602466,7,3,2,2,0.0,0.1740908148531105,0.09050038084387779
outer,nato_outer_o1__train_strict_core__test_strict_core,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,session2_row38,0.011531802923291857,0.0057659014616459284,0.12058431512163753,0.6548462875950759,0.038273218519877576,136,13,1,1,3.0,2.963509649458341,0.1152493953704834
outer,nato_outer_o1__train_strict_core__test_strict_core,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,session2_row49,0.026277983809197533,0.013138991904598767,0.13185245850034003,0.44323988985080126,0.058064120370794885,139,14,19,3,2.5,2.01959459989418,0.27851198613643646
outer,nato_outer_o1__train_strict_core__test_strict_core,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,session2_row66,0.0008674929390833867,0.00043374646954169333,0.01997855037497217,0.9961910888428278,0.0025079952631079194,0,0,0,0,,,
outer,nato_outer_o1__train_strict_core__test_strict_core,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,session2_row86,0.001975248731337938,0.000987624365668969,0.07363458437937088,0.9292669699575861,0.015311039668907012,67,6,3,2,2.5,0.7119972732833653,0.10007680393755436
outer,nato_outer_o1__train_strict_core__test_strict_core,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,session2_row87,0.0011601124040227253,0.0005800562020113626,0.026355826367176233,0.9925498746341056,0.0027575101856408377,6,4,2,2,0.5,0.1543626252451101,0.057235920801758766
outer,nato_outer_o1__train_strict_core__test_strict_core,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,session2_row105,0.002323357869050452,0.001161678934525226,0.10499677826155238,0.9228582407116195,0.0028769668653382853,14,8,1,1,1.5,0.19348898111805285,0.051408767234534025
outer,nato_outer_o1__train_strict_core__test_strict_core,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,session2_row109,0.0032762453424416576,0.0016381226712208288,0.12972954810842893,0.891698082777883,0.002916020083539479,13,8,1,1,2.5,0.18474855850174038,0.0525876022875309
outer,nato_outer_o1__train_strict_core__test_strict_core,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,session2_row110,0.0015511854672869412,0.0007755927336434706,0.07350977335986666,0.9609611995890099,0.0030705970976539123,16,9,3,3,1.0,0.16759504547594015,0.052431073039770126
outer,nato_outer_o1__train_strict_core__test_strict_core,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,session2_row116,0.006009077799857279,0.0030045388999286396,0.09587991664727201,0.9286063008391228,0.005124343138325328,15,12,4,4,2.0,0.1385819627237115,0.07088548876345158
outer,nato_outer_o1__train_strict_core__test_strict_core,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,session2_row118,0.0008505333037819965,0.00042526665189099826,0.05348182251266943,0.981321276645096,0.0023932012453561973,13,8,3,3,2.0,0.17448188100846396,0.04043477959930897
outer,nato_outer_o1__train_strict_core__test_strict_core,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,session2_row165,0.023549052215165255,0.011774526107582627,0.11757976602066601,0.49276100078358154,0.05649613206407854,140,13,40,5,2.0,3.9780675762820388,0.19199007749557495
outer,nato_outer_o1__train_strict_core__test_strict_core,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,session2_row166,0.028299550076927492,0.014149775038463746,0.13205520455764988,0.4157325427708,0.060102651193239064,142,14,37,5,2.0,3.1601162981197746,0.1594279706478119
outer,nato_outer_o1__train_strict_core__test_strict_core,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,session2_row177,0.0034400314736864794,0.0017200157368432397,0.02910485405337108,0.983469515587052,0.02003467625871833,94,4,8,2,2.0,6.619742320755944,0.02714407444000244
outer,nato_outer_o1__train_strict_core__test_strict_core,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,session2_row235,0.002957465998401037,0.0014787329992005185,0.05164943324640854,0.9491897631042375,0.013991456112624812,57,7,5,5,2.0,0.1801329704537061,0.09720586240291595
outer,nato_outer_o1__train_strict_core__test_strict_core,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,session2_row241,0.002500904433157665,0.0012504522165788325,0.08822962480311249,0.8893241390808732,0.01681766373953516,72,10,10,7,2.5,0.628317367430703,0.1026176093146205
outer,nato_outer_o1__train_strict_core__test_strict_core,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,session2_row259,0.010110580383526517,0.0050552901917632585,0.05870039044107265,0.8872125509073182,0.012876873348972627,43,3,4,0,1.0,21.569617882334317,0.04014742374420166
outer,nato_outer_o1__train_strict_core__test_strict_core,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,session2_row266,0.02748757614058192,0.01374378807029096,0.12959654401155982,0.40820210535680174,0.05821643940347712,136,10,18,2,3.0,1.3721510660687626,0.4213601239025593
outer,nato_outer_o1__train_strict_core__test_strict_core,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,session2_row267,0.03685064561756645,0.018425322808783225,0.14374485139262377,0.3850973402062352,0.06614686210905867,151,10,29,3,3.0,4.733822959433532,0.23730309307575226
outer,nato_outer_o1__train_strict_core__test_strict_core,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,session2_row272,0.0167230423797051,0.00836152118985255,0.11017942965709013,0.6843457788687022,0.04319524003858013,131,13,0,0,2.0,4.198663706509785,0.134208083152771
outer,nato_outer_o1__train_strict_core__test_strict_core,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,session2_row273,0.016315654223233094,0.008157827111616547,0.1030705299788762,0.7009915966788121,0.04513378973651145,140,13,0,0,3.0,0.292553052244756,0.33635492622852325
outer,nato_outer_o1__train_strict_core__test_strict_core,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,session2_row331,0.009044596446403938,0.004522298223201969,0.08181459486452032,0.9240599594124561,0.006039697271771729,10,6,4,4,1.5,0.4981697368940127,0.1849163081496954
outer,nato_outer_o1__train_strict_core__test_strict_core,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,session2_row332,0.0034640819497306907,0.0017320409748653454,0.049321866725076303,0.9665425882129028,0.003509277933875897,6,6,2,2,3.0,0.325041361943495,0.09328985214233398
outer,nato_outer_o1__train_strict_core__test_strict_core,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,session2_row334,0.014509814106907326,0.007254907053453663,0.1852397602428244,0.7673823472295431,0.005385827244962066,15,5,4,3,2.0,0.21977404725924532,0.31477019004523754
outer,nato_outer_o1__train_strict_core__test_strict_core,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,session2_row336,0.0010682595829892,0.0005341297914946,0.03281691049231657,0.989614482034393,0.004072002115967085,11,11,6,6,1.0,0.13911214702036281,0.024045944213867188
outer,nato_outer_o1__train_strict_core__test_strict_core,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,session2_row339,0.0021730548976263584,0.0010865274488131792,0.06231644931638733,0.9659283512735451,0.0029045829439668784,8,8,3,3,2.5,0.04295246381081978,0.08895425125956535
outer,nato_outer_o1__train_strict_core__test_strict_core,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,session2_row340,0.004119096434681077,0.0020595482173405384,0.09346620456876946,0.9471822895398876,0.0031786743667576696,15,9,5,5,2.0,0.10520395994012406,0.05459171533584595
outer,nato_outer_o1__train_strict_core__test_strict_core,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,session2_row343,0.002835550829753992,0.001417775414876996,0.024861539730835845,0.9839215714418803,0.003678715287907315,4,1,0,0,2.0,0.15596330702634553,0.031697094440460205
outer,nato_outer_o1__train_strict_core__test_strict_core,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,session2_row345,0.0028451021064241273,0.0014225510532120636,0.02461967235098184,0.9895558686668336,0.002201044125083302,2,1,0,0,1.0,0.4712194770679253,0.008334547281265259
