epoch,beta,train_loss,train_reconstruction_loss,train_kl_unnormalized,train_kl_normalized,evaluation_subset,domain_protocol,domain_type,heldout_domain,n_train,n_test_partition,stage,scenario,outer_fold,model_family,model,representation,curriculum,kl_schedule,seed,fixed_epoch_count
37,0.88,0.021917310260600092,0.01656181834472023,8.526186370039694,0.006085786131363093,quality_pass,domain_only,instrument,Agilent-1,471,29,domain,domain__quality_pass__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
38,0.96,0.022533837808671776,0.016788662413249857,8.384365577859738,0.0059845578714202265,quality_pass,domain_only,instrument,Agilent-1,471,29,domain,domain__quality_pass__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
39,1.0,0.022793545729763443,0.01719433389952102,7.844495592097061,0.005599211700283413,quality_pass,domain_only,instrument,Agilent-1,471,29,domain,domain__quality_pass__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
40,1.0,0.022083250841327534,0.016376768106361357,7.994782567277329,0.005706482917399949,quality_pass,domain_only,instrument,Agilent-1,471,29,domain,domain__quality_pass__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
41,1.0,0.02256141444015655,0.017410642544555058,7.2162317156538585,0.0051507721025366585,quality_pass,domain_only,instrument,Agilent-1,471,29,domain,domain__quality_pass__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
42,1.0,0.022097334273618246,0.016332075816446683,8.077127136748814,0.005765258484474528,quality_pass,domain_only,instrument,Agilent-1,471,29,domain,domain__quality_pass__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
43,1.0,0.022297352560323263,0.016853969779474592,7.626179006702075,0.005443382588652445,quality_pass,domain_only,instrument,Agilent-1,471,29,domain,domain__quality_pass__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
44,1.0,0.0223700122951259,0.016632921353077434,8.03766452076582,0.0057370910212461235,quality_pass,domain_only,instrument,Agilent-1,471,29,domain,domain__quality_pass__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
45,1.0,0.022295925307488997,0.016991115105981027,7.432039651648001,0.005304810600748038,quality_pass,domain_only,instrument,Agilent-1,471,29,domain,domain__quality_pass__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
46,1.0,0.022200698922773834,0.01665715567546159,7.7665042421620365,0.005543543356289819,quality_pass,domain_only,instrument,Agilent-1,471,29,domain,domain__quality_pass__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
47,1.0,0.02220167358051946,0.016588412632576474,7.864178550218067,0.00561326092092653,quality_pass,domain_only,instrument,Agilent-1,471,29,domain,domain__quality_pass__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
48,1.0,0.021570771426405372,0.016000251418212923,7.804298838232733,0.005570520227146847,quality_pass,domain_only,instrument,Agilent-1,471,29,domain,domain__quality_pass__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
49,1.0,0.021732714106259578,0.016318265732274947,7.585641626086711,0.005414447984358823,quality_pass,domain_only,instrument,Agilent-1,471,29,domain,domain__quality_pass__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
50,1.0,0.021615023354974016,0.01619189358346022,7.597804950301055,0.005423129871735228,quality_pass,domain_only,instrument,Agilent-1,471,29,domain,domain__quality_pass__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
51,0.0,0.015292208200822843,0.015292208200822843,9.765215017233684,0.00697017488739021,quality_pass,domain_only,instrument,Agilent-1,471,29,domain,domain__quality_pass__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
52,0.08,0.014422027370447565,0.01320011547970291,21.398733515648324,0.015273899725659047,quality_pass,domain_only,instrument,Agilent-1,471,29,domain,domain__quality_pass__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
53,0.16,0.015406238729818358,0.012358936866757217,26.682936629925056,0.019045636423929375,quality_pass,domain_only,instrument,Agilent-1,471,29,domain,domain__quality_pass__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
54,0.24,0.016055858575377117,0.012422519878359737,21.209615405704312,0.015138911781373528,quality_pass,domain_only,instrument,Agilent-1,471,29,domain,domain__quality_pass__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
55,0.32,0.01651553194495333,0.013037844143823706,15.225752579431878,0.010867774860408193,quality_pass,domain_only,instrument,Agilent-1,471,29,domain,domain__quality_pass__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
56,0.4,0.017023883447557245,0.013495656106059465,12.357617491622893,0.008820569230280437,quality_pass,domain_only,instrument,Agilent-1,471,29,domain,domain__quality_pass__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
57,0.48,0.017379579887648298,0.013341214697641931,11.786977848935786,0.008413260420368156,quality_pass,domain_only,instrument,Agilent-1,471,29,domain,domain__quality_pass__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
58,0.56,0.017997893649143525,0.013686705426156773,10.785669660871955,0.007698550792913601,quality_pass,domain_only,instrument,Agilent-1,471,29,domain,domain__quality_pass__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
59,0.64,0.01859838335583038,0.013876172561680942,10.33721499027973,0.0073784546682938825,quality_pass,domain_only,instrument,Agilent-1,471,29,domain,domain__quality_pass__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
60,0.72,0.01895031935659943,0.013973100012021965,9.68483868171708,0.006912804198227752,quality_pass,domain_only,instrument,Agilent-1,471,29,domain,domain__quality_pass__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
61,0.8,0.019741511988728415,0.014668360631319748,8.884356474420827,0.006341439310792881,quality_pass,domain_only,instrument,Agilent-1,471,29,domain,domain__quality_pass__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
62,0.88,0.019826071910291215,0.014484680358581482,8.503737657186585,0.006069762781717763,quality_pass,domain_only,instrument,Agilent-1,471,29,domain,domain__quality_pass__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
63,0.96,0.02055961089782148,0.014967087189609584,8.161589839149686,0.005825545923732823,quality_pass,domain_only,instrument,Agilent-1,471,29,domain,domain__quality_pass__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
64,1.0,0.02073843950393853,0.01527146437855916,7.659232381549358,0.005466975290185123,quality_pass,domain_only,instrument,Agilent-1,471,29,domain,domain__quality_pass__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
65,1.0,0.020598265850588268,0.015018369682180654,7.8174345113669235,0.005579896153723714,quality_pass,domain_only,instrument,Agilent-1,471,29,domain,domain__quality_pass__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
66,1.0,0.020406376147314494,0.015111449941787118,7.418192781460513,0.0052949270388726,quality_pass,domain_only,instrument,Agilent-1,471,29,domain,domain__quality_pass__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
67,1.0,0.020515301583172663,0.014930262165084767,7.824640579790573,0.005585039671513614,quality_pass,domain_only,instrument,Agilent-1,471,29,domain,domain__quality_pass__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
68,1.0,0.020274564054361573,0.014796394993197133,7.674914983680547,0.005478169153233795,quality_pass,domain_only,instrument,Agilent-1,471,29,domain,domain__quality_pass__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
69,1.0,0.020315015601536018,0.014922391257452483,7.555066872048024,0.005392624462561045,quality_pass,domain_only,instrument,Agilent-1,471,29,domain,domain__quality_pass__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
70,1.0,0.02009866085306854,0.01489913164620187,7.284540044780496,0.00519952893988615,quality_pass,domain_only,instrument,Agilent-1,471,29,domain,domain__quality_pass__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
71,1.0,0.020229506466513985,0.01455488032216479,7.950150734806264,0.005674625792152936,quality_pass,domain_only,instrument,Agilent-1,471,29,domain,domain__quality_pass__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
72,1.0,0.019957759435389452,0.014609827003550504,7.49245326736677,0.005347932382131884,quality_pass,domain_only,instrument,Agilent-1,471,29,domain,domain__quality_pass__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
73,1.0,0.019779835564663707,0.014428878950465258,7.496689623328531,0.005350956190812656,quality_pass,domain_only,instrument,Agilent-1,471,29,domain,domain__quality_pass__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
74,1.0,0.019889528615965713,0.014451586239973198,7.618557184871341,0.005437942316110879,quality_pass,domain_only,instrument,Agilent-1,471,29,domain,domain__quality_pass__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
75,1.0,0.020012508203807403,0.014481727488639502,7.748623964386634,0.005530780845386605,quality_pass,domain_only,instrument,Agilent-1,471,29,domain,domain__quality_pass__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
76,0.0,0.013548768839290693,0.013548768839290693,9.562239697531277,0.006825296001092988,quality_pass,domain_only,instrument,Agilent-1,471,29,domain,domain__quality_pass__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
77,0.08,0.013044943313278464,0.01195637567558043,19.063540902107384,0.013607095576093778,quality_pass,domain_only,instrument,Agilent-1,471,29,domain,domain__quality_pass__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
78,0.16,0.014001701855656322,0.01133064050306497,23.388481885258052,0.01669413410796435,quality_pass,domain_only,instrument,Agilent-1,471,29,domain,domain__quality_pass__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
79,0.24,0.014615720252638915,0.011378299201702236,18.898445939309024,0.013489254774667397,quality_pass,domain_only,instrument,Agilent-1,471,29,domain,domain__quality_pass__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
80,0.32,0.014853432013271594,0.011721183233469282,13.71337710419025,0.00978827773318362,quality_pass,domain_only,instrument,Agilent-1,471,29,domain,domain__quality_pass__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
81,0.4,0.015456908249994246,0.012239754219754992,11.268081829046748,0.008042884960061919,quality_pass,domain_only,instrument,Agilent-1,471,29,domain,domain__quality_pass__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
82,0.48,0.01609208433238311,0.012288527703604753,11.101630587486705,0.00792407607957652,quality_pass,domain_only,instrument,Agilent-1,471,29,domain,domain__quality_pass__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
83,0.56,0.01660948421908918,0.01231144832530219,10.752765941012438,0.00767506491150067,quality_pass,domain_only,instrument,Agilent-1,471,29,domain,domain__quality_pass__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
84,0.64,0.017220117598613863,0.012883787721616954,9.492497294318651,0.006775515556258852,quality_pass,domain_only,instrument,Agilent-1,471,29,domain,domain__quality_pass__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
85,0.72,0.01770154106768833,0.01282670966600663,9.485610010264532,0.00677059957906105,quality_pass,domain_only,instrument,Agilent-1,471,29,domain,domain__quality_pass__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
86,0.8,0.018044107239653856,0.013057594739232853,8.732630381412061,0.00623314088608998,quality_pass,domain_only,instrument,Agilent-1,471,29,domain,domain__quality_pass__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
87,0.88,0.01830428907936419,0.013103947960900147,8.279180149110767,0.0059094790500433736,quality_pass,domain_only,instrument,Agilent-1,471,29,domain,domain__quality_pass__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
88,0.96,0.018885561409396477,0.013513416913980638,7.839973749375394,0.005595984118040967,quality_pass,domain_only,instrument,Agilent-1,471,29,domain,domain__quality_pass__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
89,1.0,0.018980923953076583,0.013619902616884805,7.5107912683183224,0.005361021604795377,quality_pass,domain_only,instrument,Agilent-1,471,29,domain,domain__quality_pass__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
90,1.0,0.019223984967592922,0.013827234836821217,7.560846731667812,0.005396749986914927,quality_pass,domain_only,instrument,Agilent-1,471,29,domain,domain__quality_pass__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
91,1.0,0.01908764659947144,0.013808748627480934,7.395735706240255,0.005278897720371345,quality_pass,domain_only,instrument,Agilent-1,471,29,domain,domain__quality_pass__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
92,1.0,0.018882016934090612,0.013593115398933174,7.4097517969248905,0.0052889020677550965,quality_pass,domain_only,instrument,Agilent-1,471,29,domain,domain__quality_pass__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
93,1.0,0.018838000956392844,0.01354894578069322,7.409966472860607,0.00528905529825882,quality_pass,domain_only,instrument,Agilent-1,471,29,domain,domain__quality_pass__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
94,1.0,0.018598215255071656,0.013569260668602718,7.045565348015723,0.005028954566749267,quality_pass,domain_only,instrument,Agilent-1,471,29,domain,domain__quality_pass__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
95,1.0,0.018932402944647077,0.013717720498609694,7.305770591565758,0.005214682791981269,quality_pass,domain_only,instrument,Agilent-1,471,29,domain,domain__quality_pass__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
96,1.0,0.019059100921904458,0.01364188826981054,7.589514962174078,0.005417212678211333,quality_pass,domain_only,instrument,Agilent-1,471,29,domain,domain__quality_pass__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
