reference_peak_count,matched_peak_count,repeatable_reference_peak_count,repeatable_matched_peak_count,median_matched_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change,observation_uid,candidate,family_base,row_correlation_to_unsmoothed_family,high_frequency_noise_score,high_frequency_noise_score_reference,relative_high_frequency_noise_reduction
6.0,6.0,2.0,2.0,0.0,0.0,0.0,session2_row95,minimal_minmax,minimal_minmax,1.0,0.0019640169190002646,0.0019640169190002646,0.0
86.0,86.0,4.0,4.0,0.0,0.0,0.0,session2_row96,minimal_minmax,minimal_minmax,1.0,0.038124144927134784,0.038124144927134784,0.0
6.0,6.0,2.0,2.0,0.0,0.0,0.0,session2_row97,minimal_minmax,minimal_minmax,1.0,0.001826923770821557,0.001826923770821557,0.0
140.0,140.0,0.0,0.0,0.0,0.0,0.0,session2_row103,minimal_minmax,minimal_minmax,1.0,0.08643045629607088,0.08643045629607088,0.0
2.0,2.0,0.0,0.0,0.0,0.0,0.0,session2_row104,minimal_minmax,minimal_minmax,1.0,0.0015611480829145633,0.0015611480829145633,0.0
14.0,14.0,1.0,1.0,0.0,0.0,0.0,session2_row105,minimal_minmax,minimal_minmax,1.0,0.0015111240913492693,0.0015111240913492693,0.0
15.0,15.0,3.0,3.0,0.0,0.0,0.0,session2_row106,minimal_minmax,minimal_minmax,1.0,0.0017937567544884531,0.0017937567544884531,0.0
15.0,15.0,1.0,1.0,0.0,0.0,0.0,session2_row107,minimal_minmax,minimal_minmax,1.0,0.002162991536642771,0.002162991536642771,0.0
15.0,15.0,2.0,2.0,0.0,0.0,0.0,session2_row108,minimal_minmax,minimal_minmax,1.0,0.0016531422011099356,0.0016531422011099356,0.0
13.0,13.0,1.0,1.0,0.0,0.0,0.0,session2_row109,minimal_minmax,minimal_minmax,1.0,0.0010011862959165522,0.0010011862959165522,0.0
16.0,16.0,3.0,3.0,0.0,0.0,0.0,session2_row110,minimal_minmax,minimal_minmax,1.0,0.001835595788362538,0.001835595788362538,0.0
14.0,14.0,2.0,2.0,0.0,0.0,0.0,session2_row111,minimal_minmax,minimal_minmax,1.0,0.0014134148604737667,0.0014134148604737667,0.0
15.0,15.0,4.0,4.0,0.0,0.0,0.0,session2_row112,minimal_minmax,minimal_minmax,1.0,0.0019653361620283385,0.0019653361620283385,0.0
16.0,16.0,1.0,1.0,0.0,0.0,0.0,session2_row113,minimal_minmax,minimal_minmax,1.0,0.002466308570686657,0.002466308570686657,0.0
13.0,13.0,4.0,4.0,0.0,0.0,0.0,session2_row114,minimal_minmax,minimal_minmax,1.0,0.0017589416992092374,0.0017589416992092374,0.0
15.0,15.0,1.0,1.0,0.0,0.0,0.0,session2_row115,minimal_minmax,minimal_minmax,1.0,0.0017433923458986275,0.0017433923458986275,0.0
15.0,15.0,4.0,4.0,0.0,0.0,0.0,session2_row116,minimal_minmax,minimal_minmax,1.0,0.002734914160997425,0.002734914160997425,0.0
14.0,14.0,4.0,4.0,0.0,0.0,0.0,session2_row117,minimal_minmax,minimal_minmax,1.0,0.0016278984204117148,0.0016278984204117148,0.0
13.0,13.0,3.0,3.0,0.0,0.0,0.0,session2_row118,minimal_minmax,minimal_minmax,1.0,0.0011657224765303648,0.0011657224765303648,0.0
17.0,17.0,0.0,0.0,0.0,0.0,0.0,session2_row119,minimal_minmax,minimal_minmax,1.0,0.003052120410733037,0.003052120410733037,0.0
16.0,16.0,1.0,1.0,0.0,0.0,0.0,session2_row120,minimal_minmax,minimal_minmax,1.0,0.002310254742800051,0.002310254742800051,0.0
15.0,15.0,5.0,5.0,0.0,0.0,0.0,session2_row121,minimal_minmax,minimal_minmax,1.0,0.001561228480107752,0.001561228480107752,0.0
14.0,14.0,3.0,3.0,0.0,0.0,0.0,session2_row122,minimal_minmax,minimal_minmax,1.0,0.0016487128513788445,0.0016487128513788445,0.0
12.0,12.0,4.0,4.0,0.0,0.0,0.0,session2_row123,minimal_minmax,minimal_minmax,0.9999999999999998,0.0010880471608765891,0.0010880471608765891,0.0
16.0,16.0,2.0,2.0,0.0,0.0,0.0,session2_row124,minimal_minmax,minimal_minmax,1.0,0.002762983880199908,0.002762983880199908,0.0
80.0,80.0,4.0,4.0,0.0,0.0,0.0,session2_row137,minimal_minmax,minimal_minmax,0.9999999999999999,0.03330193165649171,0.03330193165649171,0.0
148.0,148.0,17.0,17.0,0.0,0.0,0.0,session2_row138,minimal_minmax,minimal_minmax,1.0,0.1016405988550608,0.1016405988550608,0.0
152.0,152.0,18.0,18.0,0.0,0.0,0.0,session2_row139,minimal_minmax,minimal_minmax,1.0,0.10231177719360987,0.10231177719360987,0.0
107.0,107.0,11.0,11.0,0.0,0.0,0.0,session2_row142,minimal_minmax,minimal_minmax,1.0,0.06131405413363625,0.06131405413363625,0.0
79.0,79.0,8.0,8.0,0.0,0.0,0.0,session2_row143,minimal_minmax,minimal_minmax,0.9999999999999999,0.035913077426987385,0.035913077426987385,0.0
137.0,137.0,27.0,27.0,0.0,0.0,0.0,session2_row146,minimal_minmax,minimal_minmax,1.0,0.08325042361677364,0.08325042361677364,0.0
134.0,134.0,31.0,31.0,0.0,0.0,0.0,session2_row147,minimal_minmax,minimal_minmax,0.9999999999999999,0.0888444964976245,0.0888444964976245,0.0
83.0,83.0,5.0,5.0,0.0,0.0,0.0,session2_row150,minimal_minmax,minimal_minmax,1.0,0.02427087990217319,0.02427087990217319,0.0
116.0,116.0,9.0,9.0,0.0,0.0,0.0,session2_row151,minimal_minmax,minimal_minmax,0.9999999999999998,0.026326428707182152,0.026326428707182152,0.0
18.0,18.0,5.0,5.0,0.0,0.0,0.0,session2_row154,minimal_minmax,minimal_minmax,1.0,0.014415071318604268,0.014415071318604268,0.0
34.0,34.0,1.0,1.0,0.0,0.0,0.0,session2_row155,minimal_minmax,minimal_minmax,1.0,0.01328156432776886,0.01328156432776886,0.0
23.0,23.0,3.0,3.0,0.0,0.0,0.0,session2_row156,minimal_minmax,minimal_minmax,1.0,0.013525919918870005,0.013525919918870005,0.0
63.0,63.0,4.0,4.0,0.0,0.0,0.0,session2_row159,minimal_minmax,minimal_minmax,1.0,0.027825524493640123,0.027825524493640123,0.0
71.0,71.0,6.0,6.0,0.0,0.0,0.0,session2_row162,minimal_minmax,minimal_minmax,0.9999999999999999,0.030462228680115198,0.030462228680115198,0.0
140.0,140.0,40.0,40.0,0.0,0.0,0.0,session2_row165,minimal_minmax,minimal_minmax,0.9999999999999999,0.09456627808982472,0.09456627808982472,0.0
142.0,142.0,37.0,37.0,0.0,0.0,0.0,session2_row166,minimal_minmax,minimal_minmax,1.0,0.09259387493927143,0.09259387493927143,0.0
147.0,147.0,24.0,24.0,0.0,0.0,0.0,session2_row169,minimal_minmax,minimal_minmax,1.0,0.09583790252295955,0.09583790252295955,0.0
143.0,143.0,24.0,24.0,0.0,0.0,0.0,session2_row170,minimal_minmax,minimal_minmax,1.0,0.09376415565626525,0.09376415565626525,0.0
58.0,58.0,5.0,5.0,0.0,0.0,0.0,session2_row173,minimal_minmax,minimal_minmax,0.9999999999999999,0.02422425446494112,0.02422425446494112,0.0
94.0,94.0,8.0,8.0,0.0,0.0,0.0,session2_row177,minimal_minmax,minimal_minmax,1.0,0.020026919377565205,0.020026919377565205,0.0
111.0,111.0,5.0,5.0,0.0,0.0,0.0,session2_row178,minimal_minmax,minimal_minmax,1.0,0.025291611722944467,0.025291611722944467,0.0
79.0,79.0,3.0,3.0,0.0,0.0,0.0,session2_row179,minimal_minmax,minimal_minmax,1.0,0.017646093488031093,0.017646093488031093,0.0
65.0,65.0,1.0,1.0,0.0,0.0,0.0,session2_row180,minimal_minmax,minimal_minmax,1.0,0.018657214115178438,0.018657214115178438,0.0
37.0,37.0,5.0,5.0,0.0,0.0,0.0,session2_row181,minimal_minmax,minimal_minmax,0.9999999999999998,0.019298630589362376,0.019298630589362376,0.0
35.0,35.0,6.0,6.0,0.0,0.0,0.0,session2_row183,minimal_minmax,minimal_minmax,1.0,0.01727514589629401,0.01727514589629401,0.0
124.0,124.0,29.0,29.0,0.0,0.0,0.0,session2_row187,minimal_minmax,minimal_minmax,1.0,0.0876350188391057,0.0876350188391057,0.0
132.0,132.0,38.0,38.0,0.0,0.0,0.0,session2_row188,minimal_minmax,minimal_minmax,1.0,0.09414694746539932,0.09414694746539932,0.0
146.0,146.0,33.0,33.0,0.0,0.0,0.0,session2_row189,minimal_minmax,minimal_minmax,0.9999999999999999,0.0919780544656707,0.0919780544656707,0.0
48.0,48.0,5.0,5.0,0.0,0.0,0.0,session2_row190,minimal_minmax,minimal_minmax,1.0,0.026205106128701517,0.026205106128701517,0.0
81.0,81.0,3.0,3.0,0.0,0.0,0.0,session2_row193,minimal_minmax,minimal_minmax,1.0,0.04101659666253418,0.04101659666253418,0.0
94.0,94.0,10.0,10.0,0.0,0.0,0.0,session2_row195,minimal_minmax,minimal_minmax,0.9999999999999999,0.05191984669107539,0.05191984669107539,0.0
47.0,47.0,3.0,3.0,0.0,0.0,0.0,session2_row200,minimal_minmax,minimal_minmax,1.0,0.024637082523431626,0.024637082523431626,0.0
26.0,26.0,5.0,5.0,0.0,0.0,0.0,session2_row202,minimal_minmax,minimal_minmax,1.0,0.01614614233647763,0.01614614233647763,0.0
41.0,41.0,7.0,7.0,0.0,0.0,0.0,session2_row203,minimal_minmax,minimal_minmax,1.0,0.02148908156427717,0.02148908156427717,0.0
103.0,103.0,7.0,7.0,0.0,0.0,0.0,session2_row205,minimal_minmax,minimal_minmax,1.0,0.028419161888836173,0.028419161888836173,0.0
18.0,18.0,3.0,3.0,0.0,0.0,0.0,session2_row207,minimal_minmax,minimal_minmax,0.9999999999999998,0.012274105505615834,0.012274105505615834,0.0
10.0,10.0,3.0,3.0,0.0,0.0,0.0,session2_row210,minimal_minmax,minimal_minmax,1.0,0.005120233682579624,0.005120233682579624,0.0
71.0,71.0,3.0,3.0,0.0,0.0,0.0,session2_row213,minimal_minmax,minimal_minmax,1.0,0.02159601511871859,0.02159601511871859,0.0
107.0,107.0,3.0,3.0,0.0,0.0,0.0,session2_row215,minimal_minmax,minimal_minmax,1.0,0.025018141482238083,0.025018141482238083,0.0
90.0,90.0,3.0,3.0,0.0,0.0,0.0,session2_row216,minimal_minmax,minimal_minmax,1.0,0.025379339082188073,0.025379339082188073,0.0
84.0,84.0,4.0,4.0,0.0,0.0,0.0,session2_row218,minimal_minmax,minimal_minmax,0.9999999999999999,0.01958820041160115,0.01958820041160115,0.0
145.0,145.0,15.0,15.0,0.0,0.0,0.0,session2_row223,minimal_minmax,minimal_minmax,0.9999999999999999,0.10941961490724195,0.10941961490724195,0.0
134.0,134.0,22.0,22.0,0.0,0.0,0.0,session2_row225,minimal_minmax,minimal_minmax,1.0,0.08950900026879663,0.08950900026879663,0.0
64.0,64.0,4.0,4.0,0.0,0.0,0.0,session2_row227,minimal_minmax,minimal_minmax,1.0,0.03276512944278066,0.03276512944278066,0.0
94.0,94.0,8.0,8.0,0.0,0.0,0.0,session2_row229,minimal_minmax,minimal_minmax,1.0,0.039592596742196604,0.039592596742196604,0.0
80.0,80.0,12.0,12.0,0.0,0.0,0.0,session2_row232,minimal_minmax,minimal_minmax,1.0,0.02285279202724782,0.02285279202724782,0.0
62.0,62.0,8.0,8.0,0.0,0.0,0.0,session2_row233,minimal_minmax,minimal_minmax,1.0,0.02375115845897839,0.02375115845897839,0.0
57.0,57.0,5.0,5.0,0.0,0.0,0.0,session2_row235,minimal_minmax,minimal_minmax,1.0,0.02615242853169355,0.02615242853169355,0.0
72.0,72.0,10.0,10.0,0.0,0.0,0.0,session2_row241,minimal_minmax,minimal_minmax,1.0,0.03506264087290274,0.03506264087290274,0.0
88.0,88.0,0.0,0.0,0.0,0.0,0.0,session2_row244,minimal_minmax,minimal_minmax,1.0,0.0377253207328073,0.0377253207328073,0.0
136.0,136.0,26.0,26.0,0.0,0.0,0.0,session2_row247,minimal_minmax,minimal_minmax,1.0,0.07352739311764307,0.07352739311764307,0.0
137.0,137.0,30.0,30.0,0.0,0.0,0.0,session2_row248,minimal_minmax,minimal_minmax,1.0,0.08820622777902151,0.08820622777902151,0.0
48.0,48.0,7.0,7.0,0.0,0.0,0.0,session2_row251,minimal_minmax,minimal_minmax,1.0,0.02561656602190696,0.02561656602190696,0.0
40.0,40.0,4.0,4.0,0.0,0.0,0.0,session2_row254,minimal_minmax,minimal_minmax,1.0,0.02346120456327881,0.02346120456327881,0.0
33.0,33.0,4.0,4.0,0.0,0.0,0.0,session2_row257,minimal_minmax,minimal_minmax,1.0,0.01352691594218407,0.01352691594218407,0.0
43.0,43.0,4.0,4.0,0.0,0.0,0.0,session2_row259,minimal_minmax,minimal_minmax,0.9999999999999999,0.014095263358245048,0.014095263358245048,0.0
40.0,40.0,4.0,4.0,0.0,0.0,0.0,session2_row263,minimal_minmax,minimal_minmax,1.0,0.02130138494044526,0.02130138494044526,0.0
136.0,136.0,18.0,18.0,0.0,0.0,0.0,session2_row266,minimal_minmax,minimal_minmax,1.0,0.08786174696255655,0.08786174696255655,0.0
151.0,151.0,29.0,29.0,0.0,0.0,0.0,session2_row267,minimal_minmax,minimal_minmax,1.0,0.09611638066556955,0.09611638066556955,0.0
34.0,34.0,4.0,4.0,0.0,0.0,0.0,session2_row270,minimal_minmax,minimal_minmax,1.0,0.019988838334425878,0.019988838334425878,0.0
131.0,131.0,0.0,0.0,0.0,0.0,0.0,session2_row272,minimal_minmax,minimal_minmax,0.9999999999999999,0.0730419544262099,0.0730419544262099,0.0
140.0,140.0,0.0,0.0,0.0,0.0,0.0,session2_row273,minimal_minmax,minimal_minmax,0.9999999999999999,0.07161234445853962,0.07161234445853962,0.0
15.0,15.0,3.0,3.0,0.0,0.0,0.0,session2_row286,minimal_minmax,minimal_minmax,0.9999999999999999,0.00513746928389143,0.00513746928389143,0.0
11.0,11.0,5.0,5.0,0.0,0.0,0.0,session2_row287,minimal_minmax,minimal_minmax,0.9999999999999999,0.0034018752003754185,0.0034018752003754185,0.0
6.0,6.0,4.0,4.0,0.0,0.0,0.0,session2_row288,minimal_minmax,minimal_minmax,1.0,0.004143185011544399,0.004143185011544399,0.0
10.0,10.0,3.0,3.0,0.0,0.0,0.0,session2_row289,minimal_minmax,minimal_minmax,1.0,0.003469247261455357,0.003469247261455357,0.0
21.0,21.0,4.0,4.0,0.0,0.0,0.0,session2_row290,minimal_minmax,minimal_minmax,1.0,0.0036106383378087664,0.0036106383378087664,0.0
12.0,12.0,2.0,2.0,0.0,0.0,0.0,session2_row291,minimal_minmax,minimal_minmax,1.0,0.001397524384559639,0.001397524384559639,0.0
12.0,12.0,6.0,6.0,0.0,0.0,0.0,session2_row292,minimal_minmax,minimal_minmax,1.0,0.0005271495424763517,0.0005271495424763517,0.0
10.0,10.0,6.0,6.0,0.0,0.0,0.0,session2_row293,minimal_minmax,minimal_minmax,0.9999999999999999,0.0004884766268908818,0.0004884766268908818,0.0
61.0,61.0,2.0,2.0,0.0,0.0,0.0,session2_row294,minimal_minmax,minimal_minmax,1.0,0.013623598748331665,0.013623598748331665,0.0
7.0,7.0,1.0,1.0,0.0,0.0,0.0,session2_row295,minimal_minmax,minimal_minmax,1.0,0.0009910138364779006,0.0009910138364779006,0.0
69.0,69.0,2.0,2.0,0.0,0.0,0.0,session2_row296,minimal_minmax,minimal_minmax,1.0,0.013375875564774408,0.013375875564774408,0.0
9.0,9.0,1.0,1.0,0.0,0.0,0.0,session2_row297,minimal_minmax,minimal_minmax,1.0,0.0010063752480659446,0.0010063752480659446,0.0
6.0,6.0,0.0,0.0,0.0,0.0,0.0,session2_row298,minimal_minmax,minimal_minmax,1.0,0.003568482910981362,0.003568482910981362,0.0
13.0,13.0,0.0,0.0,0.0,0.0,0.0,session2_row299,minimal_minmax,minimal_minmax,0.9999999999999999,0.00649391205458846,0.00649391205458846,0.0
16.0,16.0,1.0,1.0,0.0,0.0,0.0,session2_row302,minimal_minmax,minimal_minmax,1.0,0.004655591144988926,0.004655591144988926,0.0
15.0,15.0,0.0,0.0,0.0,0.0,0.0,session2_row304,minimal_minmax,minimal_minmax,1.0,0.0032620729051857475,0.0032620729051857475,0.0
9.0,9.0,0.0,0.0,0.0,0.0,0.0,session2_row305,minimal_minmax,minimal_minmax,1.0,0.004947755712464466,0.004947755712464466,0.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,session2_row306,minimal_minmax,minimal_minmax,1.0,0.0009961222991526119,0.0009961222991526119,0.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,session2_row308,minimal_minmax,minimal_minmax,1.0,0.0008430461750865793,0.0008430461750865793,0.0
16.0,16.0,1.0,1.0,0.0,0.0,0.0,session2_row309,minimal_minmax,minimal_minmax,1.0,0.003810886339706746,0.003810886339706746,0.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,session2_row310,minimal_minmax,minimal_minmax,1.0,0.0009745081393965464,0.0009745081393965464,0.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,session2_row312,minimal_minmax,minimal_minmax,1.0,0.0010650933238637251,0.0010650933238637251,0.0
3.0,3.0,0.0,0.0,0.0,0.0,0.0,session2_row314,minimal_minmax,minimal_minmax,1.0,0.0008230541507156661,0.0008230541507156661,0.0
3.0,3.0,0.0,0.0,0.0,0.0,0.0,session2_row315,minimal_minmax,minimal_minmax,1.0,0.0007747190971080679,0.0007747190971080679,0.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,session2_row316,minimal_minmax,minimal_minmax,1.0,0.0007131223550622723,0.0007131223550622723,0.0
10.0,10.0,4.0,4.0,0.0,0.0,0.0,session2_row331,minimal_minmax,minimal_minmax,0.9999999999999999,0.004554551995593181,0.004554551995593181,0.0
6.0,6.0,2.0,2.0,0.0,0.0,0.0,session2_row332,minimal_minmax,minimal_minmax,1.0,0.00156180020254894,0.00156180020254894,0.0
5.0,5.0,0.0,0.0,0.0,0.0,0.0,session2_row333,minimal_minmax,minimal_minmax,1.0,0.0013249128286480446,0.0013249128286480446,0.0
15.0,15.0,4.0,4.0,0.0,0.0,0.0,session2_row334,minimal_minmax,minimal_minmax,1.0,0.002111360812540897,0.002111360812540897,0.0
7.0,7.0,2.0,2.0,0.0,0.0,0.0,session2_row335,minimal_minmax,minimal_minmax,0.9999999999999999,0.0010241667960827064,0.0010241667960827064,0.0
11.0,11.0,6.0,6.0,0.0,0.0,0.0,session2_row336,minimal_minmax,minimal_minmax,1.0,0.004034153198206751,0.004034153198206751,0.0
13.0,13.0,7.0,7.0,0.0,0.0,0.0,session2_row337,minimal_minmax,minimal_minmax,0.9999999999999999,0.004064392125111421,0.004064392125111421,0.0
15.0,15.0,2.0,2.0,0.0,0.0,0.0,session2_row338,minimal_minmax,minimal_minmax,1.0,0.0020209073547796624,0.0020209073547796624,0.0
8.0,8.0,3.0,3.0,0.0,0.0,0.0,session2_row339,minimal_minmax,minimal_minmax,1.0,0.0007460641789470286,0.0007460641789470286,0.0
15.0,15.0,5.0,5.0,0.0,0.0,0.0,session2_row340,minimal_minmax,minimal_minmax,0.9999999999999998,0.000851431659386449,0.000851431659386449,0.0
10.0,10.0,2.0,2.0,0.0,0.0,0.0,session2_row341,minimal_minmax,minimal_minmax,1.0,0.0015276725726431793,0.0015276725726431793,0.0
14.0,14.0,8.0,8.0,0.0,0.0,0.0,session2_row342,minimal_minmax,minimal_minmax,1.0,0.0016160337333453413,0.0016160337333453413,0.0
4.0,4.0,0.0,0.0,0.0,0.0,0.0,session2_row343,minimal_minmax,minimal_minmax,1.0,0.0019235613925607743,0.0019235613925607743,0.0
2.0,2.0,0.0,0.0,0.0,0.0,0.0,session2_row345,minimal_minmax,minimal_minmax,1.0,0.000795586402938812,0.000795586402938812,0.0
5.0,5.0,0.0,0.0,0.0,0.0,0.0,session2_row346,minimal_minmax,minimal_minmax,1.0,0.0031402559857157866,0.0031402559857157866,0.0
3.0,3.0,1.0,1.0,0.0,0.0,0.0,session2_row347,minimal_minmax,minimal_minmax,1.0,0.0007845621561761006,0.0007845621561761006,0.0
6.0,6.0,0.0,0.0,0.0,0.0,0.0,session2_row348,minimal_minmax,minimal_minmax,1.0,0.00317234378505518,0.00317234378505518,0.0
3.0,3.0,0.0,0.0,0.0,0.0,0.0,session2_row349,minimal_minmax,minimal_minmax,1.0,0.0007778466258652423,0.0007778466258652423,0.0
4.0,4.0,0.0,0.0,0.0,0.0,0.0,session2_row350,minimal_minmax,minimal_minmax,1.0,0.0015128060945648046,0.0015128060945648046,0.0
3.0,3.0,0.0,0.0,0.0,0.0,0.0,session2_row351,minimal_minmax,minimal_minmax,1.0,0.0008921991803961938,0.0008921991803961938,0.0
136.0,136.0,1.0,1.0,0.0,0.0,0.0,session2_row353,minimal_minmax,minimal_minmax,1.0,0.05142050643666366,0.05142050643666366,0.0
128.0,128.0,3.0,3.0,0.0,0.0,0.0,session2_row355,minimal_minmax,minimal_minmax,0.9999999999999999,0.0532952571047322,0.0532952571047322,0.0
110.0,110.0,0.0,0.0,0.0,0.0,0.0,session2_row357,minimal_minmax,minimal_minmax,1.0,0.04157171809647689,0.04157171809647689,0.0
148.0,148.0,4.0,4.0,0.0,0.0,0.0,session2_row359,minimal_minmax,minimal_minmax,1.0,0.10756391149335681,0.10756391149335681,0.0
144.0,144.0,4.0,4.0,0.0,0.0,0.0,session2_row362,minimal_minmax,minimal_minmax,1.0,0.08533714617745188,0.08533714617745188,0.0
9.0,9.0,7.0,7.0,0.0,0.0,0.0,session2_row370,minimal_minmax,minimal_minmax,1.0,0.0016537340432183985,0.0016537340432183985,0.0
81.0,81.0,6.0,6.0,0.0,0.0,0.0,session2_row371,minimal_minmax,minimal_minmax,0.9999999999999999,0.030124478240513883,0.030124478240513883,0.0
17.0,17.0,6.0,6.0,0.0,0.0,0.0,session2_row372,minimal_minmax,minimal_minmax,1.0,0.006663490450920542,0.006663490450920542,0.0
125.0,125.0,8.0,8.0,0.0,0.0,0.0,session2_row373,minimal_minmax,minimal_minmax,0.9999999999999999,0.07552727775782599,0.07552727775782599,0.0
8.0,8.0,3.0,3.0,0.0,0.0,0.0,session2_row374,minimal_minmax,minimal_minmax,1.0,0.00894843098955447,0.00894843098955447,0.0
142.0,142.0,4.0,4.0,0.0,0.0,0.0,session2_row375,minimal_minmax,minimal_minmax,1.0,0.10304382633515112,0.10304382633515112,0.0
119.0,119.0,8.0,8.0,0.0,0.0,0.0,session2_row376,minimal_minmax,minimal_minmax,1.0,0.0599898947565495,0.0599898947565495,0.0
11.0,11.0,7.0,7.0,0.0,0.0,0.0,session2_row377,minimal_minmax,minimal_minmax,1.0,0.0032632421784452676,0.0032632421784452676,0.0
14.0,14.0,8.0,8.0,0.0,0.0,0.0,session2_row378,minimal_minmax,minimal_minmax,1.0,0.008374147912110943,0.008374147912110943,0.0
8.0,8.0,5.0,5.0,0.0,0.0,0.0,session2_row379,minimal_minmax,minimal_minmax,1.0,0.0007087527377906319,0.0007087527377906319,0.0
13.0,13.0,4.0,4.0,0.0,0.0,0.0,session2_row380,minimal_minmax,minimal_minmax,1.0,0.0015429439545108837,0.0015429439545108837,0.0
9.0,9.0,0.0,0.0,0.0,0.0,0.0,session2_row381,minimal_minmax,minimal_minmax,1.0,0.0019815726089126473,0.0019815726089126473,0.0
9.0,9.0,5.0,5.0,0.0,0.0,0.0,session2_row382,minimal_minmax,minimal_minmax,1.0,0.0005645533963267037,0.0005645533963267037,0.0
140.0,140.0,7.0,7.0,0.0,0.0,0.0,session2_row383,minimal_minmax,minimal_minmax,1.0,0.09320941950032913,0.09320941950032913,0.0
8.0,8.0,1.0,1.0,0.0,0.0,0.0,session2_row385,minimal_minmax,minimal_minmax,1.0,0.000993137726413728,0.000993137726413728,0.0
144.0,144.0,5.0,5.0,0.0,0.0,0.0,session2_row386,minimal_minmax,minimal_minmax,1.0,0.09816829925451148,0.09816829925451148,0.0
121.0,121.0,2.0,2.0,0.0,0.0,0.0,session2_row387,minimal_minmax,minimal_minmax,1.0,0.05014569006186908,0.05014569006186908,0.0
3.0,3.0,0.0,0.0,0.0,0.0,0.0,session2_row388,minimal_minmax,minimal_minmax,1.0,0.00076744261449681,0.00076744261449681,0.0
4.0,4.0,0.0,0.0,0.0,0.0,0.0,session2_row389,minimal_minmax,minimal_minmax,1.0,0.0009040334846588415,0.0009040334846588415,0.0
4.0,4.0,0.0,0.0,0.0,0.0,0.0,session2_row390,minimal_minmax,minimal_minmax,0.9999999999999998,0.002140920688964474,0.002140920688964474,0.0
3.0,3.0,0.0,0.0,0.0,0.0,0.0,session2_row391,minimal_minmax,minimal_minmax,1.0,0.000847466467847817,0.000847466467847817,0.0
4.0,4.0,0.0,0.0,0.0,0.0,0.0,session2_row392,minimal_minmax,minimal_minmax,1.0,0.002353489613748398,0.002353489613748398,0.0
3.0,3.0,0.0,0.0,0.0,0.0,0.0,session2_row393,minimal_minmax,minimal_minmax,1.0,0.001015960347317231,0.001015960347317231,0.0
2.0,2.0,0.0,0.0,0.0,0.0,0.0,session2_row394,minimal_minmax,minimal_minmax,0.9999999999999998,0.0009999600893925876,0.0009999600893925876,0.0
9.0,9.0,5.0,5.0,0.0,0.0,0.0,session2_row395,minimal_minmax,minimal_minmax,1.0,0.003350791569596318,0.003350791569596318,0.0
139.0,139.0,1.0,1.0,0.0,0.0,0.0,session3_row2,minimal_minmax,minimal_minmax,1.0,0.09139921145810176,0.09139921145810176,0.0
92.0,92.0,5.0,5.0,0.0,0.0,0.0,session3_row3,minimal_minmax,minimal_minmax,0.9999999999999998,0.035874435624122576,0.035874435624122576,0.0
142.0,142.0,4.0,4.0,0.0,0.0,0.0,session3_row4,minimal_minmax,minimal_minmax,1.0,0.08994913980024737,0.08994913980024737,0.0
104.0,104.0,2.0,2.0,0.0,0.0,0.0,session3_row5,minimal_minmax,minimal_minmax,0.9999999999999998,0.0523611771545018,0.0523611771545018,0.0
122.0,122.0,1.0,1.0,0.0,0.0,0.0,session3_row10,minimal_minmax,minimal_minmax,1.0,0.07568738204152484,0.07568738204152484,0.0
105.0,105.0,4.0,4.0,0.0,0.0,0.0,session3_row11,minimal_minmax,minimal_minmax,0.9999999999999999,0.06148353337700618,0.06148353337700618,0.0
86.0,86.0,5.0,5.0,0.0,0.0,0.0,session3_row12,minimal_minmax,minimal_minmax,1.0,0.03458315996170602,0.03458315996170602,0.0
139.0,139.0,8.0,8.0,0.0,0.0,0.0,session3_row13,minimal_minmax,minimal_minmax,1.0,0.09251739764301627,0.09251739764301627,0.0
149.0,149.0,1.0,1.0,0.0,0.0,0.0,session3_row14,minimal_minmax,minimal_minmax,1.0,0.10110240744614674,0.10110240744614674,0.0
146.0,146.0,3.0,3.0,0.0,0.0,0.0,session3_row15,minimal_minmax,minimal_minmax,1.0,0.10355619711810626,0.10355619711810626,0.0
10.0,10.0,2.0,2.0,0.0,0.0,0.0,session3_row26,minimal_minmax,minimal_minmax,1.0,0.004197560888791129,0.004197560888791129,0.0
